baseline,,bm3-a82f-f87v-heme-10in1000-tube-dm,,bm3-a82f-f87v-heme-10in1000-tube-60,,bm3-a82f-f87v-heme-10in1000-tube-65,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
551.0169067,1.837907689E-006,551.0169067,0.1268049031,551.0169067,0.07968787849,551.0169067,0.1211718023,
550.0056763,-0.0003317831142,550.0056763,0.1276754737,550.0056763,0.08032383025,550.0056763,0.1223096922,
548.9940186,-0.0003686667478,548.9940186,0.1291996539,548.9940186,0.08134187758,548.9940186,0.1230193824,
547.9821777,-5.834305193E-005,547.9821777,0.1306737661,547.9821777,0.0821839273,547.9821777,0.1247725114,
547.0076294,-6.207011756E-005,547.0076294,0.131369099,547.0076294,0.08333914727,547.0076294,0.1258220971,
545.9954224,-0.00015409771,545.9954224,0.1327179074,545.9954224,0.08398590237,545.9954224,0.1266599298,
544.9828491,0.0002233756823,544.9828491,0.133227855,544.9828491,0.08495027572,544.9828491,0.1274334639,
544.0076294,-8.458710363E-005,544.0076294,0.1341323555,544.0076294,0.08543686569,544.0076294,0.1282294393,
542.9946289,0.0003190063871,542.9946289,0.1352612078,542.9946289,0.08636555821,542.9946289,0.1294384152,
541.9813843,0.0002272346901,541.9813843,0.1358390898,541.9813843,0.08673537523,541.9813843,0.1301556975,
541.0054321,-4.555906344E-006,541.0054321,0.1361145973,541.0054321,0.08715046197,541.0054321,0.1305899471,
539.9917603,2.51094616E-006,539.9917603,0.1362777054,539.9917603,0.0870283246,539.9917603,0.1307431608,
539.0153809,0.0007143928087,539.0153809,0.1376344413,539.0153809,0.08815471828,539.0153809,0.1314909607,
538.0012207,0.000184399003,538.0012207,0.1369864494,538.0012207,0.08795384318,538.0012207,0.1314153522,
536.9867554,-4.545338015E-005,536.9867554,0.1368674785,536.9867554,0.08790899068,536.9867554,0.131225571,
536.0097046,7.593018381E-005,536.0097046,0.1375793517,536.0097046,0.08866262436,536.0097046,0.1310809404,
534.9949341,-1.599723328E-005,534.9949341,0.1370596588,534.9949341,0.08860652894,534.9949341,0.1313009411,
534.017395,5.226691428E-005,534.017395,0.1367982775,534.017395,0.0887626484,534.017395,0.1310103834,
533.0020752,0.0002371025184,533.0020752,0.1365142167,533.0020752,0.08892615885,533.0020752,0.1306744367,
531.9865112,-4.866534709E-006,531.9865112,0.1363901347,531.9865112,0.08885941654,531.9865112,0.130603224,
531.0083618,-0.0001403310453,531.0083618,0.1359788775,531.0083618,0.08885741979,531.0083618,0.1302787066,
529.9923096,0.0001619469258,529.9923096,0.1357135028,529.9923096,0.08914013207,529.9923096,0.1297322512,
529.0136719,-2.604050314E-005,529.0136719,0.1350480616,529.0136719,0.08883436024,529.0136719,0.1293110698,
527.9972534,0.0001335403504,527.9972534,0.1347309053,527.9972534,0.08928903937,527.9972534,0.1289329529,
527.0181274,0.0001218882389,527.0181274,0.133903861,527.0181274,0.08922100067,527.0181274,0.1286398619,
526.0012207,2.174426754E-006,526.0012207,0.1336409897,526.0012207,0.08891494572,526.0012207,0.1281160116,
524.9840088,7.40142932E-005,524.9840088,0.1330286115,524.9840088,0.08898540586,524.9840088,0.1276116818,
524.0043945,3.559466495E-005,524.0043945,0.1321579069,524.0043945,0.08889982104,524.0043945,0.1268230081,
522.9866943,-2.749002851E-005,522.9866943,0.1317954063,522.9866943,0.08929815888,522.9866943,0.1264134943,
522.0065918,-0.0002485894656,522.0065918,0.1308946162,522.0065918,0.08881885558,522.0065918,0.1253572255,
520.9885254,0.0003493939876,520.9885254,0.1307033896,520.9885254,0.08875305206,520.9885254,0.1250003427,
520.0079346,9.565919026E-005,520.0079346,0.1293980926,520.0079346,0.0886021778,520.0079346,0.1240981221,
518.9894409,2.218484224E-005,518.9894409,0.1286343634,518.9894409,0.08818589151,518.9894409,0.1231422797,
518.0084229,2.057983329E-005,518.0084229,0.1283098459,518.0084229,0.08820812404,518.0084229,0.1228300482,
516.9894409,-0.0002946894092,516.9894409,0.1273296773,516.9894409,0.08777783066,516.9894409,0.1218795329,
516.0079346,0.0002776898909,516.0079346,0.126620993,516.0079346,0.08765922487,516.0079346,0.1212131381,
514.9885864,-0.0002920508268,514.9885864,0.1261405051,514.9885864,0.08727738261,514.9885864,0.1206832901,
514.0067139,-0.000341870822,514.0067139,0.1254225224,514.0067139,0.08691548556,514.0067139,0.119383052,
512.9868774,-3.266686326E-005,512.9868774,0.1243439764,512.9868774,0.08704442531,512.9868774,0.1191568524,
512.0045776,-0.0005649302038,512.0045776,0.1235807762,512.0045776,0.08625411987,512.0045776,0.1182334572,
510.9842529,-0.0001127446449,510.9842529,0.122550413,510.9842529,0.0859702453,510.9842529,0.1178916618,
510.0015564,-0.0003807709436,510.0015564,0.1222100407,510.0015564,0.08579242229,510.0015564,0.1169708893,
509.0186157,0.0001962858805,509.0186157,0.1220272705,509.0186157,0.08557958156,509.0186157,0.1160528064,
507.9976807,-0.0001518205536,507.9976807,0.1213511974,507.9976807,0.08501935005,507.9976807,0.1157899648,
507.0143433,0.0002543264418,507.0143433,0.1206563637,507.0143433,0.0848807469,507.0143433,0.115635857,
505.9929199,2.516188943E-005,505.9929199,0.1202723905,505.9929199,0.08459305018,505.9929199,0.1149189249,
505.0091553,6.790420593E-005,505.0091553,0.1200456172,505.0091553,0.08449241519,505.0091553,0.1148754209,
503.9873352,-0.0001309632498,503.9873352,0.1198210865,503.9873352,0.08343844861,503.9873352,0.1143405512,
503.0031433,-0.0001012541034,503.0031433,0.1194140613,503.0031433,0.08363006264,503.0031433,0.1138338894,
502.0187378,-4.602281479E-005,502.0187378,0.1197950915,502.0187378,0.08331819624,502.0187378,0.1145469695,
500.9962463,-8.469063323E-005,500.9962463,0.1187086031,500.9962463,0.082882002,500.9962463,0.1135842279,
500.0114136,-0.0003388703917,500.0114136,0.1188488677,500.0114136,0.08300824463,500.0114136,0.1135085151,
498.9885254,-2.34002855E-005,498.9885254,0.1189952418,498.9885254,0.08278157562,498.9885254,0.1135277078,
498.0032654,0.0001296562841,498.0032654,0.1195004657,498.0032654,0.08277192712,498.0032654,0.1138041168,
497.0178833,0.0001708810014,497.0178833,0.1190099791,497.0178833,0.08259803802,497.0178833,0.1133183464,
495.9942932,-3.080321039E-005,495.9942932,0.1190392971,495.9942932,0.08236528933,495.9942932,0.1128358617,
495.0084534,0.000219154128,495.0084534,0.1192782819,495.0084534,0.08289268613,495.0084534,0.1140279844,
493.9845276,-4.436628296E-005,493.9845276,0.1189946979,493.9845276,0.08222386986,493.9845276,0.1134342551,
492.9981995,-1.822333979E-005,492.9981995,0.1190237701,492.9981995,0.08210258186,492.9981995,0.1135371923,
492.0117798,0.0005307276733,492.0117798,0.1196236983,492.0117798,0.0822744891,492.0117798,0.1138669625,
490.9871521,7.207251474E-005,490.9871521,0.1193385199,490.9871521,0.08204266429,490.9871521,0.1139287055,
490.0003052,6.77747521E-005,490.0003052,0.1197009981,490.0003052,0.0821775496,490.0003052,0.1143356338,
489.0132446,0.0001810583199,489.0132446,0.1203710139,489.0132446,0.08181387186,489.0132446,0.1147401407,
487.9879761,-8.846922719E-005,487.9879761,0.1197184548,487.9879761,0.08197372407,487.9879761,0.114649564,
487.0005493,0.0001752833778,487.0005493,0.120451726,487.0005493,0.08219603449,487.0005493,0.1154401228,
486.0128784,-4.969821384E-005,486.0128784,0.1214211732,486.0128784,0.08244148642,486.0128784,0.1157542467,
484.9869385,0.0001259793935,484.9869385,0.1219897643,484.9869385,0.08270944655,484.9869385,0.1163748503,
483.9988708,0.0004014956939,483.9988708,0.1227092296,483.9988708,0.08295346797,483.9988708,0.1171879545,
483.0106201,4.97297915E-005,483.0106201,0.1232252941,483.0106201,0.08310750127,483.0106201,0.1174877062,
481.9841003,-0.000296293234,481.9841003,0.1242375895,481.9841003,0.08335642517,481.9841003,0.1181394979,
480.9954529,7.510168507E-005,480.9954529,0.1254174411,480.9954529,0.08403411508,480.9954529,0.1194373742,
480.0066223,-4.089790309E-005,480.0066223,0.1257280409,480.0066223,0.08429444581,480.0066223,0.1205080599,
479.0174866,-1.584192432E-005,479.0174866,0.1269632727,479.0174866,0.084781304,479.0174866,0.1214136109,
477.9902649,0.0001297339622,477.9902649,0.1288239062,477.9902649,0.08559282124,477.9902649,0.1232136711,
477.0007324,9.975009016E-005,477.0007324,0.129812032,477.0007324,0.08656778932,477.0007324,0.1244999692,
476.0110779,0.0001722017041,476.0110779,0.1324252933,476.0110779,0.08767297119,476.0110779,0.1262682676,
474.9832153,0.000372762559,474.9832153,0.1342024058,474.9832153,0.08812151849,474.9832153,0.1280873567,
473.993103,8.58981366E-005,473.993103,0.1360846311,473.993103,0.08907654136,473.993103,0.1299952567,
473.0028687,0.0003148097894,473.0028687,0.1381680965,473.0028687,0.08996348083,473.0028687,0.1318527162,
472.0124207,0.0004463999067,472.0124207,0.1407357007,472.0124207,0.09161521494,472.0124207,0.135234341,
470.9836426,0.0006783794961,470.9836426,0.1431818455,470.9836426,0.09268417209,470.9836426,0.1370978951,
469.9928284,0.0004352057877,469.9928284,0.1464343965,469.9928284,0.09469380975,469.9928284,0.1406820118,
469.0018005,0.0001466428803,469.0018005,0.1489930153,469.0018005,0.09513945878,469.0018005,0.1425997168,
468.0105591,1.682620496E-005,468.0105591,0.151961565,468.0105591,0.09689890593,468.0105591,0.1457788497,
466.9811096,0.0002577194828,466.9811096,0.155323267,466.9811096,0.09851255268,466.9811096,0.1487353146,
465.989502,3.952967381E-005,465.989502,0.1581977457,465.989502,0.09979061782,465.989502,0.1526887417,
464.9976501,0.000191261759,464.9976501,0.1621192992,464.9976501,0.1016943306,464.9976501,0.1558305323,
464.0056763,0.0003784623987,464.0056763,0.1655883789,464.0056763,0.1035929844,464.0056763,0.1587354243,
463.0135498,-0.0002788059064,463.0135498,0.1689911336,463.0135498,0.1047163159,463.0135498,0.1623741835,
461.9829712,-7.99285117E-005,461.9829712,0.1731496155,461.9829712,0.1069449112,461.9829712,0.1660417616,
460.990448,-0.0001033762528,460.990448,0.1775036156,460.990448,0.1087476239,460.990448,0.1709027737,
459.9977112,7.026020467E-005,459.9977112,0.1811641008,459.9977112,0.1113286465,459.9977112,0.1749835163,
459.0047607,-0.0001381573238,459.0047607,0.1862291247,459.0047607,0.1130656525,459.0047607,0.1794716567,
458.0116272,8.35161627E-005,458.0116272,0.1911028028,458.0116272,0.1150532514,458.0116272,0.1837186515,
457.0183105,0.0004667417379,457.0183105,0.1977277398,457.0183105,0.1180870086,457.0183105,0.1901404113,
455.9866028,0.0002131973888,455.9866028,0.2036541253,455.9866028,0.1211049482,455.9866028,0.196379438,
454.9929199,-1.708440323E-005,454.9929199,0.2102348953,454.9929199,0.1238511279,454.9929199,0.2025554776,
453.999054,-3.748126619E-005,453.999054,0.216540128,453.999054,0.1280591041,453.999054,0.2097394317,
453.0049438,6.44867323E-005,453.0049438,0.2240393311,453.0049438,0.1310038716,453.0049438,0.2162660956,
452.0107422,3.90879859E-006,452.0107422,0.2325990349,452.0107422,0.1351968497,452.0107422,0.2240477353,
451.0163269,0.0004254112137,451.0163269,0.2410326451,451.0163269,0.1403951943,451.0163269,0.2328667194,
449.983429,0.0003475546255,449.983429,0.2518365681,449.983429,0.1453566104,449.983429,0.2427259237,
448.9886475,0.000308877643,448.9886475,0.2624538243,448.9886475,0.1507210881,448.9886475,0.2527687848,
447.9936523,-0.0002137137344,447.9936523,0.2720637619,447.9936523,0.1555608213,447.9936523,0.2643362582,
446.9985046,-0.0004475447931,446.9985046,0.2846921086,446.9985046,0.1614915431,446.9985046,0.2765829861,
446.0031128,-0.0001989139855,446.0031128,0.2988634706,446.0031128,0.1693110913,446.0031128,0.2906954288,
445.0075989,0.0001475233003,445.0075989,0.3148520291,445.0075989,0.1768365055,445.0075989,0.3070712984,
444.0118408,0.000105265106,444.0118408,0.3307574093,444.0118408,0.1840067059,444.0118408,0.3234896958,
443.0159912,5.428626901E-005,443.0159912,0.3509613276,443.0159912,0.1937226504,443.0159912,0.3405527174,
441.9815979,9.413158114E-005,441.9815979,0.3713651896,441.9815979,0.2034901083,441.9815979,0.3595769405,
440.985321,0.0001357413421,440.985321,0.3933568895,440.985321,0.2133816779,440.985321,0.3805124164,
439.9888916,0.0001003456055,439.9888916,0.4156586826,439.9888916,0.2241090983,439.9888916,0.4009578824,
438.9923096,-0.0002241146431,438.9923096,0.4395803511,438.9923096,0.2359499931,438.9923096,0.4288532436,
437.9954529,0.0004068849958,437.9954529,0.4648071826,437.9954529,0.2498611808,437.9954529,0.4524888098,
436.9984741,0.0001831818518,436.9984741,0.4935069382,436.9984741,0.2668879628,436.9984741,0.4811128974,
436.0013733,0.0002386047272,436.0013733,0.5199655294,436.0013733,0.2803181708,436.0013733,0.5085676908,
435.0039673,-9.939074516E-005,435.0039673,0.5537347198,435.0039673,0.2935809493,435.0039673,0.5401721597,
434.0064697,6.319224485E-005,434.0064697,0.5822266936,434.0064697,0.3126760721,434.0064697,0.5719851851,
433.008728,-0.0001744363835,433.008728,0.6177678704,433.008728,0.3301383555,433.008728,0.5960151553,
432.0108948,0.0002560618159,432.0108948,0.64607054,432.0108948,0.3485944867,432.0108948,0.6294983029,
431.0128784,0.000116709627,431.0128784,0.6795712709,431.0128784,0.3665520847,431.0128784,0.6621809006,
430.0146484,0.0001717096893,430.0146484,0.7120092511,430.0146484,0.3887293637,430.0146484,0.6968366504,
429.0162354,0.0003348346218,429.0162354,0.7404713631,429.0162354,0.4070709348,429.0162354,0.7253328562,
428.0177002,2.275436236E-005,428.0177002,0.7726463079,428.0177002,0.4249448478,428.0177002,0.7581256628,
427.0189209,7.595607167E-005,427.0189209,0.8041701317,427.0189209,0.4448415637,427.0189209,0.7835063338,
425.9815979,-0.0001489223214,425.9815979,0.8307117224,425.9815979,0.4647536278,425.9815979,0.8143263459,
424.9824829,9.229328134E-005,424.9824829,0.8531993628,424.9824829,0.4843372405,424.9824829,0.8397279978,
423.9832458,0.0001625166333,423.9832458,0.87493819,423.9832458,0.5010544658,423.9832458,0.8614299893,
422.9837952,0.0001354047272,422.9837952,0.8963541985,422.9837952,0.5162712336,422.9837952,0.8777698874,
421.9841614,-5.958541078E-005,421.9841614,0.9112780094,421.9841614,0.5331045985,421.9841614,0.8969439268,
420.984375,0.00032382473,420.984375,0.9233977199,420.984375,0.5434348583,420.984375,0.9089039564,
419.984436,-0.0001348449587,419.984436,0.9292319417,419.984436,0.5522412658,419.984436,0.9166669846,
418.9842834,7.769074E-005,418.9842834,0.9360748529,418.9842834,0.5607420206,418.9842834,0.9222434163,
417.9839783,0.0003102764895,417.9839783,0.938585341,417.9839783,0.5678091049,417.9839783,0.9236980081,
416.9835205,-0.0001761959284,416.9835205,0.9365428686,416.9835205,0.5728417635,416.9835205,0.9238564968,
415.9828491,0.0003081782197,415.9828491,0.9311599731,415.9828491,0.5763989091,415.9828491,0.9192418456,
414.9820557,0.0001008893378,414.9820557,0.9241609573,414.9820557,0.576657176,414.9820557,0.9116798639,
413.9810181,0.0002102190483,413.9810181,0.9171649814,413.9810181,0.5787651539,413.9810181,0.905819416,
413.0184021,-0.0003617868642,413.0184021,0.9070298076,413.0184021,0.5780116916,413.0184021,0.8941509724,
412.0171204,0.0001445713133,412.0171204,0.8943606615,412.0171204,0.5779090524,412.0171204,0.882972002,
411.015625,-0.000409840286,411.015625,0.8833041191,411.015625,0.5753541589,411.015625,0.8700996637,
410.0139771,0.0004720800207,410.0139771,0.8714118004,410.0139771,0.5756764412,410.0139771,0.8621496558,
409.0121765,-4.431451816E-005,409.0121765,0.859038651,409.0121765,0.573554635,409.0121765,0.8509976864,
408.0101318,-0.0001728321076,408.0101318,0.8460909724,408.0101318,0.5735179186,408.0101318,0.8375880122,
407.0079956,-0.0006947411457,407.0079956,0.8371382356,407.0079956,0.5728201866,407.0079956,0.8292925358,
406.0057068,0.0001244257874,406.0057068,0.8275991082,406.0057068,0.5726320744,406.0057068,0.8190550208,
405.0032349,0.0002306275419,405.0032349,0.8201081157,405.0032349,0.5724015832,405.0032349,0.8117566109,
404.0005493,-6.579714682E-005,404.0005493,0.8131405711,404.0005493,0.5723581314,404.0005493,0.8041652441,
402.9977417,0.000431707711,402.9977417,0.8063952923,402.9977417,0.5732961297,402.9977417,0.7976719141,
401.9947815,6.515986752E-005,401.9947815,0.7997437716,401.9947815,0.5744970441,401.9947815,0.7917439342,
400.9916077,-6.377834507E-005,400.9916077,0.7946702242,400.9916077,0.5752245188,400.9916077,0.7866030931,
399.9883118,-0.0001755749108,399.9883118,0.7896177769,399.9883118,0.5759550333,399.9883118,0.7842872143,
398.9848328,-0.0003634422028,398.9848328,0.7859591246,398.9848328,0.5762993097,398.9848328,0.7780563235,
397.9812317,-0.0003474577679,397.9812317,0.781047225,397.9812317,0.5771273375,397.9812317,0.7749050856,
397.0160522,-0.0001897544571,397.0160522,0.7758508921,397.0160522,0.5754055977,397.0160522,0.7713325024,
396.012085,-0.0003613730369,396.012085,0.7711690068,396.012085,0.5753935575,396.012085,0.7664243579,
395.0079956,0.0005550908973,395.0079956,0.7678022385,395.0079956,0.5734836459,395.0079956,0.7618236542,
394.0037231,-0.0005737715983,394.0037231,0.7610363364,394.0037231,0.5702911019,394.0037231,0.7555714846,
392.9992981,3.455914339E-005,392.9992981,0.7547950745,392.9992981,0.5674470067,392.9992981,0.7492989302,
391.9946899,0.0002690644178,391.9946899,0.7489020228,391.9946899,0.5627890229,391.9946899,0.7424124479,
390.9899292,-0.0005846291897,390.9899292,0.7402659655,390.9899292,0.5565602183,390.9899292,0.7341380715,
389.9850159,0.0001193507123,389.9850159,0.7305034399,389.9850159,0.5512855649,389.9850159,0.7257501483,
389.0185852,0.0004462703364,389.0185852,0.7224020362,389.0185852,0.5436312556,389.0185852,0.7158719301,
388.0133667,5.694917036E-007,388.0133667,0.7112743258,388.0133667,0.536431253,388.0133667,0.70523417,
387.0079956,0.0008365595713,387.0079956,0.699921608,387.0079956,0.5269753337,387.0079956,0.6939358711,
386.0024414,0.0002897088125,386.0024414,0.6885839701,386.0024414,0.5178684592,386.0024414,0.6836050153,
384.9967651,-0.0002464680001,384.9967651,0.677963078,384.9967651,0.5078033209,384.9967651,0.6701571345,
383.9909058,-0.0003916851128,383.9909058,0.6672655344,383.9909058,0.4979231358,383.9909058,0.6596221924,
382.9848938,0.0001862635982,382.9848938,0.6565286517,382.9848938,0.4906137288,382.9848938,0.6497525573,
382.017395,8.364561654E-005,382.017395,0.6445308924,382.017395,0.4812648892,382.017395,0.6374787092,
381.0110779,6.692038733E-005,381.0110779,0.6356269121,381.0110779,0.4727660418,381.0110779,0.6284736991,
380.0045776,-3.722242764E-005,380.0045776,0.6261686683,380.0045776,0.4640377462,380.0045776,0.6190989614,
378.9979858,-8.940093539E-005,378.9979858,0.6163829565,378.9979858,0.4573530555,378.9979858,0.6105543971,
377.9912109,0.0001273776434,377.9912109,0.6108327508,377.9912109,0.4500806034,377.9912109,0.6029825211,
376.9842834,0.0001741698361,376.9842834,0.6026058793,376.9842834,0.4439681172,376.9842834,0.5962466002,
376.0158997,0.0001350163075,376.0158997,0.5968050361,376.0158997,0.4383769929,376.0158997,0.5898262858,
375.008667,-0.000353096344,375.008667,0.591802299,375.008667,0.4323914051,375.008667,0.5851048827,
374.0012817,0.0002015690261,374.0012817,0.586039722,374.0012817,0.4274462163,374.0012817,0.5791859627,
372.9937439,0.0005338118644,372.9937439,0.582468152,372.9937439,0.4239392877,372.9937439,0.5755977035,
371.9860535,0.0005883722333,371.9860535,0.5779844522,371.9860535,0.4183713496,371.9860535,0.5697317719,
371.0169373,-0.0004119092191,371.0169373,0.5733582973,371.0169373,0.4136989713,371.0169373,0.5667382479,
370.0089722,-0.0007431195118,370.0089722,0.5707082748,370.0089722,0.410575062,370.0089722,0.563164711,
369.0007935,0.0002674325951,369.0007935,0.5666291118,369.0007935,0.4071188867,369.0007935,0.5599745512,
367.9925232,-9.577702258E-006,367.9925232,0.5637788773,367.9925232,0.4029488266,367.9925232,0.5553385019,
366.9840393,-0.0003943748015,366.9840393,0.558806479,366.9840393,0.398509264,366.9840393,0.552179873,
366.0142517,-0.0001284271857,366.0142517,0.5557925701,366.0142517,0.3931055069,366.0142517,0.5483431816,
365.0055542,5.415682244E-005,365.0055542,0.5521038175,365.0055542,0.3889724016,365.0055542,0.5430439711,
363.9966431,-0.0003559414763,363.9966431,0.546879828,363.9966431,0.3850100338,363.9966431,0.5384161472,
362.9876099,-0.0002222000767,362.9876099,0.5417445898,362.9876099,0.3796949983,362.9876099,0.533287704,
362.0172424,-0.0006932421238,362.0172424,0.5353605747,362.0172424,0.3744008839,362.0172424,0.5274115801,
361.0079041,0.000157208051,361.0079041,0.5296527743,361.0079041,0.3697708249,361.0079041,0.5214473605,
359.9984436,-0.0008489542524,359.9984436,0.5235416889,359.9984436,0.3641195297,359.9984436,0.5159894228,
358.9888,-0.0004564920382,358.9888,0.5168087482,358.9888,0.3578377366,358.9888,0.5068399906,
358.0178833,0.000218636138,358.0178833,0.5088049173,358.0178833,0.3514150679,358.0178833,0.5002482533,
357.0079651,0.0001256945689,357.0079651,0.5010662675,357.0079651,0.3455760777,357.0079651,0.4924809337,
355.9979248,0.0007073921734,355.9979248,0.4917106032,355.9979248,0.3390935361,355.9979248,0.4846605361,
354.9877319,7.064855163E-005,354.9877319,0.4835598171,354.9877319,0.3328246474,354.9877319,0.4757001102,
354.0162048,-0.000832936028,354.0162048,0.4750101268,354.0162048,0.326289326,354.0162048,0.467348814,
353.0057678,8.817655907E-005,353.0057678,0.4642711878,353.0057678,0.3202517331,353.0057678,0.4588769376,
351.9951172,-0.0003444573667,351.9951172,0.455801934,351.9951172,0.3133552969,351.9951172,0.4485297501,
350.984375,-0.0003888402134,350.984375,0.4461245537,350.984375,0.3070382178,350.984375,0.4393305182,
350.0123291,0.0001245552558,350.0123291,0.4384157956,350.0123291,0.3018430173,350.0123291,0.4289639592,
349.0012512,0.0007611445617,349.0012512,0.4281313717,349.0012512,0.2946397066,349.0012512,0.421682775,
347.9900513,9.286289423E-005,347.9900513,0.419187218,347.9900513,0.2893384993,347.9900513,0.4097684026,
347.0176392,0.0003036708804,347.0176392,0.4086577594,347.0176392,0.2818339765,347.0176392,0.4000063837,
346.0061646,0.0002810054284,346.0061646,0.3981502354,346.0061646,0.2762764096,346.0061646,0.3914015591,
344.9945374,0.0006400619168,344.9945374,0.3895711899,344.9945374,0.2708118856,344.9945374,0.3820707202,
343.9827881,0.0005657955771,343.9827881,0.381198436,343.9827881,0.2648599744,343.9827881,0.3729071915,
343.0098267,-0.0005152391968,343.0098267,0.3711621165,343.0098267,0.2583502829,343.0098267,0.3639748096,
341.9977722,-0.0001494916214,341.9977722,0.3624743819,341.9977722,0.254073441,341.9977722,0.3548265696,
340.9856262,0.0004714581009,340.9856262,0.3535135984,340.9856262,0.2489043772,340.9856262,0.3460291028,
340.0122375,0.0007562694955,340.0122375,0.3472321033,340.0122375,0.2443286031,340.0122375,0.3382312953,
338.9998169,-0.0003491131356,338.9998169,0.3369188607,338.9998169,0.2384394556,338.9998169,0.3294942677,
337.9872437,0.000242489783,337.9872437,0.3293398619,337.9872437,0.235172376,337.9872437,0.322435379,
337.0134583,0.0003596013994,337.0134583,0.3233356774,337.0134583,0.2302220166,337.0134583,0.3151949346,
336.0006104,7.947719132E-005,336.0006104,0.3144336641,336.0006104,0.2257938385,336.0006104,0.3068612814,
334.9876099,-0.0001079828362,334.9876099,0.3073696494,334.9876099,0.2210749537,334.9876099,0.3003219664,
334.0134583,-0.000125166509,334.0134583,0.2989832163,334.0134583,0.2173032165,334.0134583,0.2919496298,
333.0002136,0.0002049098839,333.0002136,0.2932154536,333.0002136,0.2134369761,333.0002136,0.2844963074,
331.9868164,5.79366606E-005,331.9868164,0.2854943275,331.9868164,0.2093744427,331.9868164,0.2783664763,
331.0122681,0.000246323063,331.0122681,0.2791132033,331.0122681,0.2067813724,331.0122681,0.2722350955,
329.9985962,-8.422477549E-005,329.9985962,0.2729629576,329.9985962,0.2035672516,329.9985962,0.266261369,
328.9848022,0.000723104924,328.9848022,0.2661762834,328.9848022,0.2001709342,328.9848022,0.2596604228,
328.0098877,-0.0007932495209,328.0098877,0.258985281,328.0098877,0.1953279227,328.0098877,0.2528397441,
326.9958801,0.0001534014445,326.9958801,0.2540050447,326.9958801,0.1923404634,326.9958801,0.247266233,
325.9816589,0.0004498462949,325.9816589,0.2482211292,325.9816589,0.1893487573,325.9816589,0.2420097888,
325.0063477,5.599495853E-005,325.0063477,0.2435071468,325.0063477,0.1866283268,325.0063477,0.2365211397,
323.9918823,0.0007085589459,323.9918823,0.2387380898,323.9918823,0.1841772795,323.9918823,0.2327810079,
323.0163574,0.0005691651604,323.0163574,0.2340397388,323.0163574,0.1817845702,323.0163574,0.228734374,
322.0016479,0.0001001643614,322.0016479,0.2290051281,322.0016479,0.1789136678,322.0016479,0.2232280523,
320.9867859,0.0006569129764,320.9867859,0.225578472,320.9867859,0.1768502444,320.9867859,0.2193518877,
320.0108643,-0.0007519572973,320.0108643,0.2220081389,320.0108643,0.175228551,320.0108643,0.2162359804,
318.9957581,0.0009326107684,318.9957581,0.2191828638,318.9957581,0.1737093776,318.9957581,0.2133642435,
317.9805298,0.001011220971,317.9805298,0.2171749771,317.9805298,0.1718997955,317.9805298,0.2114480436,
317.0042419,-0.001164083602,317.0042419,0.2144301981,317.0042419,0.170089379,317.0042419,0.2085826695,
315.9887695,0.000535522413,315.9887695,0.2132622004,315.9887695,0.1703863442,315.9887695,0.2077069283,
315.012207,0.0007062513032,315.012207,0.2124416679,315.012207,0.1687504351,315.012207,0.2066893727,
313.99646,-0.0002345153189,313.99646,0.2114640921,313.99646,0.1692294925,313.99646,0.2057534158,
312.9806213,-0.0003092789557,312.9806213,0.2122659087,312.9806213,0.1697734296,312.9806213,0.2059882879,
312.0037231,-0.0005470917094,312.0037231,0.2118917406,312.0037231,0.1703042686,312.0037231,0.2066436261,
310.9876099,-0.000346630055,310.9876099,0.2142764032,310.9876099,0.1713835299,310.9876099,0.2094327956,
310.010437,0.0001736001141,310.010437,0.2172290236,310.010437,0.1741690487,310.010437,0.2107460201,
308.9940796,-0.001170589356,308.9940796,0.2212712169,308.9940796,0.1790639609,308.9940796,0.2138382792,
308.0166931,0.0001326599595,308.0166931,0.2266197801,308.0166931,0.1850436479,308.0166931,0.219937548,
307.0000916,-0.0004578366934,307.0000916,0.2316544056,307.0000916,0.1918433309,307.0000916,0.2259707749,
305.9833374,0.0005965374876,305.9833374,0.2428722233,305.9833374,0.2026189566,305.9833374,0.2380705923,
305.0056152,5.832500392E-005,305.0056152,0.2541002631,305.0056152,0.2181138396,305.0056152,0.2453624904,
303.9886475,0.001652983949,303.9886475,0.2659535706,303.9886475,0.2360798866,303.9886475,0.2583096325,
303.0106506,0.002282633213,303.0106506,0.2867973745,303.0106506,0.2539049387,303.0106506,0.2774960101,
301.9934387,-0.001031262334,301.9934387,0.2944046855,301.9934387,0.2753878534,301.9934387,0.2885259092,
301.0151978,0.0004892355064,301.0151978,0.3207817078,301.0151978,0.3052735925,301.0151978,0.3116042912,
299.9977722,-0.002344159875,299.9977722,0.3383255601,299.9977722,0.3354679942,299.9977722,0.330932498,
299.0193176,0.002539420035,299.0193176,0.3646580279,299.0193176,0.3796393871,299.0193176,0.3527422845,
298.0016174,0.002434864873,298.0016174,0.3865923285,298.0016174,0.4268654287,298.0016174,0.3772194386,
296.9837952,0.01185013261,296.9837952,0.4224666357,296.9837952,0.4672470093,296.9837952,0.420874536,
296.0050049,0.03067379072,296.0050049,0.4707755744,296.0050049,0.5307376981,296.0050049,0.4738849103,
