baseline,,bm3-a82f-f87v-heme-60-post-lipidex-20in1000,,bm3-a82f-f87v-heme-60-post-lipidex-post-dilution,,
469.0018005,-0.0001205601075,469.0018005,0.03174356744,469.0018005,0.02574045211,
468.0105591,-0.0001401757763,468.0105591,0.03224276751,468.0105591,0.02649407461,
466.9811096,1.669677113E-005,466.9811096,0.03307142481,466.9811096,0.02729528584,
465.989502,-0.0002677854209,465.989502,0.03350585327,465.989502,0.02735449933,
464.9976501,0.0001031419451,464.9976501,0.03463993594,464.9976501,0.02842466161,
464.0056763,0.0002790368162,464.0056763,0.03534641117,464.0056763,0.029327197,
463.0135498,-0.0001602563425,463.0135498,0.03605153412,463.0135498,0.030190764,
461.9829712,-9.794146172E-005,461.9829712,0.0369749777,461.9829712,0.03100869991,
460.990448,5.487860108E-006,460.990448,0.03776731715,460.990448,0.0316154547,
459.9977112,2.565375144E-005,459.9977112,0.03901578113,459.9977112,0.03248478472,
459.0047607,0.0002620450396,459.0047607,0.04010834917,459.0047607,0.03349464014,
458.0116272,-9.333476919E-005,458.0116272,0.04099167883,458.0116272,0.03484175354,
457.0183105,0.0002488872269,457.0183105,0.04247357324,457.0183105,0.03614135087,
455.9866028,0.0001618951355,455.9866028,0.043636702,455.9866028,0.03743649274,
454.9929199,-6.196658796E-005,454.9929199,0.04496223852,454.9929199,0.03900830448,
453.999054,0.0002422566758,453.999054,0.04650152475,453.999054,0.04053137451,
453.0049438,-0.0001813709823,453.0049438,0.04762960598,453.0049438,0.04183607548,
452.0107422,-0.0002659227757,452.0107422,0.04965524748,452.0107422,0.04338369891,
451.0163269,8.103063738E-005,451.0163269,0.05151579157,451.0163269,0.04579380155,
449.983429,-4.902525689E-005,449.983429,0.05365679786,449.983429,0.04741667956,
448.9886475,2.107168984E-005,448.9886475,0.05552794784,448.9886475,0.04943340644,
447.9936523,-0.0001401757763,447.9936523,0.05812962353,447.9936523,0.05208634958,
446.9985046,0.0002287627722,446.9985046,0.06058954075,446.9985046,0.05392919108,
446.0031128,-0.0001289965003,446.0031128,0.06326723099,446.0031128,0.05701446906,
445.0075989,-3.996609667E-005,445.0075989,0.06575159729,445.0075989,0.06008323655,
444.0118408,-9.229955322E-005,444.0118408,0.06914081424,444.0118408,0.06309463084,
443.0159912,-0.0002945859451,443.0159912,0.07259046286,443.0159912,0.06695055962,
441.9815979,-0.0001613431523,441.9815979,0.07644583285,441.9815979,0.07115318626,
440.985321,0.0001199462567,440.985321,0.08108197153,440.985321,0.07511942089,
439.9888916,-0.0001175063953,439.9888916,0.08592323959,439.9888916,0.07999761403,
438.9923096,-7.470048149E-005,438.9923096,0.09143330157,438.9923096,0.08577942848,
437.9954529,-0.0001782142062,437.9954529,0.09707415104,437.9954529,0.09114401042,
436.9984741,8.82720451E-006,436.9984741,0.1031978726,436.9984741,0.09735757858,
436.0013733,-3.991432823E-005,436.0013733,0.110654287,436.0013733,0.1053717434,
435.0039673,-3.489288429E-005,435.0039673,0.1183117703,435.0039673,0.1126145869,
434.0064697,-1.402996804E-005,434.0064697,0.1257015616,434.0064697,0.1210325584,
433.008728,-0.0001507337147,433.008728,0.1352141351,433.008728,0.1295663863,
432.0108948,0.0003580728662,432.0108948,0.1445542872,432.0108948,0.1396567374,
431.0128784,-1.211446397E-005,431.0128784,0.1554843783,431.0128784,0.150285095,
430.0146484,0.0001618692331,430.0146484,0.1650848389,430.0146484,0.1599177122,
429.0162354,-0.0001116577114,429.0162354,0.1753012538,429.0162354,0.1703685373,
428.0177002,5.726353629E-005,428.0177002,0.1872457862,428.0177002,0.1815539449,
427.0189209,-8.567410259E-005,427.0189209,0.1973491609,427.0189209,0.1919263303,
425.9815979,-6.590067642E-005,425.9815979,0.2078391314,425.9815979,0.2039532214,
424.9824829,-0.0001131587123,424.9824829,0.2185422033,424.9824829,0.2137677222,
423.9832458,-0.0001244936575,423.9832458,0.2269151956,423.9832458,0.2216914147,
422.9837952,-0.0001578757074,422.9837952,0.2358124852,422.9837952,0.2308480442,
421.9841614,-0.0002305310045,421.9841614,0.242526114,421.9841614,0.239075169,
420.984375,0.0002794253523,420.984375,0.2488067299,420.984375,0.2439331859,
419.984436,5.15679094E-005,419.984436,0.2531111836,419.984436,0.2483889908,
418.9842834,0.0002960810671,418.9842834,0.2559737563,418.9842834,0.2515507042,
417.9839783,-2.567812226E-005,417.9839783,0.2571268082,417.9839783,0.2526832521,
416.9835205,0.0001108578654,416.9835205,0.2571856678,416.9835205,0.2522048652,
415.9828491,0.0001380977046,415.9828491,0.2553247809,415.9828491,0.2507016361,
414.9820557,0.0001214480581,414.9820557,0.2521087527,414.9820557,0.2476271093,
413.9810181,4.52510285E-005,413.9810181,0.2487642616,413.9810181,0.2437813729,
413.0184021,6.885722087E-006,413.0184021,0.2438689023,413.0184021,0.2378380299,
412.0171204,0.0003690058948,412.0171204,0.2389069051,412.0171204,0.2340013981,
411.015625,-0.0001698305132,411.015625,0.2334308922,411.015625,0.2276141495,
410.0139771,-0.0002182156604,410.0139771,0.2283571512,410.0139771,0.2227506787,
409.0121765,-0.000371822156,409.0121765,0.2224082351,409.0121765,0.2170961052,
408.0101318,0.0003421660513,408.0101318,0.216919601,408.0101318,0.2118458152,
407.0079956,-0.0003164700465,407.0079956,0.2125002742,407.0079956,0.2063549012,
406.0057068,8.167790656E-005,406.0057068,0.2068383843,406.0057068,0.2011137605,
405.0032349,-5.684186544E-005,405.0032349,0.2028762102,405.0032349,0.1964353025,
404.0005493,8.38527485E-005,404.0005493,0.1986946762,404.0005493,0.1919451356,
402.9977417,-0.0001971027959,402.9977417,0.1942455769,402.9977417,0.1877312213,
401.9947815,5.053235145E-005,401.9947815,0.1905627251,401.9947815,0.1841957569,
400.9916077,0.0001476527686,400.9916077,0.1869226992,400.9916077,0.1805312037,
399.9883118,-0.0001378467859,399.9883118,0.1838328689,399.9883118,0.1769488603,
398.9848328,8.4344676E-005,398.9848328,0.1811882555,398.9848328,0.1744770557,
397.9812317,0.0004680892744,397.9812317,0.1788240224,397.9812317,0.1713953912,
397.0160522,0.0002626148635,397.0160522,0.1754454225,397.0160522,0.1689713448,
396.012085,5.537361722E-005,396.012085,0.1717403531,396.012085,0.1660815626,
395.0079956,0.0002661893086,395.0079956,0.1696240604,395.0079956,0.1631125361,
394.0037231,0.000128206244,394.0037231,0.1674431264,394.0037231,0.1598129869,
392.9992981,5.16455766E-005,392.9992981,0.1639967561,392.9992981,0.1572937816,
391.9946899,0.0001535309275,391.9946899,0.1611792296,391.9946899,0.1546724886,
390.9899292,-1.470298139E-005,390.9899292,0.1586365402,390.9899292,0.1516975611,
389.9850159,-2.464274257E-005,389.9850159,0.1554882675,389.9850159,0.1488498896,
389.0185852,0.000116709627,389.0185852,0.1526469588,389.0185852,0.1456053257,
388.0133667,0.000309499359,388.0133667,0.1496079266,388.0133667,0.1423399001,
387.0079956,-7.583926345E-005,387.0079956,0.1462613791,387.0079956,0.1390189826,
386.0024414,-0.0001814227435,386.0024414,0.1428794861,386.0024414,0.1354488283,
384.9967651,-0.0004300118308,384.9967651,0.1401468366,384.9967651,0.1328579187,
383.9909058,-0.0006079463055,383.9909058,0.1371691674,383.9909058,0.1301583946,
382.9848938,0.0002598952269,382.9848938,0.1348897219,382.9848938,0.1276038289,
382.017395,-0.0001471626747,382.017395,0.1319330633,382.017395,0.1247552633,
381.0110779,-0.0003063817567,381.0110779,0.1298270524,381.0110779,0.1225725561,
380.0045776,0.0004935633624,380.0045776,0.1282547265,380.0045776,0.1209616214,
378.9979858,0.0003639797796,378.9979858,0.1259141117,378.9979858,0.118563652,
377.9912109,-0.0004080817162,377.9912109,0.124216117,377.9912109,0.1166364849,
376.9842834,-0.0003501477186,376.9842834,0.1231567487,376.9842834,0.1154588312,
376.0158997,0.0001241927384,376.0158997,0.1214834526,376.0158997,0.1140399352,
375.008667,0.0002136117691,375.008667,0.1208330542,375.008667,0.1134902611,
374.0012817,-0.0006192166475,374.0012817,0.1190099493,374.0012817,0.1118920073,
372.9937439,8.108242037E-005,372.9937439,0.1180782393,372.9937439,0.1110363603,
371.9860535,-0.0001003224243,371.9860535,0.1177950948,371.9860535,0.1102167964,
371.0169373,1.63602399E-005,371.0169373,0.11743512,371.0169373,0.1100413054,
370.0089722,0.001045704936,370.0089722,0.1172266379,370.0089722,0.1103727743,
369.0007935,0.0006238077767,369.0007935,0.1165491268,369.0007935,0.1096998602,
367.9925232,0.0004858406319,367.9925232,0.1162764877,367.9925232,0.1091213673,
366.9840393,0.0006779128453,366.9840393,0.1157143414,366.9840393,0.1084390879,
366.0142517,0.000157208051,366.0142517,0.115149349,366.0142517,0.1083585843,
365.0055542,7.018253382E-005,365.0055542,0.1144958213,365.0055542,0.1070043892,
363.9966431,4.996020834E-006,363.9966431,0.1138803512,363.9966431,0.1072575226,
362.9876099,0.0003989306279,362.9876099,0.1128825545,362.9876099,0.106270276,
362.0172424,-0.0003063817567,362.0172424,0.113066256,362.0172424,0.1055634171,
361.0079041,-1.511714254E-005,361.0079041,0.111864239,361.0079041,0.1047618464,
359.9984436,0.0003569847613,359.9984436,0.11157538,359.9984436,0.1042796299,
358.9888,0.000182534437,358.9888,0.1098157465,358.9888,0.1028710753,
358.0178833,5.998193228E-005,358.0178833,0.1095785126,358.0178833,0.1016324013,
357.0079651,-0.0003452850797,357.0079651,0.1078946963,357.0079651,0.1002659202,
355.9979248,-0.0001286342158,355.9979248,0.1067804024,355.9979248,0.0993270278,
354.9877319,-0.0003271271707,354.9877319,0.1049998626,354.9877319,0.09734303504,
354.0162048,0.0002175483824,354.0162048,0.1037593186,354.0162048,0.09667977691,
353.0057678,-0.0001786282082,353.0057678,0.1020249501,353.0057678,0.09506756812,
351.9951172,0.0003301974793,351.9951172,0.1005985513,351.9951172,0.09313760698,
350.984375,0.0003101210459,350.984375,0.0991801396,350.984375,0.091723077,
350.0123291,-0.00100120157,350.0123291,0.09663046151,350.0123291,0.08963408321,
349.0012512,-0.000400633493,349.0012512,0.0954362303,349.0012512,0.08803185821,
347.9900513,0.0003168562544,347.9900513,0.09376328439,347.9900513,0.08676256239,
347.0176392,1.959612018E-005,347.0176392,0.09188389778,347.0176392,0.08469767123,
346.0061646,0.0005054846406,346.0061646,0.09058497846,346.0061646,0.08328138292,
344.9945374,-4.193506811E-006,344.9945374,0.08821034431,344.9945374,0.08140382171,
343.9827881,-0.0003729601449,343.9827881,0.08666318655,343.9827881,0.07941867411,
343.0098267,-0.0003521651961,343.0098267,0.0848652944,343.0098267,0.07777476311,
341.9977722,0.0001006821985,341.9977722,0.08329047263,341.9977722,0.0754153803,
340.9856262,0.0004913605517,340.9856262,0.08205557615,340.9856262,0.07473073155,
340.0122375,-0.0002230279933,340.0122375,0.08000337332,340.0122375,0.0722052902,
338.9998169,-3.986420779E-006,338.9998169,0.07887778431,338.9998169,0.0713673979,
337.9872437,0.0001825603249,337.9872437,0.0775546059,337.9872437,0.07001511008,
337.0134583,0.0004403882194,337.0134583,0.07540204376,337.0134583,0.06864652038,
336.0006104,0.0003951478284,336.0006104,0.07430255413,336.0006104,0.06714775413,
334.9876099,0.0001768112706,334.9876099,0.07327888161,334.9876099,0.0657755658,
334.0134583,0.0005603525206,334.0134583,0.07168991119,334.0134583,0.06469447166,
333.0002136,0.0004532926832,333.0002136,0.07093928754,333.0002136,0.06331990659,
331.9868164,-0.0002307379909,331.9868164,0.06913374364,331.9868164,0.06174740195,
331.0122681,-0.0002138689742,331.0122681,0.06792619824,331.0122681,0.05982534215,
329.9985962,0.0006628498668,329.9985962,0.06671946496,329.9985962,0.05909398571,
328.9848022,8.38527485E-005,328.9848022,0.06574352086,328.9848022,0.05823510513,
328.0098877,-0.0003843917802,328.0098877,0.06380864978,328.0098877,0.05615612492,
326.9958801,0.0002809536236,326.9958801,0.06310875714,326.9958801,0.05578015372,
325.9816589,-0.0001108813303,325.9816589,0.06249636784,325.9816589,0.05431383103,
325.0063477,-0.000496209308,325.0063477,0.06086613983,325.0063477,0.05331075564,
323.9918823,0.0008667759248,323.9918823,0.0605420731,323.9918823,0.05289901793,
323.0163574,-0.0002606452326,323.0163574,0.05948943272,323.0163574,0.0513526015,
322.0016479,-0.0005414039479,322.0016479,0.05860145018,322.0016479,0.05104580149,
320.9867859,0.0003170894051,320.9867859,0.05787954107,320.9867859,0.04994376004,
320.0108643,0.0005693984567,320.0108643,0.0577185601,320.0108643,0.04999292642,
318.9957581,-0.0002759602794,318.9957581,0.05707262456,318.9957581,0.04881047085,
317.9805298,-0.0003843400627,317.9805298,0.05674497038,317.9805298,0.04922243208,
317.0042419,-0.0003142972128,317.0042419,0.05658974499,317.0042419,0.04925308004,
315.9887695,-0.0003797364188,315.9887695,0.05614174902,315.9887695,0.04836782068,
315.012207,0.001197269885,315.012207,0.05798292533,315.012207,0.04951173067,
313.99646,0.0004564800183,313.99646,0.05687865242,313.99646,0.04886495695,
312.9806213,-0.0001825612417,312.9806213,0.05655126274,312.9806213,0.0489192754,
312.0037231,-0.0001204048313,312.0037231,0.05726930872,312.0037231,0.0487321578,
310.9876099,0.0008990695351,310.9876099,0.05899158493,310.9876099,0.05070142448,
310.010437,0.0002737009199,310.010437,0.05892170221,310.010437,0.05085281283,
308.9940796,-0.0004557679931,308.9940796,0.06052680686,308.9940796,0.05371224508,
308.0166931,-0.0005565022584,308.0166931,0.0639700219,308.0166931,0.05608457327,
307.0000916,0.001429235563,307.0000916,0.06673425436,307.0000916,0.05993314087,
305.9833374,-0.0002122130827,305.9833374,0.06969933957,305.9833374,0.0602421239,
305.0056152,0.00029895638,305.0056152,0.07574161887,305.0056152,0.06553519517,
303.9886475,0.001512169838,303.9886475,0.08589976281,303.9886475,0.07421013713,
303.0106506,-0.0004525614786,303.0106506,0.09151472151,303.0106506,0.07976069301,
301.9934387,-0.0003790122282,301.9934387,0.1007914618,301.9934387,0.09666829556,
301.0151978,0.001653243788,301.0151978,0.1068693846,301.0151978,0.1040106639,
299.9977722,-0.004383235238,299.9977722,0.117252849,299.9977722,0.1084650084,
299.0193176,-0.003926903941,299.0193176,0.129900977,299.0193176,0.1252223998,
298.0016174,0.001227744971,298.0016174,0.1490682364,298.0016174,0.1415927857,
296.9837952,0.01197709609,296.9837952,0.1767764986,296.9837952,0.1548252404,
296.0050049,-0.0002900848049,296.0050049,0.1787913293,296.0050049,0.1754568219,
294.9869385,-0.006088319235,294.9869385,0.2039602995,294.9869385,0.1999149024,
294.0079346,-0.00400565099,294.0079346,0.2373411506,294.0079346,0.2279123366,
292.9896545,0.006309025455,292.9896545,0.2452940941,292.9896545,0.2700136602,
292.010376,0.002071903087,292.010376,0.2932506204,292.010376,0.2871700227,
290.9918518,0.0007910185377,290.9918518,0.3149484098,290.9918518,0.3084729314,
290.0123901,-0.0115366457,290.0123901,0.3169675767,290.0123901,0.3168705702,
288.9936218,-0.004837142304,288.9936218,0.341750443,288.9936218,0.3671068251,
288.013916,0.006316143088,288.013916,0.3665407896,288.013916,0.362885505,
286.9949341,-0.006891734432,286.9949341,0.3800229132,286.9949341,0.3693773448,
286.0150146,0.00981938187,286.0150146,0.4298024774,286.0150146,0.3993447423,
284.9957886,-0.006181528792,284.9957886,0.4732311666,284.9957886,0.4432684481,
284.015625,0.001360053546,284.015625,0.4444978535,284.015625,0.4605352879,
282.9962158,-0.006407578476,282.9962158,0.4530647397,282.9962158,0.406109184,
282.0158691,0.07312400639,282.0158691,0.4980096221,282.0158691,0.4338981211,
280.9961548,0.07330533117,280.9961548,0.4836524427,280.9961548,0.5180760026,
280.0155945,-0.09798921645,280.0155945,0.03066687286,280.0155945,0.4111821353,
278.995697,0.05284750462,278.995697,0.2193026394,278.995697,0.1394345611,
278.0149231,-0.8118784428,278.0149231,-0.7909072042,278.0149231,-0.7874521613,
276.9947815,-0.4310928881,276.9947815,0.1989506483,276.9947815,0.3740252554,
276.0137939,-0.08088500798,276.0137939,-0.03499025851,276.0137939,0.2744933963,
274.9934387,-0.2815152407,274.9934387,0.1728944927,274.9934387,-0.02564954944,
274.0122375,10,274.0122375,0.5122483969,274.0122375,10,
272.9916687,0.2011343688,272.9916687,0.8345292807,272.9916687,0.2138090134,
272.0102539,-0.1344207972,272.0102539,-0.2440095395,272.0102539,0.2323437929,
270.9894409,0.6679387689,270.9894409,10,270.9894409,-0.08837299794,
270.0078125,0.2017498016,270.0078125,-0.1427787095,270.0078125,10,
268.9868164,0.8432530761,268.9868164,0.1258051991,268.9868164,0.9145898819,
268.0049744,10,268.0049744,0.08906259388,268.0049744,0.5467634797,
266.9837646,4.530263901,266.9837646,10,266.9837646,3.567543983,
266.001709,10,266.001709,-0.09477304667,266.001709,0.3746008873,
265.0195618,10,265.0195618,-0.0081284279,265.0195618,-0.2120274603,
263.9980469,10,263.9980469,-0.06041569635,263.9980469,0.4978749752,
263.0157166,-0.1562342644,263.0157166,0.5701187849,263.0157166,0.0504723601,
261.9939575,0.2222083509,261.9939575,0.132340759,261.9939575,-0.3177055418,
261.0113831,-0.4160054028,261.0113831,10,261.0113831,-0.3382861018,
259.9894409,-0.06416353583,259.9894409,0.1336670816,259.9894409,0.2424827218,
259.0067139,3.75062418,259.0067139,3.642019033,259.0067139,10,
257.9845276,0.477019757,257.9845276,0.2107947916,257.9845276,-0.2299494147,
257.0015869,0.8252636194,257.0015869,-0.2132373303,257.0015869,-0.03119720332,
256.0185242,-0.05323798954,256.0185242,-0.4598312378,256.0185242,0.4014195502,
254.9960938,-0.2868509889,254.9960938,10,254.9960938,-0.4414440393,
254.0128326,3.906388998,254.0128326,3.907088757,254.0128326,3.44865489,
252.9901428,-0.336807698,252.9901428,-0.2566016912,252.9901428,-0.1748187095,
252.0067139,10,252.0067139,10,252.0067139,0.2431198508,
250.9838104,-0.8516215086,250.9838104,-0.476264596,250.9838104,-0.686221838,
250.0001678,10,250.0001678,10,250.0001678,10,
249.0164642,0.1272780746,249.0164642,10,249.0164642,0.009524226189,
247.9933014,-0.1618743688,247.9933014,0.3839329779,247.9933014,0.3692174554,
247.0093842,0.05089626461,247.0093842,0.1022086367,247.0093842,10,
245.9859924,-0.2011787593,245.9859924,-0.2298045903,245.9859924,0.3419335485,
245.0018921,-0.6620399356,245.0018921,-0.2364176661,245.0018921,10,
244.0176697,-0.5421230793,244.0176697,0.5284548402,244.0176697,-0.1330753863,
242.9940338,0.1980275661,242.9940338,0.003728733864,242.9940338,0.1807556897,
242.0096436,0.3404966295,242.0096436,0.2799747586,242.0096436,0.3483455181,
240.9857635,-0.02673999593,240.9857635,-0.08640609682,240.9857635,0.2015547156,
240.0011749,-0.1443420053,240.0011749,0.03832621872,240.0011749,0.08057081699,
239.0165253,0.1628392935,239.0165253,0.1557438523,239.0165253,-0.1866959184,
237.9924011,0.0382496044,237.9924011,0.2661381066,237.9924011,0.05402216688,
237.0075378,0.7672877312,237.0075378,0.8990259767,237.0075378,0.4074908793,
235.9832001,0.06511697173,235.9832001,0.2817894518,235.9832001,1.170392394,
234.9981842,-0.372453779,234.9981842,-0.2234298587,234.9981842,0.8064023256,
234.013031,-0.01681124419,234.013031,-0.06885836273,234.013031,10,
232.9884338,10,232.9884338,-0.9197661877,232.9884338,10,
232.0031281,-0.2830479443,232.0031281,-0.6607270241,232.0031281,-0.6390697956,
231.017746,10,231.017746,-0.2490958124,231.017746,0.1524579376,
229.9928284,4.535205364,229.9928284,3.345138311,229.9928284,10,
229.0072784,10,229.0072784,0.03150518984,229.0072784,10,
227.982193,0.4444299042,227.982193,0.1570525616,227.982193,0.1636399329,
226.9964294,4.287106991,226.9964294,3.703076363,226.9964294,4.02806282,
226.0106049,10,226.0106049,10,226.0106049,10,
224.9852905,0.3183432221,224.9852905,0.120423004,224.9852905,-0.1745472699,
223.9992676,10,223.9992676,10,223.9992676,10,
223.0131836,-0.1170283929,223.0131836,0.2599487007,223.0131836,0.2810385525,
221.9875793,-0.2966733873,221.9875793,10,221.9875793,-0.216366142,
221.0013275,0.07582977414,221.0013275,10,221.0013275,1.011724949,
220.0149689,0.1291594654,220.0149689,0.1615466177,220.0149689,0.18516469,
218.98909,0.3930413723,218.98909,-0.07452522218,218.98909,-0.2439065576,
218.0025787,10,218.0025787,-0.4238976836,218.0025787,-0.3141061068,
217.015976,-0.05895873532,217.015976,-0.04100484401,217.015976,0.1521902084,
215.9898376,0.5489177108,215.9898376,0.2377134413,215.9898376,0.3107992709,
215.003067,-0.04237449914,215.003067,-0.4270069301,215.003067,10,
214.0162354,0.03894079849,214.0162354,0.06938409805,214.0162354,1.014820457,
212.9898224,-0.1221049875,212.9898224,-0.1167992651,212.9898224,0.02862272598,
212.0028229,-0.4002095163,212.0028229,-0.4641677737,212.0028229,-0.07772870362,
211.0157318,10,211.0157318,10,211.0157318,10,
209.98909,0.9161779284,209.98909,0.1393246651,209.98909,0.3346883059,
209.0018311,-0.1736581177,209.0018311,-0.3446166813,209.0018311,-0.316536963,
208.0145111,10,208.0145111,0.1089557633,208.0145111,0.06624609977,
206.9876099,-0.2693912983,206.9876099,0.08661407977,206.9876099,-0.1829292625,
206.0001221,-0.3590088785,206.0001221,-0.05988325924,206.0001221,-0.2202391475,
205.0125427,0.1859934628,205.0125427,0.006379919592,205.0125427,0.2763108313,
203.9854279,-0.267717272,203.9854279,-0.1087173,203.9854279,-0.4353461266,
202.9976807,0.09389623255,202.9976807,10,202.9976807,0.652826786,
202.0098877,-0.1515179276,202.0098877,-0.1859179735,202.0098877,0.3146412969,
200.9824982,-0.1899618357,200.9824982,-0.1649454981,200.9824982,0.1090612337,
199.9945374,10,199.9945374,10,199.9945374,10,

baseline,
baseline
Collection Time: 24/04/2022 12:57:10
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 23/04/2022 16:47:30
Method Modifications:
Common Interval nm Changed: 24/04/2022 12:56:50, Old:     5.00, New:     1.00
Baseline Correction Changed: 24/04/2022 12:56:50, Old:0, New:1
Storage Changed: 24/04/2022 12:56:50, Old:1, New:0
End Method Modifications
<Current Wavelength> , 229.0

bm3-a82f-f87v-heme-60-post-lipidex-20in1000,
bm3-a82f-f87v-heme-60-post-lipidex-20in1000
Collection Time: 24/04/2022 12:57:58
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 23/04/2022 16:47:30
Method Modifications:
Common Interval nm Changed: 24/04/2022 12:56:50, Old:     5.00, New:     1.00
Baseline Correction Changed: 24/04/2022 12:56:50, Old:0, New:1
Storage Changed: 24/04/2022 12:56:50, Old:1, New:0
End Method Modifications
<Current Wavelength> , 258.0

bm3-a82f-f87v-heme-60-post-lipidex-post-dilution,
bm3-a82f-f87v-heme-60-post-lipidex-post-dilution
Collection Time: 24/04/2022 13:12:28
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 23/04/2022 16:47:30
Method Modifications:
Common Interval nm Changed: 24/04/2022 12:56:50, Old:     5.00, New:     1.00
Baseline Correction Changed: 24/04/2022 12:56:50, Old:0, New:1
Storage Changed: 24/04/2022 12:56:50, Old:1, New:0
End Method Modifications
<Current Wavelength> , 263.0

