baseline,,bm3-a82f-f87v-heme-10in1000-tube-dm,,bm3-a82f-f87v-heme-10in1000-tube-60,,bm3-a82f-f87v-heme-10in1000-tube-65,,bm3-a82f-f87v-heme-10in1000-tube-66-dm-pooled,,bm3-a82f-f87v-heme-66-dm-pooled-postdilution,,
629.9996948,-2.044943358E-005,629.9996948,0.03573404253,629.9996948,0.02714364976,629.9996948,0.03211589903,629.9996948,0.03825964034,629.9996948,0.006354282144,
629.0088501,0.0005000163219,629.0088501,0.03646701947,629.0088501,0.02774585038,629.0088501,0.03175537661,629.0088501,0.03506510332,629.0088501,0.007618615404,
628.0177002,-0.0002139724675,628.0177002,0.03577921167,628.0177002,0.02644799091,628.0177002,0.03152108565,628.0177002,0.03548175469,628.0177002,0.007445990574,
626.989624,-0.0002939133556,626.989624,0.03554083034,626.989624,0.026635658,626.989624,0.03101979382,626.989624,0.03665878624,626.989624,0.00664124405,
625.9978638,0.001010131207,625.9978638,0.03681916371,625.9978638,0.02672335692,625.9978638,0.03134245053,625.9978638,0.03600242734,625.9978638,0.004721101839,
625.0059204,0.0008834541659,625.0059204,0.03663453832,625.0059204,0.02614241838,625.0059204,0.03059445694,625.0059204,0.03647341207,625.0059204,0.007119865622,
624.0137329,-0.000114659706,624.0137329,0.036522571,624.0137329,0.02631812915,624.0137329,0.03089519963,624.0137329,0.0357100144,624.0137329,0.006283943076,
622.984375,0.0001327117498,622.984375,0.03582241759,622.984375,0.02648818679,622.984375,0.0311142765,622.984375,0.03654160351,622.984375,0.006512677763,
621.9915771,0.000441528362,621.9915771,0.03514809161,621.9915771,0.0265892297,621.9915771,0.03103283234,621.9915771,0.03638966009,621.9915771,0.005068371072,
620.9985352,0.0004553916515,620.9985352,0.03614284098,620.9985352,0.02646202035,620.9985352,0.03133290634,620.9985352,0.03532975912,620.9985352,0.005732607562,
620.005127,0.0002580044093,620.005127,0.03567067161,620.005127,0.02645200677,620.005127,0.03167879581,620.005127,0.03706853837,620.005127,0.005276656244,
619.0115356,-0.0003280066303,619.0115356,0.03616146371,619.0115356,0.02594191022,619.0115356,0.0315345563,619.0115356,0.03616855294,619.0115356,0.005133588333,
618.0177002,2.57831889E-005,618.0177002,0.03571071848,618.0177002,0.02579909563,618.0177002,0.03181138635,618.0177002,0.03624426946,618.0177002,0.006097488105,
616.9866333,-0.0006452717353,616.9866333,0.0359274298,616.9866333,0.02566616051,616.9866333,0.03089025244,616.9866333,0.03827821463,616.9866333,0.005897625349,
615.9921875,7.351677141E-006,615.9921875,0.03725597635,615.9921875,0.02679232135,615.9921875,0.03219841048,615.9921875,0.03531375527,615.9921875,0.006577691995,
614.9974976,0.000350948394,614.9974976,0.03713944927,614.9974976,0.02706046775,614.9974976,0.03271351382,614.9974976,0.0360698998,614.9974976,0.006547259632,
614.0025024,-0.0005123433657,614.0025024,0.03790776432,614.0025024,0.02699291892,614.0025024,0.03353907168,614.0025024,0.03885158896,614.0025024,0.008013112471,
613.0072021,-7.599455421E-005,613.0072021,0.03855156898,613.0072021,0.02758255415,613.0072021,0.03358812258,613.0072021,0.03939100355,613.0072021,0.008301595226,
612.0117798,-0.0001094320833,612.0117798,0.03838859871,612.0117798,0.02795194276,612.0117798,0.03446015716,612.0117798,0.04048184305,612.0117798,0.005890330765,
611.0159302,0.0002579007996,611.0159302,0.03968859836,611.0159302,0.02830401622,611.0159302,0.03532032296,611.0159302,0.04017382115,611.0159302,0.00664439844,
609.9829712,-0.0004009955446,609.9829712,0.04031482339,609.9829712,0.02888315171,609.9829712,0.0354825668,609.9829712,0.04007958993,609.9829712,0.007292123977,
608.9866333,-0.0004536992637,608.9866333,0.04055669531,608.9866333,0.02878699452,608.9866333,0.03594196588,608.9866333,0.0411211364,608.9866333,0.007120760623,
607.9899902,9.270754526E-005,607.9899902,0.04162921757,607.9899902,0.02916648984,607.9899902,0.03649832681,607.9899902,0.04320283607,607.9899902,0.006735722069,
606.993103,0.0002613198012,606.993103,0.04234879091,606.993103,0.02897706069,606.993103,0.03724613041,606.993103,0.04188713059,606.993103,0.007533137221,
605.9959717,4.605358117E-005,605.9959717,0.04305037484,605.9959717,0.03009564802,605.9959717,0.03864858299,605.9959717,0.04338261485,605.9959717,0.007283542305,
604.9985962,-0.0002594552061,604.9985962,0.04365625232,604.9985962,0.0307023488,604.9985962,0.03878928721,604.9985962,0.04436890036,604.9985962,0.007068478037,
604.0009155,0.0001980728121,604.0009155,0.04517160729,604.0009155,0.03146210685,604.0009155,0.04022098705,604.0009155,0.04725066572,604.0009155,0.007225634065,
603.0029297,-0.0004849357356,603.0029297,0.04619793221,603.0029297,0.03150257468,603.0029297,0.04133675247,603.0029297,0.0477219075,603.0029297,0.007673440967,
602.0047607,0.0004263699229,602.0047607,0.04782633856,602.0047607,0.03298003599,602.0047607,0.04343453422,602.0047607,0.04930306971,602.0047607,0.008077323437,
601.0062256,4.843534771E-005,601.0062256,0.04845640063,601.0062256,0.03313713148,601.0062256,0.0436036177,601.0062256,0.05095197633,601.0062256,0.008549320512,
600.0075073,-0.0005338545889,600.0075073,0.04853932559,600.0075073,0.03313115239,600.0075073,0.04415813833,600.0075073,0.05192423239,600.0075073,0.008224371821,
599.0085449,-0.0002440360986,599.0085449,0.05117913708,599.0085449,0.03417090699,599.0085449,0.04603056982,599.0085449,0.05294302478,599.0085449,0.00816111546,
598.0092163,9.123173368E-005,598.0092163,0.05257470533,598.0092163,0.03560460731,598.0092163,0.04782018438,598.0092163,0.05437631905,598.0092163,0.008208570071,
597.0097046,-0.0002094704978,597.0097046,0.05388528854,597.0097046,0.03548197821,597.0097046,0.04852641746,597.0097046,0.05600193143,597.0097046,0.007552733645,
596.0098877,-0.000167760445,596.0098877,0.05630948767,596.0098877,0.03661254048,596.0098877,0.05085729808,596.0098877,0.0571038276,596.0098877,0.008791508153,
595.0098877,-0.0009110064711,595.0098877,0.05672169477,595.0098877,0.03748596087,595.0098877,0.05171490461,595.0098877,0.06062260643,595.0098877,0.009313074872,
594.0095825,7.69916951E-005,594.0095825,0.05932061002,594.0095825,0.03818834946,594.0095825,0.05369124189,594.0095825,0.06098587438,594.0095825,0.009814271703,
593.0089722,-0.0001092768071,593.0089722,0.06090056896,593.0089722,0.03860319778,593.0089722,0.05565781519,593.0089722,0.06380241364,593.0089722,0.01004879363,
592.0081787,-0.0002351879812,592.0081787,0.0630666092,592.0081787,0.04017458856,592.0081787,0.05822249502,592.0081787,0.06531917304,592.0081787,0.01118662674,
591.0070801,-0.0001290482614,591.0070801,0.06471522897,591.0070801,0.04128411412,591.0070801,0.05995123833,591.0070801,0.06934022158,591.0070801,0.01079075038,
590.0056763,-0.0001868564868,590.0056763,0.06770281494,590.0056763,0.04258625582,590.0056763,0.06172511354,590.0056763,0.07212153822,590.0056763,0.01244746614,
589.0040894,-0.0002949998307,589.0040894,0.06892247498,589.0040894,0.04323157296,589.0040894,0.06403084844,589.0040894,0.07318359613,589.0040894,0.01124137361,
588.0021973,0.0004518934002,588.0021973,0.07151722163,588.0021973,0.04505894333,588.0021973,0.06662593782,588.0021973,0.07606681436,588.0021973,0.01236409508,
587.000061,0.0002038998646,587.000061,0.07445367426,587.000061,0.04601229355,587.000061,0.06897526979,587.000061,0.0778650865,587.000061,0.01311919838,
585.9976807,0.000219646201,585.9976807,0.07648923248,585.9976807,0.04777492955,585.9976807,0.07162674516,585.9976807,0.0803129971,585.9976807,0.01258886047,
584.9950562,-0.0004210123443,584.9950562,0.07891540974,584.9950562,0.04888749495,584.9950562,0.07321214676,584.9950562,0.08343512565,584.9950562,0.0134774968,
583.9921875,0.0002070594346,583.9921875,0.08198112994,583.9921875,0.0503054671,583.9921875,0.07617872208,583.9921875,0.08598378301,583.9921875,0.01298883371,
582.9889526,0.0001746618655,582.9889526,0.08465211838,582.9889526,0.05207782611,582.9889526,0.07903460413,582.9889526,0.08996650577,582.9889526,0.01428119279,
581.9855957,0.0001225355663,581.9855957,0.08627584577,581.9855957,0.05295741186,581.9855957,0.08114203066,581.9855957,0.09188933671,581.9855957,0.01405795664,
580.9818726,0.000736691989,580.9818726,0.08971382678,580.9818726,0.05501464009,580.9818726,0.08423127234,580.9818726,0.09413257241,580.9818726,0.0158819966,
580.0151367,-0.0001292552915,580.0151367,0.09160114825,580.0151367,0.0558950752,580.0151367,0.08615177125,580.0151367,0.0958269611,580.0151367,0.0151425302,
579.0109863,0.0005274101859,579.0109863,0.09429132938,579.0109863,0.05823747441,579.0109863,0.08873352408,579.0109863,0.1007025018,579.0109863,0.01607670449,
578.0065308,-0.0008925105794,578.0065308,0.09620577097,578.0065308,0.05878249928,578.0065308,0.09082115442,578.0065308,0.1018201411,578.0065308,0.0169135686,
577.0018311,5.728942779E-005,577.0018311,0.09961394221,577.0018311,0.06047280133,577.0018311,0.09345853329,577.0018311,0.1049511731,577.0018311,0.01593041047,
575.9968872,0.0001396772568,575.9968872,0.1020222381,575.9968872,0.06160117686,575.9968872,0.09625998139,575.9968872,0.1080069095,575.9968872,0.01653532125,
574.9917603,-1.299456198E-005,574.9917603,0.1042342111,574.9917603,0.06298511475,574.9917603,0.09809279442,574.9917603,0.1105718389,574.9917603,0.017575996,
573.9862061,-6.419245619E-005,573.9862061,0.105835326,573.9862061,0.06470984966,573.9862061,0.09988430887,573.9862061,0.111665152,573.9862061,0.01653564535,
573.0177612,-0.0001441609202,573.0177612,0.1075917408,573.0177612,0.06551836431,573.0177612,0.10180787,573.0177612,0.1149370074,573.0177612,0.01733721234,
572.0118408,-0.0005005531712,572.0118408,0.1089697331,572.0118408,0.06611872464,572.0118408,0.1036427021,572.0118408,0.1167328283,572.0118408,0.01876418106,
571.0056763,6.008548735E-005,571.0056763,0.1115370244,571.0056763,0.06787446886,571.0056763,0.1057662368,571.0056763,0.1188448519,571.0056763,0.0181342978,
569.9992065,-0.0002760637435,569.9992065,0.1122595519,569.9992065,0.06780486554,569.9992065,0.1069642827,569.9992065,0.1199544072,569.9992065,0.01880772784,
568.9925537,-6.869592471E-005,568.9925537,0.113493517,568.9925537,0.06885285676,568.9925537,0.1074004024,568.9925537,0.1208344176,568.9925537,0.01824164763,
567.9855957,-0.0001437468745,567.9855957,0.115318276,567.9855957,0.06966390461,567.9855957,0.1089859009,567.9855957,0.1217126921,567.9855957,0.01887076907,
567.0157471,0.0001969851146,567.0157471,0.1158929169,567.0157471,0.07022842765,567.0157471,0.1096692681,567.0157471,0.121931009,567.0157471,0.01886314526,
566.0082397,-0.0001170923351,566.0082397,0.1160970703,566.0082397,0.07041210681,566.0082397,0.1103437319,566.0082397,0.1240933314,566.0082397,0.0195406042,
565.0006104,-0.0002903952263,565.0006104,0.116561383,565.0006104,0.07064425945,565.0006104,0.1106687486,565.0006104,0.124527894,565.0006104,0.02006126009,
563.9926147,-0.0007921126089,563.9926147,0.1168994904,563.9926147,0.07123259455,563.9926147,0.1107689962,563.9926147,0.1240997016,563.9926147,0.01900767162,
562.9844971,0.0004120152444,562.9844971,0.1178447306,562.9844971,0.07177101076,562.9844971,0.1120053977,562.9844971,0.125860393,562.9844971,0.01977507584,
562.0134277,-8.205077029E-005,562.0134277,0.1186989769,562.0134277,0.07241729647,562.0134277,0.1127755865,562.0134277,0.1250100136,562.0134277,0.01944920234,
561.0047607,-0.0006438242854,561.0047607,0.1185105667,561.0047607,0.07244396955,561.0047607,0.112577416,561.0047607,0.1255268902,561.0047607,0.01990646496,
559.9957886,0.0005707981181,559.9957886,0.1197724789,559.9957886,0.07361900806,559.9957886,0.1137160212,559.9957886,0.1266185939,559.9957886,0.0200049039,
558.9866943,-0.0004349252849,558.9866943,0.1202983409,558.9866943,0.07390803099,558.9866943,0.1139640063,558.9866943,0.1287734807,558.9866943,0.0212122649,
558.0146484,-1.268393953E-005,558.0146484,0.1204598248,558.0146484,0.07442611456,558.0146484,0.1145848855,558.0146484,0.1274398416,558.0146484,0.02143948339,
557.0050659,0.0001160622996,557.0050659,0.1218283996,557.0050659,0.0754493475,557.0050659,0.1158764884,557.0050659,0.1308355182,557.0050659,0.02119359188,
555.9951172,-0.0004020300403,555.9951172,0.1219926104,555.9951172,0.07545489073,555.9951172,0.1160977781,555.9951172,0.129471615,555.9951172,0.02197303995,
554.9849854,0.0003366221208,554.9849854,0.1232093796,554.9849854,0.07679469138,554.9849854,0.1170238554,554.9849854,0.130713284,554.9849854,0.02053854614,
554.012085,-0.0002364298416,554.012085,0.1235722825,554.012085,0.07735835761,554.012085,0.1177801862,554.012085,0.1317337751,554.012085,0.0209152177,
553.0014648,0.0001812913833,553.0014648,0.1251886934,553.0014648,0.07830243558,553.0014648,0.1193150803,553.0014648,0.1334602833,553.0014648,0.02161150426,
551.9905396,-0.0003043123579,551.9905396,0.1252122819,551.9905396,0.07868611068,551.9905396,0.1200510785,551.9905396,0.133779332,551.9905396,0.02201364189,
551.0169067,1.837907689E-006,551.0169067,0.1268049031,551.0169067,0.07968787849,551.0169067,0.1211718023,551.0169067,0.1353892088,551.0169067,0.02271553874,
550.0056763,-0.0003317831142,550.0056763,0.1276754737,550.0056763,0.08032383025,550.0056763,0.1223096922,550.0056763,0.1365290433,550.0056763,0.02161574736,
548.9940186,-0.0003686667478,548.9940186,0.1291996539,548.9940186,0.08134187758,548.9940186,0.1230193824,548.9940186,0.1379499882,548.9940186,0.0226643458,
547.9821777,-5.834305193E-005,547.9821777,0.1306737661,547.9821777,0.0821839273,547.9821777,0.1247725114,547.9821777,0.1394197494,547.9821777,0.0224251207,
547.0076294,-6.207011756E-005,547.0076294,0.131369099,547.0076294,0.08333914727,547.0076294,0.1258220971,547.0076294,0.1401087642,547.0076294,0.02275102586,
545.9954224,-0.00015409771,545.9954224,0.1327179074,545.9954224,0.08398590237,545.9954224,0.1266599298,545.9954224,0.1418914944,545.9954224,0.02310827188,
544.9828491,0.0002233756823,544.9828491,0.133227855,544.9828491,0.08495027572,544.9828491,0.1274334639,544.9828491,0.1421537399,544.9828491,0.02394751273,
544.0076294,-8.458710363E-005,544.0076294,0.1341323555,544.0076294,0.08543686569,544.0076294,0.1282294393,544.0076294,0.1431497037,544.0076294,0.0232637506,
542.9946289,0.0003190063871,542.9946289,0.1352612078,542.9946289,0.08636555821,542.9946289,0.1294384152,542.9946289,0.1443151981,542.9946289,0.02427965589,
541.9813843,0.0002272346901,541.9813843,0.1358390898,541.9813843,0.08673537523,541.9813843,0.1301556975,541.9813843,0.1455015987,541.9813843,0.02465339378,
541.0054321,-4.555906344E-006,541.0054321,0.1361145973,541.0054321,0.08715046197,541.0054321,0.1305899471,541.0054321,0.1456545442,541.0054321,0.02424119599,
539.9917603,2.51094616E-006,539.9917603,0.1362777054,539.9917603,0.0870283246,539.9917603,0.1307431608,539.9917603,0.1461502016,539.9917603,0.02393908799,
539.0153809,0.0007143928087,539.0153809,0.1376344413,539.0153809,0.08815471828,539.0153809,0.1314909607,539.0153809,0.1464789361,539.0153809,0.02522188984,
538.0012207,0.000184399003,538.0012207,0.1369864494,538.0012207,0.08795384318,538.0012207,0.1314153522,538.0012207,0.1463524848,538.0012207,0.02463424392,
536.9867554,-4.545338015E-005,536.9867554,0.1368674785,536.9867554,0.08790899068,536.9867554,0.131225571,536.9867554,0.1455375999,536.9867554,0.02435967699,
536.0097046,7.593018381E-005,536.0097046,0.1375793517,536.0097046,0.08866262436,536.0097046,0.1310809404,536.0097046,0.1459786296,536.0097046,0.02459498495,
534.9949341,-1.599723328E-005,534.9949341,0.1370596588,534.9949341,0.08860652894,534.9949341,0.1313009411,534.9949341,0.1461288631,534.9949341,0.02471920848,
534.017395,5.226691428E-005,534.017395,0.1367982775,534.017395,0.0887626484,534.017395,0.1310103834,534.017395,0.145990327,534.017395,0.02525080554,
533.0020752,0.0002371025184,533.0020752,0.1365142167,533.0020752,0.08892615885,533.0020752,0.1306744367,533.0020752,0.1463341415,533.0020752,0.02478256635,
531.9865112,-4.866534709E-006,531.9865112,0.1363901347,531.9865112,0.08885941654,531.9865112,0.130603224,531.9865112,0.1454041153,531.9865112,0.0248945076,
531.0083618,-0.0001403310453,531.0083618,0.1359788775,531.0083618,0.08885741979,531.0083618,0.1302787066,531.0083618,0.1449376345,531.0083618,0.02482428029,
529.9923096,0.0001619469258,529.9923096,0.1357135028,529.9923096,0.08914013207,529.9923096,0.1297322512,529.9923096,0.1449584961,529.9923096,0.02539986186,
529.0136719,-2.604050314E-005,529.0136719,0.1350480616,529.0136719,0.08883436024,529.0136719,0.1293110698,529.0136719,0.1440312564,529.0136719,0.02518710494,
527.9972534,0.0001335403504,527.9972534,0.1347309053,527.9972534,0.08928903937,527.9972534,0.1289329529,527.9972534,0.1437275112,527.9972534,0.02493653446,
527.0181274,0.0001218882389,527.0181274,0.133903861,527.0181274,0.08922100067,527.0181274,0.1286398619,527.0181274,0.1433297396,527.0181274,0.02508740313,
526.0012207,2.174426754E-006,526.0012207,0.1336409897,526.0012207,0.08891494572,526.0012207,0.1281160116,526.0012207,0.14274849,526.0012207,0.02464695461,
524.9840088,7.40142932E-005,524.9840088,0.1330286115,524.9840088,0.08898540586,524.9840088,0.1276116818,524.9840088,0.1419853568,524.9840088,0.02485336363,
524.0043945,3.559466495E-005,524.0043945,0.1321579069,524.0043945,0.08889982104,524.0043945,0.1268230081,524.0043945,0.1409004927,524.0043945,0.02529240027,
522.9866943,-2.749002851E-005,522.9866943,0.1317954063,522.9866943,0.08929815888,522.9866943,0.1264134943,522.9866943,0.141658783,522.9866943,0.02506321296,
522.0065918,-0.0002485894656,522.0065918,0.1308946162,522.0065918,0.08881885558,522.0065918,0.1253572255,522.0065918,0.1398549676,522.0065918,0.02479295433,
520.9885254,0.0003493939876,520.9885254,0.1307033896,520.9885254,0.08875305206,520.9885254,0.1250003427,520.9885254,0.1383121908,520.9885254,0.02496332116,
520.0079346,9.565919026E-005,520.0079346,0.1293980926,520.0079346,0.0886021778,520.0079346,0.1240981221,520.0079346,0.1388302445,520.0079346,0.02475127019,
518.9894409,2.218484224E-005,518.9894409,0.1286343634,518.9894409,0.08818589151,518.9894409,0.1231422797,518.9894409,0.137422964,518.9894409,0.02473902144,
518.0084229,2.057983329E-005,518.0084229,0.1283098459,518.0084229,0.08820812404,518.0084229,0.1228300482,518.0084229,0.1369194537,518.0084229,0.0241731815,
516.9894409,-0.0002946894092,516.9894409,0.1273296773,516.9894409,0.08777783066,516.9894409,0.1218795329,516.9894409,0.1360604167,516.9894409,0.02331539616,
516.0079346,0.0002776898909,516.0079346,0.126620993,516.0079346,0.08765922487,516.0079346,0.1212131381,516.0079346,0.1352188736,516.0079346,0.02508109435,
514.9885864,-0.0002920508268,514.9885864,0.1261405051,514.9885864,0.08727738261,514.9885864,0.1206832901,514.9885864,0.1342039853,514.9885864,0.02511170134,
514.0067139,-0.000341870822,514.0067139,0.1254225224,514.0067139,0.08691548556,514.0067139,0.119383052,514.0067139,0.1329078674,514.0067139,0.02348835394,
512.9868774,-3.266686326E-005,512.9868774,0.1243439764,512.9868774,0.08704442531,512.9868774,0.1191568524,512.9868774,0.1326872706,512.9868774,0.02414244972,
512.0045776,-0.0005649302038,512.0045776,0.1235807762,512.0045776,0.08625411987,512.0045776,0.1182334572,512.0045776,0.1312180907,512.0045776,0.02318687737,
510.9842529,-0.0001127446449,510.9842529,0.122550413,510.9842529,0.0859702453,510.9842529,0.1178916618,510.9842529,0.1314450204,510.9842529,0.02394406497,
510.0015564,-0.0003807709436,510.0015564,0.1222100407,510.0015564,0.08579242229,510.0015564,0.1169708893,510.0015564,0.1303310245,510.0015564,0.02306453884,
509.0186157,0.0001962858805,509.0186157,0.1220272705,509.0186157,0.08557958156,509.0186157,0.1160528064,509.0186157,0.1298572123,509.0186157,0.02402651682,
507.9976807,-0.0001518205536,507.9976807,0.1213511974,507.9976807,0.08501935005,507.9976807,0.1157899648,507.9976807,0.1288343221,507.9976807,0.02343217842,
507.0143433,0.0002543264418,507.0143433,0.1206563637,507.0143433,0.0848807469,507.0143433,0.115635857,507.0143433,0.1287239045,507.0143433,0.02352333069,
505.9929199,2.516188943E-005,505.9929199,0.1202723905,505.9929199,0.08459305018,505.9929199,0.1149189249,505.9929199,0.1280560791,505.9929199,0.02296682261,
505.0091553,6.790420593E-005,505.0091553,0.1200456172,505.0091553,0.08449241519,505.0091553,0.1148754209,505.0091553,0.1275191009,505.0091553,0.02316031046,
503.9873352,-0.0001309632498,503.9873352,0.1198210865,503.9873352,0.08343844861,503.9873352,0.1143405512,503.9873352,0.1284087151,503.9873352,0.02255674079,
503.0031433,-0.0001012541034,503.0031433,0.1194140613,503.0031433,0.08363006264,503.0031433,0.1138338894,503.0031433,0.1266239285,503.0031433,0.02249146998,
502.0187378,-4.602281479E-005,502.0187378,0.1197950915,502.0187378,0.08331819624,502.0187378,0.1145469695,502.0187378,0.1267492473,502.0187378,0.02355265431,
500.9962463,-8.469063323E-005,500.9962463,0.1187086031,500.9962463,0.082882002,500.9962463,0.1135842279,500.9962463,0.1271160543,500.9962463,0.02363811806,
500.0114136,-0.0003388703917,500.0114136,0.1188488677,500.0114136,0.08300824463,500.0114136,0.1135085151,500.0114136,0.1264496893,500.0114136,0.02201108262,
498.9885254,-2.34002855E-005,498.9885254,0.1189952418,498.9885254,0.08278157562,498.9885254,0.1135277078,498.9885254,0.1274331808,498.9885254,0.02341021225,
498.0032654,0.0001296562841,498.0032654,0.1195004657,498.0032654,0.08277192712,498.0032654,0.1138041168,498.0032654,0.1268996596,498.0032654,0.02245068923,
497.0178833,0.0001708810014,497.0178833,0.1190099791,497.0178833,0.08259803802,497.0178833,0.1133183464,497.0178833,0.1262158304,497.0178833,0.02319801785,
495.9942932,-3.080321039E-005,495.9942932,0.1190392971,495.9942932,0.08236528933,495.9942932,0.1128358617,495.9942932,0.125962019,495.9942932,0.02173256315,
495.0084534,0.000219154128,495.0084534,0.1192782819,495.0084534,0.08289268613,495.0084534,0.1140279844,495.0084534,0.1266134381,495.0084534,0.02317783982,
493.9845276,-4.436628296E-005,493.9845276,0.1189946979,493.9845276,0.08222386986,493.9845276,0.1134342551,493.9845276,0.1264166385,493.9845276,0.02233346179,
492.9981995,-1.822333979E-005,492.9981995,0.1190237701,492.9981995,0.08210258186,492.9981995,0.1135371923,492.9981995,0.1264422089,492.9981995,0.02193320543,
492.0117798,0.0005307276733,492.0117798,0.1196236983,492.0117798,0.0822744891,492.0117798,0.1138669625,492.0117798,0.1275811642,492.0117798,0.02295004018,
490.9871521,7.207251474E-005,490.9871521,0.1193385199,490.9871521,0.08204266429,490.9871521,0.1139287055,490.9871521,0.1272161752,490.9871521,0.0224023331,
490.0003052,6.77747521E-005,490.0003052,0.1197009981,490.0003052,0.0821775496,490.0003052,0.1143356338,490.0003052,0.127664268,490.0003052,0.0231052693,
489.0132446,0.0001810583199,489.0132446,0.1203710139,489.0132446,0.08181387186,489.0132446,0.1147401407,489.0132446,0.1282840073,489.0132446,0.02287690714,
487.9879761,-8.846922719E-005,487.9879761,0.1197184548,487.9879761,0.08197372407,487.9879761,0.114649564,487.9879761,0.1279898584,487.9879761,0.0221927017,
487.0005493,0.0001752833778,487.0005493,0.120451726,487.0005493,0.08219603449,487.0005493,0.1154401228,487.0005493,0.1294508576,487.0005493,0.02273577824,
486.0128784,-4.969821384E-005,486.0128784,0.1214211732,486.0128784,0.08244148642,486.0128784,0.1157542467,486.0128784,0.1295820773,486.0128784,0.02289379761,
484.9869385,0.0001259793935,484.9869385,0.1219897643,484.9869385,0.08270944655,484.9869385,0.1163748503,484.9869385,0.1300288737,484.9869385,0.02269194648,
483.9988708,0.0004014956939,483.9988708,0.1227092296,483.9988708,0.08295346797,483.9988708,0.1171879545,483.9988708,0.130694434,483.9988708,0.0229092408,
483.0106201,4.97297915E-005,483.0106201,0.1232252941,483.0106201,0.08310750127,483.0106201,0.1174877062,483.0106201,0.1311735064,483.0106201,0.02285649627,
481.9841003,-0.000296293234,481.9841003,0.1242375895,481.9841003,0.08335642517,481.9841003,0.1181394979,481.9841003,0.1327639073,481.9841003,0.02266908996,
480.9954529,7.510168507E-005,480.9954529,0.1254174411,480.9954529,0.08403411508,480.9954529,0.1194373742,480.9954529,0.1333071589,480.9954529,0.02244493738,
480.0066223,-4.089790309E-005,480.0066223,0.1257280409,480.0066223,0.08429444581,480.0066223,0.1205080599,480.0066223,0.1343042105,480.0066223,0.02360406145,
479.0174866,-1.584192432E-005,479.0174866,0.1269632727,479.0174866,0.084781304,479.0174866,0.1214136109,479.0174866,0.1359942108,479.0174866,0.02338461578,
477.9902649,0.0001297339622,477.9902649,0.1288239062,477.9902649,0.08559282124,477.9902649,0.1232136711,477.9902649,0.1372419447,477.9902649,0.02374536358,
477.0007324,9.975009016E-005,477.0007324,0.129812032,477.0007324,0.08656778932,477.0007324,0.1244999692,477.0007324,0.1390437931,477.0007324,0.02424949035,
476.0110779,0.0001722017041,476.0110779,0.1324252933,476.0110779,0.08767297119,476.0110779,0.1262682676,476.0110779,0.1421587318,476.0110779,0.02418787777,
474.9832153,0.000372762559,474.9832153,0.1342024058,474.9832153,0.08812151849,474.9832153,0.1280873567,474.9832153,0.1440178156,474.9832153,0.02456008643,
473.993103,8.58981366E-005,473.993103,0.1360846311,473.993103,0.08907654136,473.993103,0.1299952567,473.993103,0.1457674056,473.993103,0.0248351898,
473.0028687,0.0003148097894,473.0028687,0.1381680965,473.0028687,0.08996348083,473.0028687,0.1318527162,473.0028687,0.1472396404,473.0028687,0.02458830178,
472.0124207,0.0004463999067,472.0124207,0.1407357007,472.0124207,0.09161521494,472.0124207,0.135234341,472.0124207,0.1508684605,472.0124207,0.02606811374,
470.9836426,0.0006783794961,470.9836426,0.1431818455,470.9836426,0.09268417209,470.9836426,0.1370978951,470.9836426,0.154132545,470.9836426,0.02652513795,
469.9928284,0.0004352057877,469.9928284,0.1464343965,469.9928284,0.09469380975,469.9928284,0.1406820118,469.9928284,0.1562707871,469.9928284,0.02590610646,
469.0018005,0.0001466428803,469.0018005,0.1489930153,469.0018005,0.09513945878,469.0018005,0.1425997168,469.0018005,0.1600469798,469.0018005,0.02654588595,
468.0105591,1.682620496E-005,468.0105591,0.151961565,468.0105591,0.09689890593,468.0105591,0.1457788497,468.0105591,0.162681058,468.0105591,0.0264429003,
466.9811096,0.0002577194828,466.9811096,0.155323267,466.9811096,0.09851255268,466.9811096,0.1487353146,466.9811096,0.1671961546,466.9811096,0.02725677937,
465.989502,3.952967381E-005,465.989502,0.1581977457,465.989502,0.09979061782,465.989502,0.1526887417,465.989502,0.1698782593,465.989502,0.02765651233,
464.9976501,0.000191261759,464.9976501,0.1621192992,464.9976501,0.1016943306,464.9976501,0.1558305323,464.9976501,0.174895376,464.9976501,0.02811783552,
464.0056763,0.0003784623987,464.0056763,0.1655883789,464.0056763,0.1035929844,464.0056763,0.1587354243,464.0056763,0.1781095266,464.0056763,0.0284513887,
463.0135498,-0.0002788059064,463.0135498,0.1689911336,463.0135498,0.1047163159,463.0135498,0.1623741835,463.0135498,0.182242319,463.0135498,0.02892841585,
461.9829712,-7.99285117E-005,461.9829712,0.1731496155,461.9829712,0.1069449112,461.9829712,0.1660417616,461.9829712,0.1863463968,461.9829712,0.02967905812,
460.990448,-0.0001033762528,460.990448,0.1775036156,460.990448,0.1087476239,460.990448,0.1709027737,460.990448,0.1918044388,460.990448,0.02969696373,
459.9977112,7.026020467E-005,459.9977112,0.1811641008,459.9977112,0.1113286465,459.9977112,0.1749835163,459.9977112,0.1953961998,459.9977112,0.02998829447,
459.0047607,-0.0001381573238,459.0047607,0.1862291247,459.0047607,0.1130656525,459.0047607,0.1794716567,459.0047607,0.2009804398,459.0047607,0.03093733825,
