blank,,bm3-2022-03-09-00.2-post-dil-hamiltonm-2,,
707.0079956,-0.0004747996572,707.0079956,0.02689731866,
706.0043945,-0.0006196302711,706.0043945,0.02568304911,
705.0004272,-0.000554227212,705.0004272,0.02570510283,
703.9962158,-0.001062612282,703.9962158,0.02591989934,
702.9915771,-0.0002783402742,702.9915771,0.02606393583,
701.9866943,6.943172048E-005,701.9866943,0.02587239258,
701.0172729,-0.0005146703916,701.0172729,0.02607144043,
700.0117188,-0.0004619223473,700.0117188,0.02623906359,
699.0057373,0.0001830005785,699.0057373,0.02770291641,
697.9995728,-0.0004732999078,697.9995728,0.02668473497,
696.992981,-0.0008977287798,696.992981,0.02663527243,
695.9860229,0.0002424120757,695.9860229,0.02742169052,
695.0147705,-0.0002207512007,695.0147705,0.02592492849,
694.0072632,3.445559196E-005,694.0072632,0.02760205604,
692.9993286,-0.0001200942861,692.9993286,0.02726193331,
691.9911499,0.0003594200534,691.9911499,0.02730476856,
690.982605,-0.000538456603,690.982605,0.02874000371,
690.0097656,-0.0004856080341,690.0097656,0.02809833735,
689.0006104,-0.000144109159,689.0006104,0.02759896778,
687.9911499,-0.001210344722,687.9911499,0.02700291947,
687.017334,-0.0006957232254,687.017334,0.02814448811,
686.0071411,-0.0009879266145,686.0071411,0.02761262096,
684.9967041,-0.0001586520084,684.9967041,0.02755930275,
683.9859619,-0.0009851888753,683.9859619,0.02765397355,
683.0109253,-0.0006004497991,683.0109253,0.02831288613,
681.9994507,-0.001056156587,681.9994507,0.02732169442,
680.9877319,-0.0003923058102,680.9877319,0.02747758478,
680.0118408,-0.00020155315,680.0118408,0.02920389175,
678.9994507,-0.001265995903,678.9994507,0.02868732065,
677.9866943,-0.0007518539205,677.9866943,0.02870170027,
677.0098877,-0.001307549071,677.0098877,0.02861506678,
675.996582,-0.000213765481,675.996582,0.02942558005,
674.9829102,-0.00164096558,674.9829102,0.02891366929,
674.005127,-0.0004899002961,674.005127,0.02915378287,
672.9909058,-0.0007844126085,672.9909058,0.02968651429,
672.0125122,-0.002374179428,672.0125122,0.02947516553,
670.9976196,-0.0003994955623,670.9976196,0.03034427203,
669.9823608,-0.001355446293,669.9823608,0.0302646663,
669.0031738,-0.001545125502,669.0031738,0.03003797308,
667.9873047,-0.000531579426,667.9873047,0.03119156323,
667.0074463,1.879362026E-005,667.0074463,0.03135344014,
665.9910278,-0.0004764028417,665.9910278,0.03089753538,
665.010498,-0.001108884113,665.010498,0.03120524809,
663.9934082,-0.0003708393197,663.9934082,0.03132138774,
663.0124512,-0.001886143466,663.0124512,0.03105841205,
661.994751,-0.001608883613,661.994751,0.03079823591,
661.0130615,-0.0006804229924,661.0130615,0.03151267767,
659.9946899,-0.001451121876,659.9946899,0.03168531135,
659.0125122,-0.001710949466,659.0125122,0.03239502385,
657.9935913,-0.001137491665,657.9935913,0.03327522427,
657.0107422,-0.002895765472,657.0107422,0.03296626732,
655.991272,-0.001453650184,655.991272,0.03388297185,
655.0078125,-0.002341791056,655.0078125,0.03252546117,
653.9876709,-0.0008766489336,653.9876709,0.03377445415,
653.0036621,-0.001865111524,653.0036621,0.03362507001,
651.9829102,-0.002870205091,651.9829102,0.03327262774,
650.998291,-0.001699346467,650.998291,0.03391009197,
650.0134277,-0.001581648365,650.0134277,0.03491645306,
648.9918213,-0.002315219725,648.9918213,0.03526321426,
648.0063477,-0.001207814901,648.0063477,0.03401769325,
646.9840698,-0.002237813314,646.9840698,0.03368451074,
645.9981079,-0.0008466807194,645.9981079,0.03463996574,
645.0117188,-0.001256807242,645.0117188,0.03507321328,
643.9885864,-0.0009849822382,643.9885864,0.03543068841,
643.001709,-0.0009356492665,643.001709,0.03495270014,
642.0144653,-0.001635240507,642.0144653,0.03587291017,
640.9904785,-0.0005595528637,640.9904785,0.03545085713,
640.0026855,-0.001165374531,640.0026855,0.03510290757,
639.0146484,-0.0004489411949,639.0146484,0.03644796088,
637.9898071,-0.001508135232,637.9898071,0.03566490859,
637.0011597,-0.0004925893736,637.0011597,0.03676270321,
636.0122681,-0.0006170453271,636.0122681,0.0367205292,
634.9864502,-0.0007243063301,634.9864502,0.03646513447,
633.9970093,-0.0007172769983,633.9970093,0.03650156409,
633.0072632,-0.001093856641,633.0072632,0.03663557768,
632.0172729,-0.0006951546529,632.0172729,0.03774769232,
630.9902954,-0.0008764939266,630.9902954,0.0366936028,
629.9996948,-0.001297586947,629.9996948,0.03670315072,
629.0088501,-0.0007484945236,629.0088501,0.03715148941,
628.0177002,-0.0007261669962,628.0177002,0.03686151654,
626.989624,-0.0007582624676,626.989624,0.03749301657,
625.9978638,-0.000493882224,625.9978638,0.03808100894,
625.0059204,-0.0006363801076,625.0059204,0.03757838905,
624.0137329,-0.0002144899336,624.0137329,0.03847004846,
622.984375,-0.0002092117647,622.984375,0.03832327947,
621.9915771,2.733644214E-005,621.9915771,0.03820785135,
620.9985352,0.0002218994341,620.9985352,0.03892163187,
620.005127,0.0003761824628,620.005127,0.03821130097,
619.0115356,-0.0003178668849,619.0115356,0.03934086487,
618.0177002,-7.806506619E-005,618.0177002,0.03898041323,
616.9866333,-0.0004089092836,616.9866333,0.03853980079,
615.9921875,-0.0007127285935,615.9921875,0.03889892623,
614.9974976,0.0004090873699,614.9974976,0.03885085508,
614.0025024,0.0003782551212,614.0025024,0.03908652812,
613.0072021,0.0001318831492,613.0072021,0.03975698724,
612.0117798,6.09657327E-005,612.0117798,0.0398414731,
611.0159302,8.305013034E-005,611.0159302,0.03965453804,
609.9829712,-6.362304703E-005,609.9829712,0.04024961591,
608.9866333,5.454516213E-005,608.9866333,0.04148508236,
607.9899902,8.317958418E-005,607.9899902,0.04093674943,
606.993103,-0.0003136246814,606.993103,0.0413255617,
605.9959717,-0.0005281666527,605.9959717,0.04107933864,
604.9985962,0.0002000410605,604.9985962,0.04211541638,
604.0009155,-0.0001387266384,604.0009155,0.04215489328,
603.0029297,-0.0002076593519,603.0029297,0.04233377799,
602.0047607,9.967241203E-005,602.0047607,0.04257808998,
601.0062256,-0.0004629049508,601.0062256,0.04304239899,
600.0075073,0.0005583048915,600.0075073,0.04361114278,
599.0085449,-2.536750799E-005,599.0085449,0.04382298514,
598.0092163,-7.868621469E-005,598.0092163,0.04363950714,
597.0097046,-0.0001541494712,597.0097046,0.04478829354,
596.0098877,0.0001553435868,596.0098877,0.04538660124,
595.0098877,-0.0006362767308,595.0098877,0.04556693509,
594.0095825,-9.681244592E-006,594.0095825,0.04633473977,
593.0089722,2.125289939E-005,593.0089722,0.04643316194,
592.0081787,-6.869592471E-005,592.0081787,0.0466543138,
591.0070801,-5.963717558E-005,591.0070801,0.04752051458,
590.0056763,-0.0003732705081,590.0056763,0.04851880297,
589.0040894,-0.000226029224,589.0040894,0.04874521866,
588.0021973,0.0002686759108,588.0021973,0.04936129972,
587.000061,-0.0006482183817,587.000061,0.05000291765,
585.9976807,-0.0006263509276,585.9976807,0.05100894347,
584.9950562,0.0003327103332,584.9950562,0.05236801133,
583.9921875,-0.0004912448348,583.9921875,0.05281370878,
582.9889526,-0.0004608362797,582.9889526,0.05412897468,
581.9855957,-7.454519073E-005,581.9855957,0.05531340837,
580.9818726,-0.0002946894092,580.9818726,0.0559771359,
580.0151367,-0.0005872143083,580.0151367,0.05653265864,
579.0109863,-0.0003814433876,579.0109863,0.05847307295,
578.0065308,-0.0006362250424,578.0065308,0.05887130275,
577.0018311,-0.000983329257,577.0018311,0.06052011251,
575.9968872,-0.0007179489476,575.9968872,0.06121471152,
574.9917603,-0.0008513827925,574.9917603,0.06179598719,
573.9862061,-0.001290308894,573.9862061,0.06258028746,
573.0177612,-0.000430632499,573.0177612,0.06356523186,
572.0118408,-0.000953316805,572.0118408,0.06420553476,
571.0056763,-0.0006562309572,571.0056763,0.06490603089,
569.9992065,-0.00114869664,569.9992065,0.06521526724,
568.9925537,-0.001024806174,568.9925537,0.06530283391,
567.9855957,-0.0008167621563,567.9855957,0.06550139189,
567.0157471,-0.001099020708,567.0157471,0.06538040936,
566.0082397,-0.001571125118,566.0082397,0.06555172056,
565.0006104,-0.001518453588,565.0006104,0.06595071405,
563.9926147,-0.001672838815,563.9926147,0.06566134095,
562.9844971,-0.001190209296,562.9844971,0.06589771807,
562.0134277,-0.001566998311,562.0134277,0.06519703567,
561.0047607,-0.002064822242,561.0047607,0.06486842781,
559.9957886,-0.001866864273,559.9957886,0.06475786865,
558.9866943,-0.001743436325,558.9866943,0.06495695561,
558.0146484,-0.001839026459,558.0146484,0.06507824361,
557.0050659,-0.001209828421,557.0050659,0.06535883248,
555.9951172,-0.001767670969,555.9951172,0.06509249657,
554.9849854,-0.001775559853,554.9849854,0.06540935487,
554.012085,-0.001826756634,554.012085,0.06521129608,
553.0014648,-0.002126597799,553.0014648,0.06562033296,
551.9905396,-0.00158433069,551.9905396,0.06587795168,
551.0169067,-0.001859904965,551.0169067,0.06600552797,
550.0056763,-0.002128503984,550.0056763,0.06654702872,
548.9940186,-0.001666649943,548.9940186,0.06695361435,
547.9821777,-0.001934440923,547.9821777,0.06724209338,
547.0076294,-0.002322583692,547.0076294,0.06788400561,
545.9954224,-0.001981238369,545.9954224,0.06880496442,
544.9828491,-0.002079558559,544.9828491,0.0692647323,
544.0076294,-0.001925163204,544.0076294,0.06952556223,
542.9946289,-0.001890112646,542.9946289,0.07020179927,
541.9813843,-0.002138240961,541.9813843,0.07050684839,
541.0054321,-0.00199597748,541.0054321,0.07137587667,
539.9917603,-0.002324231435,539.9917603,0.07140529156,
539.0153809,-0.002248165896,539.0153809,0.07156581432,
538.0012207,-0.001956706401,538.0012207,0.07189195603,
536.9867554,-0.001944594551,536.9867554,0.07239176333,
536.0097046,-0.002230756916,536.0097046,0.07261583209,
534.9949341,-0.002197945956,534.9949341,0.07253135741,
534.017395,-0.002038182225,534.017395,0.07298330218,
533.0020752,-0.002123558195,533.0020752,0.07354388386,
531.9865112,-0.002108668908,531.9865112,0.07343445718,
531.0083618,-0.002029009862,531.0083618,0.07303597778,
529.9923096,-0.002147308085,529.9923096,0.07285580784,
529.0136719,-0.002201139461,529.0136719,0.07314051688,
527.9972534,-0.001945316093,527.9972534,0.07397779077,
527.0181274,-0.001869441709,527.0181274,0.0732563287,
526.0012207,-0.002117736498,526.0012207,0.07335592806,
524.9840088,-0.001936914865,524.9840088,0.07349332422,
524.0043945,-0.002091306029,524.0043945,0.07290800661,
522.9866943,-0.002021537861,522.9866943,0.07315724343,
522.0065918,-0.001876658644,522.0065918,0.07284977287,
520.9885254,-0.001718478394,520.9885254,0.07284683734,
520.0079346,-0.001595730428,520.0079346,0.07294781506,
518.9894409,-0.001408189186,518.9894409,0.07283284515,
518.0084229,-0.002011334524,518.0084229,0.07321677357,
516.9894409,-0.001903514611,516.9894409,0.0729367584,
516.0079346,-0.001554050134,516.0079346,0.07276507467,
514.9885864,-0.002079816069,514.9885864,0.07270291448,
514.0067139,-0.001600321266,514.0067139,0.07251098752,
512.9868774,-0.002643284155,512.9868774,0.07246192545,
512.0045776,-0.001505039749,512.0045776,0.07357632369,
510.9842529,-0.001386824413,510.9842529,0.07317063212,
510.0015564,-0.001846656203,510.0015564,0.07304614782,
509.0186157,-0.00126563455,509.0186157,0.0731375441,
507.9976807,-0.001171725336,507.9976807,0.0732826516,
507.0143433,-0.001193462056,507.0143433,0.07349915057,
505.9929199,-0.001641687588,505.9929199,0.07327131927,
505.0091553,-0.0011496261,505.0091553,0.07332074642,
503.9873352,-0.001327111153,503.9873352,0.07364287227,
503.0031433,-0.001313484856,503.0031433,0.07348620892,
502.0187378,-0.001670053811,502.0187378,0.07357601821,
500.9962463,-0.001118592336,500.9962463,0.07394991815,
500.0114136,-0.001451895805,500.0114136,0.07402346283,
498.9885254,-0.0006915364065,498.9885254,0.07506854832,
498.0032654,-0.0007924226811,498.0032654,0.07486215979,
497.0178833,-0.0007489597192,497.0178833,0.07482516766,
495.9942932,-0.00102377322,495.9942932,0.0751375109,
495.0084534,-0.0009316197247,495.0084534,0.07568914443,
493.9845276,-0.001350801322,493.9845276,0.07565531135,
492.9981995,-0.0009696405614,492.9981995,0.07544177026,
492.0117798,-0.0007865831139,492.0117798,0.07539924234,
490.9871521,-0.001008019666,490.9871521,0.07676827908,
490.0003052,-0.0004872628779,490.0003052,0.0771529749,
489.0132446,-0.0006502344622,489.0132446,0.07666961849,
487.9879761,-0.0007815702702,487.9879761,0.07729658484,
487.0005493,-0.0008653852856,487.0005493,0.07809769362,
486.0128784,-0.000829060562,486.0128784,0.07820541412,
484.9869385,-0.0007650844054,484.9869385,0.07815238833,
483.9988708,-6.12936492E-005,483.9988708,0.07957627624,
483.0106201,-0.0006324512069,483.0106201,0.07997552305,
481.9841003,-0.0006903992034,481.9841003,0.0803225562,
480.9954529,-0.0008066337905,480.9954529,0.08027356863,
480.0066223,-0.000692880305,480.0066223,0.08048855513,
479.0174866,-0.0005953314248,479.0174866,0.08124177158,
477.9902649,-0.0002633357653,477.9902649,0.08153078705,
477.0007324,-0.0004657493846,477.0007324,0.08265705407,
476.0110779,-0.0003431123623,476.0110779,0.08292777836,
474.9832153,-0.0005413522595,474.9832153,0.08346413821,
473.993103,-6.1604238E-005,473.993103,0.08426119387,
473.0028687,-0.0004312014207,473.0028687,0.08474300802,
472.0124207,-0.0002301687928,472.0124207,0.08561009914,
470.9836426,-0.0005139464047,470.9836426,0.08605933189,
469.9928284,-0.0004821948824,469.9928284,0.08732685447,
469.0018005,-0.000745186815,469.0018005,0.08760908246,
468.0105591,-0.000360907492,468.0105591,0.08888114244,
466.9811096,-0.0005380946677,466.9811096,0.08935682476,
465.989502,-0.0006335885264,465.989502,0.09067498147,
464.9976501,-0.000608928618,464.9976501,0.09146337211,
464.0056763,2.746588143E-005,464.0056763,0.09294803441,
463.0135498,-0.0004436141753,463.0135498,0.09387608618,
461.9829712,-0.0002956723911,461.9829712,0.09500332922,
460.990448,-0.0004421143094,460.990448,0.09582257271,
459.9977112,-0.0003879091528,459.9977112,0.09757772833,
459.0047607,-0.000388322951,459.0047607,0.09915974736,
458.0116272,-0.0001998972148,458.0116272,0.1009756029,
457.0183105,-0.0007323175087,457.0183105,0.1018927023,
455.9866028,-0.0004843669012,455.9866028,0.1034999043,
454.9929199,-0.0009455163381,454.9929199,0.1057562977,
453.999054,-0.000757900707,453.999054,0.1071594134,
453.0049438,-0.000412891939,453.0049438,0.1088068783,
452.0107422,-0.0008438388468,452.0107422,0.1109405681,
451.0163269,-0.0007846709923,451.0163269,0.113205716,
449.983429,-0.001152982353,449.983429,0.1155314818,
448.9886475,-0.0005629654042,448.9886475,0.117862083,
447.9936523,-0.0002409315202,447.9936523,0.1202855408,
446.9985046,-0.0007993474137,446.9985046,0.1235036477,
446.0031128,-0.0006058783038,446.0031128,0.126740858,
445.0075989,-0.0003555793664,445.0075989,0.1299576759,
444.0118408,-0.0008006910211,444.0118408,0.133673951,
443.0159912,-0.0007083868259,443.0159912,0.1373236626,
441.9815979,-0.0004732999078,441.9815979,0.141747281,
440.985321,-0.0007214118959,440.985321,0.1460437328,
439.9888916,-0.0007482361398,439.9888916,0.151527971,
438.9923096,-0.0009851888753,438.9923096,0.1569482237,
437.9954529,-0.0006683271495,437.9954529,0.1634143591,
436.9984741,-0.0004514236934,436.9984741,0.1698531955,
436.0013733,-0.0007554716431,436.0013733,0.177516669,
435.0039673,-0.0006001396105,435.0039673,0.1864111573,
434.0064697,-0.000709937478,434.0064697,0.1941604018,
433.008728,-0.0006865741452,433.008728,0.2038066089,
432.0108948,-0.0001707102929,432.0108948,0.2134902179,
431.0128784,-0.0007577456417,431.0128784,0.2244760692,
430.0146484,-0.0008507627645,430.0146484,0.2349330038,
429.0162354,-0.0005150840734,429.0162354,0.2457075715,
428.0177002,-0.001153188874,428.0177002,0.2580304146,
427.0189209,-0.0007936112816,427.0189209,0.2700679004,
425.9815979,-0.0004830740218,425.9815979,0.2824762464,
424.9824829,-0.0005208756193,424.9824829,0.2939214408,
423.9832458,-0.0008176922565,423.9832458,0.304451555,
422.9837952,-0.0006894688122,422.9837952,0.3135547042,
421.9841614,-0.0008733422146,421.9841614,0.3216431141,
420.984375,-0.0004423728969,420.984375,0.3300151825,
419.984436,-0.001027905149,419.984436,0.3345522285,
418.9842834,-0.0008589266217,418.9842834,0.3385658562,
417.9839783,-0.001014527748,417.9839783,0.3405524194,
416.9835205,-0.0005732028512,416.9835205,0.3411719501,
415.9828491,-0.0007012538845,415.9828491,0.3402846158,
414.9820557,-0.0008374832105,414.9820557,0.3379788697,
413.9810181,-0.001046550227,413.9810181,0.3344103396,
413.0184021,-0.0006402056315,413.0184021,0.3301776052,
412.0171204,-0.000950527261,412.0171204,0.3257074058,
411.015625,-0.0007525774417,411.015625,0.3192259967,
410.0139771,-0.0008664186462,410.0139771,0.3146857619,
409.0121765,-0.001056466368,409.0121765,0.3087957501,
408.0101318,-0.0009516637074,408.0101318,0.3027193248,
407.0079956,-0.0006359665422,407.0079956,0.2981079519,
406.0057068,-0.0008925105794,406.0057068,0.2927910089,
405.0032349,-0.0007392432308,405.0032349,0.2876542807,
404.0005493,-0.000928623369,404.0005493,0.2838149071,
402.9977417,-0.001144410926,402.9977417,0.2797756791,
401.9947815,-0.001148128649,401.9947815,0.2749889195,
400.9916077,-0.001160417683,400.9916077,0.2722949982,
399.9883118,-0.0008509694017,399.9883118,0.2692578137,
398.9848328,-0.001493792282,398.9848328,0.2662740052,
397.9812317,-0.0004372526892,397.9812317,0.2640810013,
397.0160522,-0.001151484903,397.0160522,0.2611489296,
396.012085,-0.0007614150527,396.012085,0.2586066723,
395.0079956,-0.001207453548,395.0079956,0.2555575073,
394.0037231,-0.0009989804821,394.0037231,0.2539719343,
392.9992981,-0.0009639066411,392.9992981,0.251502037,
391.9946899,-0.001409221208,391.9946899,0.2486170381,
390.9899292,-0.0009788869647,390.9899292,0.247164458,
389.9850159,-0.0008684337372,389.9850159,0.2443456054,
389.0185852,-0.0007737150299,389.0185852,0.2423448563,
388.0133667,-0.001088434248,388.0133667,0.2383548468,
387.0079956,-0.0007291647489,387.0079956,0.2366193682,
386.0024414,-0.001207247027,386.0024414,0.233660832,
384.9967651,-0.0006165800733,384.9967651,0.2319899201,
383.9909058,-0.001035187626,383.9909058,0.2295720428,
382.9848938,-0.0008116979734,382.9848938,0.2276040018,
382.017395,-0.000504586671,382.017395,0.2256241739,
381.0110779,-0.0009550215327,381.0110779,0.2241911143,
380.0045776,-0.001210241462,380.0045776,0.2218711227,
378.9979858,-0.0004338908766,378.9979858,0.2217639685,
377.9912109,-0.0004084954853,377.9912109,0.2204346061,
376.9842834,-0.00133500807,376.9842834,0.2188930959,
376.0158997,-0.0007173286867,376.0158997,0.2185701281,
375.008667,-0.0006667246926,375.008667,0.2186100781,
374.0012817,-0.001100776601,374.0012817,0.217602253,
372.9937439,-0.0009049618384,372.9937439,0.2190153748,
371.9860535,-0.001134135295,371.9860535,0.2171228677,
371.0169373,-0.001332375803,371.0169373,0.218755573,
370.0089722,-0.001131398487,370.0089722,0.2193727791,
369.0007935,-0.0004921756918,369.0007935,0.2194206566,
367.9925232,-0.0003775121586,367.9925232,0.220015645,
366.9840393,-0.0004678180267,366.9840393,0.2202511877,
366.0142517,-0.0007918542251,366.0142517,0.2211076915,
365.0055542,-0.0007666348247,365.0055542,0.2209335566,
363.9966431,-0.001021190663,363.9966431,0.2224099934,
362.9876099,-0.000675977557,362.9876099,0.2220121026,
362.0172424,-0.0007545930566,362.0172424,0.2215749472,
361.0079041,-3.194210876E-005,361.0079041,0.2240709364,
359.9984436,-0.0002824276162,359.9984436,0.2241409719,
358.9888,-0.0002014496422,358.9888,0.2245185226,
358.0178833,-9.250659787E-005,358.0178833,0.2234297842,
357.0079651,0.0002137930569,357.0079651,0.224898085,
355.9979248,-0.0005319931079,355.9979248,0.2230936885,
354.9877319,-0.001092462335,354.9877319,0.2231076658,
354.0162048,-0.0001209741677,354.0162048,0.2233516425,
353.0057678,-0.0008332977304,353.0057678,0.2223647237,
351.9951172,-0.0002062104322,351.9951172,0.2228232622,
350.984375,5.775543468E-005,350.984375,0.2233618051,
350.0123291,0.0001763710316,350.0123291,0.2208530009,
349.0012512,-0.0002109194174,349.0012512,0.2207049578,
347.9900513,-0.000990096014,347.9900513,0.2194948345,
347.0176392,7.435086445E-005,347.0176392,0.218995437,
346.0061646,8.257702575E-006,346.0061646,0.2184898555,
344.9945374,-0.0007298883284,344.9945374,0.2175454348,
343.9827881,-0.0004329599033,343.9827881,0.2173836529,
343.0098267,-0.0004030645068,343.0098267,0.2165693194,
341.9977722,-0.0004320806474,341.9977722,0.2163665742,
340.9856262,-0.0005962620489,340.9856262,0.2156708837,
340.0122375,-0.0006990312831,340.0122375,0.2155778259,
338.9998169,-0.001199089689,338.9998169,0.214791283,
337.9872437,-0.0009028436034,337.9872437,0.2146753818,
337.0134583,-0.0002586790943,337.0134583,0.2145638615,
336.0006104,-0.0003541826736,336.0006104,0.2141663432,
334.9876099,-0.001352814143,334.9876099,0.2137686461,
334.0134583,-0.00084373547,334.0134583,0.2137605995,
333.0002136,-0.0007162949769,333.0002136,0.2146080732,
331.9868164,-0.0005903681158,331.9868164,0.214767769,
331.0122681,-8.515648369E-005,331.0122681,0.2139668316,
329.9985962,-0.0003723394184,329.9985962,0.2136381865,
328.9848022,-0.0001265121828,328.9848022,0.2134508193,
328.0098877,-0.0008970054914,328.0098877,0.2137240916,
326.9958801,-3.887898492E-005,326.9958801,0.213658601,
325.9816589,0.0003399121924,325.9816589,0.2149893492,
325.0063477,-0.0003626662656,325.0063477,0.2140669674,
323.9918823,-0.0009346677107,323.9918823,0.2144979388,
323.0163574,-0.0006328130839,323.0163574,0.2156486809,
322.0016479,-0.0007020808989,322.0016479,0.2165599018,
320.9867859,-0.001224077423,320.9867859,0.216697678,
320.0108643,-0.0007052338915,320.0108643,0.216365248,
318.9957581,-0.001414020429,318.9957581,0.217778191,
317.9805298,-0.0008069954929,317.9805298,0.218793869,
317.0042419,-0.0005598631105,317.0042419,0.2199007869,
315.9887695,-0.00180567021,315.9887695,0.2214380354,
315.012207,-0.0005678256275,315.012207,0.2223334163,
313.99646,-0.0007332478417,313.99646,0.2248293906,
312.9806213,-0.0001305492042,312.9806213,0.2273048013,
312.0037231,-0.001786490553,312.0037231,0.2281160802,
310.9876099,0.0004757339484,310.9876099,0.231905356,
310.010437,0.0002100377606,310.010437,0.2327978164,
