blank,,m3-wt-heme-sample41-5in1005,,bm3-wt-heme-sample41-postDil,,
655.7542725,0.0004045530804,655.7542725,-0.001029299689,655.7542725,0.01973682456,
655.4992676,0.0001151301622,655.4992676,0.002132041845,655.4992676,0.01965575293,
655.2442627,0.0002620191372,655.2442627,0.002852741396,655.2442627,0.01997492462,
654.9892578,-0.0006693609757,654.9892578,0.001563294092,654.9892578,0.01881521568,
654.7341919,0.001060885028,654.7341919,0.002914682264,654.7341919,0.020921655,
654.515564,3.59816454E-006,654.515564,0.001211416908,654.515564,0.01941076107,
654.260498,0.0008145665051,654.260498,0.003656260902,654.260498,0.02009138092,
654.0053711,0.0003193949524,654.0053711,-0.0005681875627,654.0053711,0.02073907293,
653.7502441,8.840957889E-005,653.7502441,0.001852540183,653.7502441,0.02067163214,
653.4950562,-0.0004988466389,653.4950562,0.003257640637,653.4950562,0.01992191188,
653.2399292,-0.0009797650855,653.2399292,0.002691819798,653.2399292,0.0201915428,
652.9847412,0.0003821673454,652.9847412,0.002200722462,652.9847412,0.02055067755,
652.7660522,-2.847447149E-006,652.7660522,0.001982698683,652.7660522,0.01948139071,
652.5108032,0.0004128702858,652.5108032,0.003357933136,652.5108032,0.02141865157,
652.2556152,-0.001336969319,652.2556152,0.003122458467,652.2556152,0.02031690069,
652.0003052,-0.0008782506338,652.0003052,0.001574075664,652.0003052,0.0203331206,
651.7450562,0.0004992648028,651.7450562,0.0009474236867,651.7450562,0.02112858184,
651.4897461,-0.0005423346884,651.4897461,0.003259596648,651.4897461,0.02044676989,
651.234436,0.0006562907365,651.234436,0.002178816358,651.234436,0.02063316479,
651.015564,-0.0009105415083,651.015564,0.0005146849435,651.015564,0.02061313204,
650.7602539,-0.0004218916001,650.7602539,0.001263388549,650.7602539,0.02051716112,
650.5048828,-0.0005449200398,650.5048828,0.003601339879,650.5048828,0.02063740045,
650.2494507,-0.0006109965616,650.2494507,0.004002705682,650.2494507,0.02126790956,
649.9940186,-0.0002337391488,649.9940186,0.003320708638,649.9940186,0.02090723068,
649.7386475,-0.0009357009549,649.7386475,0.002103558043,649.7386475,0.02068887092,
649.4832153,-0.0001796114811,649.4832153,0.001292622066,649.4832153,0.02064133622,
649.2642822,0.0009051913512,649.2642822,0.003663622541,649.2642822,0.02165862918,
649.0087891,0.0001566124556,649.0087891,0.003717742162,649.0087891,0.02220248245,
648.7532959,0.0003675809421,648.7532959,0.00175342639,648.7532959,0.02141527832,
648.4977417,0.0002045732108,648.4977417,0.001846716972,648.4977417,0.02185988985,
648.2422485,0.0002937238314,648.2422485,0.003420833033,648.2422485,0.02095691487,
647.9866333,-6.155246956E-005,647.9866333,0.0009149708203,647.9866333,0.02106290124,
647.7675781,-6.393363583E-005,647.7675781,0.002253983635,647.7675781,0.02112887986,
647.5119629,0.0001230793278,647.5119629,0.002718883334,647.5119629,0.02138928138,
647.2564087,1.120876914E-005,647.2564087,0.001514273928,647.2564087,0.02081733197,
647.0007935,0.0009602134814,647.0007935,0.003323238809,647.0007935,0.02112651616,
646.7451172,0.0002871703182,646.7451172,0.002111049602,646.7451172,0.02153965645,
646.4894409,-0.00040415072,646.4894409,0.002872075653,646.4894409,0.02120212652,
646.2337646,0.0004587862932,646.2337646,0.002700180979,646.2337646,0.02183944732,
646.0146484,-6.595243758E-005,646.0146484,0.003346272511,646.0146484,0.0214354042,
645.7588501,0.0006316885119,645.7588501,0.001972583123,645.7588501,0.02192784287,
645.5031128,-0.0004857114691,645.5031128,0.003330203705,645.5031128,0.02150065079,
645.2473755,5.177502317E-005,645.2473755,0.002640432213,645.2473755,0.02232773975,
644.9915771,0.0009442327428,644.9915771,0.003156901803,644.9915771,0.02059972286,
644.7357788,-0.0003968058736,644.7357788,0.002892375225,644.7357788,0.0206584651,
644.5164795,-0.0003176599566,644.5164795,0.001493804972,644.5164795,0.02096487395,
644.2606812,-0.0002577994892,644.2606812,0.002883358859,644.2606812,0.02092181705,
644.0048828,-0.001100311754,644.0048828,0.00371925626,644.0048828,0.02029528096,
643.7490234,0.0009401338757,643.7490234,0.001547420979,643.7490234,0.02105409652,
643.493042,-0.0008264252101,643.493042,-0.0001504231914,643.493042,0.02132097818,
643.2371826,0.0001093302053,643.2371826,0.002056089463,643.2371826,0.02133653127,
643.0178223,0.0005468486925,643.0178223,0.003204360604,643.0178223,0.02172880806,
642.7618408,-0.0002352914744,642.7618408,0.001721329056,642.7618408,0.02148691565,
642.5059204,-0.0001687437325,642.5059204,0.004913878627,642.5059204,0.02159281261,
642.249939,-0.0007562985993,642.249939,0.003136668354,642.249939,0.02045195177,
641.9938965,-0.0008310757694,641.9938965,0.001798054669,641.9938965,0.021192858,
641.737854,-0.0005208238726,641.737854,-0.0001561161043,641.737854,0.02062741108,
641.4818115,0.0005883722333,641.4818115,0.00305775064,641.4818115,0.02121302672,
641.2623901,-0.0001619641844,641.2623901,0.001341071911,641.2623901,0.02101649344,
641.0063477,-0.0005215995479,641.0063477,0.002933602314,641.0063477,0.0207295958,
640.7502441,-0.0002962415165,640.7502441,0.0041546789,640.7502441,0.0215572305,
640.4940796,-0.0002925681765,640.4940796,0.001981996698,640.4940796,0.021034915,
640.2379761,-0.001190157724,640.2379761,0.0001823790517,640.2379761,0.02024231106,
639.9818115,0.0007832127158,639.9818115,0.003423363902,639.9818115,0.02248315513,
639.7622681,-2.811125159E-005,639.7622681,0.002443767618,639.7622681,0.02080033161,
639.5060425,0.0003759492829,639.5060425,0.001469752635,639.5060425,0.0213636402,
639.2498169,0.000290304597,639.2498169,0.002085220302,639.2498169,0.02047911473,
638.9935913,0.0001441569912,638.9935913,0.002314902144,638.9935913,0.02166252024,
638.7373657,8.01762435E-005,638.7373657,0.004220256116,638.7373657,0.02126258239,
638.5177612,0.0005079985131,638.5177612,0.002257262124,638.5177612,0.02150326222,
638.2614746,0.0003133591381,638.2614746,0.002907098737,638.2614746,0.02147663385,
638.005188,1.698152664E-005,638.005188,0.003530532122,638.005188,0.02100505494,
637.7488403,0.0007083255914,637.7488403,0.001294491347,637.7488403,0.02106265537,
637.4924927,0.0001107801872,637.4924927,0.003130228026,637.4924927,0.02081263438,
637.236145,-0.00043523559,637.236145,0.002679291414,637.236145,0.02071976848,
637.0163574,-0.0006120305625,637.0163574,0.001733777812,637.0163574,0.02130918019,
636.7600098,-0.0002864631824,636.7600098,0.003146576229,636.7600098,0.02084489726,
636.5036011,0.000294008787,636.5036011,0.002602019347,636.5036011,0.0215915069,
636.2471924,0.0004427721433,636.2471924,0.004243964329,636.2471924,0.02085806988,
635.9907227,-0.0002671645489,635.9907227,0.002473679604,635.9907227,0.02068555914,
635.7342529,0.001079932204,635.7342529,0.002853288548,635.7342529,0.02120946534,
635.5144043,-0.0005576914991,635.5144043,0.003509263508,635.5144043,0.02093094401,
635.2579346,0.0002575640974,635.2579346,0.001634457265,635.2579346,0.02037218586,
635.0014038,-3.794717122E-005,635.0014038,0.00282783201,635.0014038,0.02131361142,
634.744873,-2.857716936E-005,634.744873,0.003347315826,634.744873,0.02185118012,
634.4883423,-7.309581997E-005,634.4883423,0.002612175653,634.4883423,0.02197361179,
634.2317505,-0.0003521651961,634.2317505,0.001164357178,634.2317505,0.02194662951,
634.0117798,-1.423704907E-005,634.0117798,0.002409328707,634.0117798,0.02186982706,
633.755188,0.0003780996776,633.755188,0.002848025179,633.755188,0.02151759714,
633.4985962,-0.0002042957785,633.4985962,0.002264131792,633.4985962,0.02112906985,
633.2419434,0.0001916502224,633.2419434,0.00194772426,633.2419434,0.02108523622,
632.9852295,-3.463404573E-005,632.9852295,0.001798340585,632.9852295,0.02129357308,
632.7652588,-6.372657663E-005,632.7652588,0.003245617496,632.7652588,0.02074865811,
632.508606,-0.0004335288249,632.508606,0.001137078856,632.508606,0.02123093978,
632.2518311,-7.998028013E-005,632.2518311,0.002901026746,632.2518311,0.02186204121,
631.9951172,0.0005742714275,631.9951172,0.002509555547,631.9951172,0.0210810788,
631.7384033,-0.0003317831142,631.7384033,0.001774817239,631.7384033,0.02116592415,
631.5182495,-0.0002205442142,631.5182495,0.004411293659,631.5182495,0.02130363323,
631.2614746,-0.0008175889379,631.2614746,0.003128924407,631.2614746,0.0215663705,
631.0046387,-0.000558467058,631.0046387,0.001191066112,631.0046387,0.02154490724,
630.7478027,-0.001293509151,630.7478027,0.002440669807,630.7478027,0.02071517892,
630.4909668,-0.0002579029824,630.4909668,0.00160850049,630.4909668,0.02134161629,
630.2341309,0.0001486626716,630.2341309,0.002280005021,630.2341309,0.02157045156,
630.0139771,-0.0001110366065,630.0139771,0.002593790181,630.0139771,0.02105545625,
629.757019,-0.0003518030862,629.757019,0.004010072909,629.757019,0.02178500779,
629.5001221,0.000117797128,629.5001221,0.002721774625,629.5001221,0.02147225477,
629.2431641,0.0003159236803,629.2431641,0.003395264968,629.2431641,0.02179096825,
628.9862061,0.0004891577992,628.9862061,0.003706567688,628.9862061,0.02182776853,
628.7659302,0.0003178924671,628.7659302,0.002763532801,628.7659302,0.02160361409,
628.5089722,0.0003097065783,628.5089722,0.003051024862,628.5089722,0.02145392448,
628.2519531,-0.0001475249592,628.2519531,0.001591950189,628.2519531,0.02148520201,
627.9949341,0.0005167583004,627.9949341,0.002997483592,627.9949341,0.0214697253,
627.737854,-4.079436985E-005,627.737854,0.003294338007,627.737854,0.02139771171,
627.5175781,0.0001668671175,627.5175781,0.003495980753,627.5175781,0.02170681953,
627.260498,-0.0003248509311,627.260498,0.00414960878,627.260498,0.02102505043,
627.003418,-0.0009485125192,627.003418,0.002824158175,627.003418,0.02070662752,
626.7462769,0.0003089553502,626.7462769,0.003278192831,626.7462769,0.02143926546,
626.4891357,8.58981366E-005,626.4891357,0.002587618539,626.4891357,0.02142466046,
626.2319336,-0.0002765811514,626.2319336,0.003174998099,626.2319336,0.02164260298,
626.0115967,-6.403716543E-005,626.0115967,0.002295332262,626.0115967,0.02117247321,
625.7543945,-9.794146172E-005,625.7543945,0.002392825903,625.7543945,0.02133821696,
625.4971924,-0.0001478872437,625.4971924,0.003803099273,625.4971924,0.02164407074,
625.2399292,-0.0004561817332,625.2399292,0.001798652462,625.2399292,0.02055032551,
624.982666,9.061033779E-005,624.982666,0.001567346859,624.982666,0.02127549425,
624.762146,-0.0006898823194,624.762146,0.001817446202,624.762146,0.02127038315,
624.5049438,0.0005877760705,624.5049438,0.003462006105,624.5049438,0.02173269913,
624.2476196,0.0004258257977,624.2476196,0.003024514066,624.2476196,0.02169408463,
623.9902954,0.0003024275065,623.9902954,0.001363740885,623.9902954,0.02087026462,
623.7329712,0.0004313708632,623.7329712,0.002953539835,623.7329712,0.021608565,
623.5123291,-0.0004677145917,623.5123291,0.003079388291,623.5123291,0.02126869932,
623.2549438,0.0004078436759,623.2549438,0.00284177158,623.2549438,0.02073043771,
622.9975586,2.756943104E-005,622.9975586,0.001970372861,622.9975586,0.02127712592,
622.7402344,0.0003976610606,622.7402344,0.002516559325,622.7402344,0.02204637602,
622.4827881,-0.0009173610597,622.4827881,0.003220894141,622.4827881,0.02126562595,
622.262146,0.0006205155514,622.262146,0.002132145921,622.262146,0.02195060439,
622.0046997,0.0001978915388,622.0046997,0.00391124934,622.0046997,0.02162181586,
621.7471924,-0.0001607221202,621.7471924,0.001951780636,621.7471924,0.02076163702,
621.4896851,0.0004328478244,621.4896851,0.003177944804,621.4896851,0.02159001119,
621.2322388,-2.738649164E-005,621.2322388,0.003422268201,621.2322388,0.02150687948,
621.0114136,0.0001755941339,621.0114136,0.00362631958,621.0114136,0.02167753875,
620.7539063,-0.0001986552525,620.7539063,0.00129659439,620.7539063,0.02025050111,
620.4962769,-7.004178042E-005,620.4962769,0.002179154661,620.4962769,0.02195270173,
620.2387085,-0.0008445105632,620.2387085,0.002766763093,620.2387085,0.02066389471,
620.0179443,0.0001856938616,620.0179443,0.004239808302,620.0179443,0.02171645314,
619.7603149,0.0002828963334,619.7603149,0.001653997344,619.7603149,0.02131964639,
619.5026855,0.0007662012358,619.5026855,0.003601574805,619.5026855,0.0219513122,
619.2450562,-0.0006879697903,619.2450562,0.00320378691,619.2450562,0.02118432336,
618.9873657,0.0003152501595,618.9873657,0.002444106154,618.9873657,0.02074100077,
618.7664795,6.275212218E-005,618.7664795,0.004546721,618.7664795,0.02134784125,
618.5088501,0.000468814862,618.5088501,0.002189951483,618.5088501,0.02140067518,
618.2510986,-5.057823728E-005,618.2510986,0.003924309742,618.2510986,0.02122835815,
617.9932861,0.0004632433993,617.9932861,0.004298992921,617.9932861,0.02090293914,
617.7355957,-0.0007905106177,617.7355957,0.002692028182,617.7355957,0.02113931626,
617.5145874,-6.584890798E-005,617.5145874,0.003372437553,617.5145874,0.0214728266,
617.2567749,6.91728128E-005,617.2567749,0.002791121835,617.2567749,0.02067882568,
616.9990234,-0.0002318763582,616.9990234,0.001017992967,616.9990234,0.021684587,
616.7412109,-0.0002276333107,616.7412109,0.003571506822,616.7412109,0.02143064328,
616.4833984,0.0001533496543,616.4833984,0.00141921069,616.4833984,0.0214361921,
616.2623291,-0.0001890817221,616.2623291,0.004617014434,616.2623291,0.02224482037,
616.0044556,1.483291271E-005,616.0044556,0.003135599196,616.0044556,0.02214080654,
615.746521,0.0006778091192,615.746521,0.003012288827,615.746521,0.02271112055,
615.4885864,-0.0008755122544,615.4885864,0.003799782833,615.4885864,0.02137845941,
615.2675171,0.0002711883863,615.2675171,0.00324736489,615.2675171,0.02174295858,
615.0095215,8.820244693E-005,615.0095215,0.002804877935,615.0095215,0.02271488495,
614.7515259,-0.0006246966077,614.7515259,0.001314950874,614.7515259,0.02165884525,
614.4935913,0.0001904848323,614.4935913,0.002830176847,614.4935913,0.02179918811,
614.2355957,-0.0001151772813,614.2355957,0.001219464117,614.2355957,0.02262821048,
614.0144043,-0.0005262534251,614.0144043,0.003956152126,614.0144043,0.02215251885,
613.7564087,0.0002099341655,613.7564087,0.00509998342,613.7564087,0.02209019661,
613.4983521,0.0003622180375,613.4983521,0.004515724257,613.4983521,0.02249076217,
613.2402954,-0.000334266253,613.2402954,0.002595639089,613.2402954,0.02212931029,
612.9821167,-0.0002999665157,612.9821167,0.002953591989,612.9821167,0.02251848765,
612.7608643,-0.0005290457048,612.7608643,0.003362159245,612.7608643,0.0226587262,
612.5028076,-6.207011756E-005,612.5028076,0.003771581221,612.5028076,0.0224388577,
612.2446289,-0.0008245649515,612.2446289,0.002726072678,612.2446289,0.02272511274,
611.9864502,0.0002906672307,611.9864502,0.002975094132,611.9864502,0.02278665267,
611.7651367,-1.066488767E-005,611.7651367,0.003242852865,611.7651367,0.02248849906,
611.506958,9.063623293E-005,611.506958,0.00336385495,611.506958,0.0227530729,
611.2487183,-4.472865112E-005,611.2487183,0.002747641876,611.2487183,0.02226994187,
610.9905396,-0.0003999093606,610.9905396,0.003360672155,610.9905396,0.02290885895,
610.7322998,-0.000558570493,610.7322998,0.002828691853,610.7322998,0.02305752411,
610.5108643,-0.0004315634433,610.5108643,0.003804457141,610.5108643,0.02300304174,
610.2525635,-0.0004778508446,610.2525635,0.003091328545,610.2525635,0.02306915261,
609.9943237,-9.048791981E-005,609.9943237,0.003143603913,609.9943237,0.02334637195,
609.7359619,-5.979246998E-005,609.7359619,0.002890003845,609.7359619,0.02284154482,
609.5145874,-0.0004843151837,609.5145874,0.002342566848,609.5145874,0.02272945084,
609.2562256,-0.0001085521872,609.2562256,0.003975509666,609.2562256,0.02356724627,
608.9978027,0.000193877393,608.9978027,0.003395864973,608.9978027,0.02387672663,
608.7394409,8.872027684E-005,608.7394409,0.003552193521,608.7394409,0.02372133173,
608.5178833,-9.861434228E-005,608.5178833,0.003880506847,608.5178833,0.02414436452,
608.2595215,0.0003586428065,608.2595215,0.004229326267,608.2595215,0.0242496822,
608.0010376,-0.0002707863459,608.0010376,0.003732389305,608.0010376,0.02422370575,
607.7426147,0.0003159496118,607.7426147,0.004498435184,607.7426147,0.02396671474,
607.4840698,2.340154606E-005,607.4840698,0.004191086162,607.4840698,0.02396348678,
607.2625732,-0.0004902622895,607.2625732,0.003310353262,607.2625732,0.02370634861,
607.0040283,0.0002200864838,607.0040283,0.00363480323,607.0040283,0.02428031154,
606.7455444,-0.0005416107597,606.7455444,0.003956596367,606.7455444,0.02406703494,
606.4869995,6.057738938E-005,606.4869995,0.003948837984,606.4869995,0.02423875965,
606.2653198,-0.0003386634635,606.2653198,0.005068004131,606.2653198,0.02513891086,
606.0067139,-0.0007096790359,606.0067139,0.004083467647,606.0067139,0.02429408208,
605.7481079,0.0005011048052,605.7481079,0.004411006346,605.7481079,0.0253579542,
605.489502,-0.0005843706895,605.489502,0.003637596266,605.489502,0.02487049438,
605.2678833,-0.0001833892456,605.2678833,0.00366631127,605.2678833,0.02426019311,
605.0092163,-0.0003940127499,605.0092163,0.004436529707,605.0092163,0.02489565872,
604.7505493,0.0003767265298,604.7505493,0.003415954299,604.7505493,0.02570944279,
604.4918823,0.0003131518897,604.4918823,0.003835298587,604.4918823,0.02611096948,
604.2331543,-9.726857388E-005,604.2331543,0.004596843384,604.2331543,0.02490895428,
604.0114136,0.0004849854449,604.0114136,0.004353113472,604.0114136,0.02555684932,
603.7526245,0.0002230389946,603.7526245,0.005300658289,603.7526245,0.02585838176,
603.4938965,-0.0005189623334,603.4938965,0.004051955417,603.4938965,0.02579189837,
603.2351074,9.374320507E-005,603.2351074,0.004009942524,603.2351074,0.02588604949,
603.0132446,0.0003211823932,603.0132446,0.003924544435,603.0132446,0.02606344037,
602.7544556,4.483681187E-005,602.7544556,0.004028753377,602.7544556,0.02589846775,
602.4956055,-0.0001642412972,602.4956055,0.003385820892,602.4956055,0.02678956836,
602.2368774,-0.0006599529297,602.2368774,0.004004090093,602.2368774,0.02563103847,
602.0149536,0.000169016479,602.0149536,0.004010935314,602.0149536,0.02622330748,
601.7561035,-0.0003964955395,601.7561035,0.003654851113,601.7561035,0.02606173791,
601.4971313,-0.0005987436743,601.4971313,0.005015392322,601.4971313,0.02599645965,
601.2382202,-0.0004758339492,601.2382202,0.004153764341,601.2382202,0.02698181942,
601.0162964,0.0003190840944,601.0162964,0.004390505143,601.0162964,0.0272249449,
600.7573853,-0.0004848840472,600.7573853,0.004568171222,600.7573853,0.0265999902,
600.4984131,-0.0003663907119,600.4984131,0.003927470185,600.4984131,0.02711887844,
600.2394409,-0.000585456437,600.2394409,0.005372462794,600.2394409,0.02706691436,
600.0174561,0.0001350422099,600.0174561,0.004660812672,600.0174561,0.02795591764,
599.7584229,0.0005163954338,599.7584229,0.004851782694,599.7584229,0.02834863961,
599.4993896,-7.138763613E-005,599.4993896,0.003804404987,599.4993896,0.02832335792,
599.2403564,-0.0005425931886,599.2403564,0.004591689445,599.2403564,0.02802494168,
599.0182495,-0.0002070901392,599.0182495,0.004479655996,599.0182495,0.02914442495,
598.7592163,-0.0004209089093,598.7592163,0.005729801022,598.7592163,0.02835596353,
598.5001221,0.0001808252418,598.5001221,0.005269267131,598.5001221,0.02894728631,
598.2409668,9.956884605E-005,598.2409668,0.005987821147,598.2409668,0.02870703675,
597.9818726,-0.0001645000593,597.9818726,0.006517276168,597.9818726,0.02858517878,
597.7597656,-0.0002516939712,597.7597656,0.006093077827,597.7597656,0.02888691425,
597.5005493,-0.0005076376838,597.5005493,0.005849451292,597.5005493,0.02858899534,
597.241394,0.0002938274702,597.241394,0.005125520751,597.241394,0.02909039147,
596.9821777,2.44629282E-005,596.9821777,0.004752113018,596.9821777,0.02929532342,
596.7600098,7.290100621E-005,596.7600098,0.005913343281,596.7600098,0.0294279065,
596.5007935,-6.67852828E-006,596.5007935,0.006877582986,596.5007935,0.02985495701,
596.2415161,-0.0003751327167,596.2415161,0.005812458694,596.2415161,0.03015555069,
595.9822388,-0.0002488481696,595.9822388,0.006192819215,595.9822388,0.03015824221,
595.7600098,0.0002446654253,595.7600098,0.006951148156,595.7600098,0.03056351654,
595.5007324,0.0004029725678,595.5007324,0.006434195209,595.5007324,0.03037131205,
595.241394,-0.0002498830145,595.241394,0.007609342225,595.241394,0.03103855997,
594.9820557,3.489568553E-005,594.9820557,0.007123444695,594.9820557,0.03099213168,
594.7597046,0.0001903294469,594.7597046,0.005832738709,594.7597046,0.03122418933,
594.5003052,1.369389338E-005,594.5003052,0.005766367074,594.5003052,0.03137264028,
594.2409668,0.0006719757221,594.2409668,0.007525472436,594.2409668,0.03193242475,
593.9815063,-0.0001293587993,593.9815063,0.006193029229,593.9815063,0.03197092935,
593.7592163,-0.0004062713997,593.7592163,0.006320240442,593.7592163,0.03221115097,
593.4997559,0.0005417168722,593.4997559,0.006729464978,593.4997559,0.03279172629,
593.2403564,0.0001373208797,593.2403564,0.005722351838,593.2403564,0.03177241981,
593.0178833,-0.000186287245,593.0178833,0.006771715358,593.0178833,0.03318370879,
592.7584229,0.00033638897,592.7584229,0.007222580723,592.7584229,0.03324155137,
592.4989014,-0.0001331887615,592.4989014,0.00710444618,592.4989014,0.03294800222,
592.2393799,0.0002265354124,592.2393799,0.006621609908,592.2393799,0.03390057757,
592.0169067,0.0003587723477,592.0169067,0.006573854946,592.0169067,0.03349824622,
591.7573853,0.0002631070092,591.7573853,0.00735075213,591.7573853,0.03389755264,
591.4978027,-6.062070679E-005,591.4978027,0.007098631002,591.4978027,0.03404137865,
591.2381592,0.0001466687681,591.2381592,0.00746089546,591.2381592,0.03460455686,
591.015686,-5.063000208E-005,591.015686,0.007371420041,591.015686,0.03496970236,
590.7560425,-0.0004629566683,590.7560425,0.008658606559,590.7560425,0.03496470675,
590.4963989,-7.941089279E-005,590.4963989,0.007016438525,590.4963989,0.03495785967,
590.2367554,-3.214918252E-005,590.2367554,0.00763326278,590.2367554,0.03632374108,
590.0142212,0.0003577360767,590.0142212,0.008063214831,590.0142212,0.0366739668,
589.7545166,-8.904681636E-006,589.7545166,0.007601412944,589.7545166,0.03679225594,
589.494751,-0.0004680248967,589.494751,0.007282621227,589.494751,0.03654571623,
589.2350464,-0.0002682510822,589.2350464,0.008557742462,589.2350464,0.03680262715,
589.0124512,6.264449439E-006,589.0124512,0.008480948396,589.0124512,0.03760554269,
588.7526855,-0.0001096908818,588.7526855,0.007488784846,588.7526855,0.0371068269,
588.4929199,-0.0007639991236,588.4929199,0.008364792913,588.4929199,0.0374015905,
588.2331543,8.540620911E-005,588.2331543,0.008893509395,588.2331543,0.03820036352,
588.010376,0.0005621409509,588.010376,0.01081654523,588.010376,0.03904616833,
587.7505493,0.0009055804112,587.7505493,0.009722615592,587.7505493,0.03999922797,
587.4907227,-0.0004942442174,587.4907227,0.008612924255,587.4907227,0.03909819946,
587.2680054,-0.000546160969,587.2680054,0.009689102881,587.2680054,0.03913927078,
587.0081177,0.0001155444479,587.0081177,0.01031291857,587.0081177,0.03963669762,
586.748291,-0.0004476482281,586.748291,0.00923437532,586.748291,0.03997581452,
586.4883423,0.0004346098285,586.4883423,0.01044935081,586.4883423,0.04136675969,
586.265564,-0.0006131679402,586.265564,0.009225675836,586.265564,0.04067098722,
586.0056152,0.0006699016667,586.0056152,0.009703952819,586.0056152,0.04159317911,
585.7456665,9.291467723E-005,585.7456665,0.01010893472,585.7456665,0.04191714898,
585.4856567,-7.449342957E-005,585.4856567,0.01025274955,585.4856567,0.04287045076,
585.2628174,-0.0002621974563,585.2628174,0.01083934214,585.2628174,0.04271550477,
585.0027466,0.0002765760873,585.0027466,0.01150165312,585.0027466,0.04295348749,
584.7427368,0.000225214535,584.7427368,0.01238231268,584.7427368,0.04418436065,
584.4827271,-0.000316780468,584.4827271,0.01082164049,584.4827271,0.04415475577,
584.2598267,-4.488394916E-005,584.2598267,0.01147047523,584.2598267,0.04480005801,
583.9997559,-0.0002722350473,583.9997559,0.01230726298,583.9997559,0.04467342794,
583.7396851,0.0004438086471,583.7396851,0.01317152102,583.7396851,0.04590686038,
583.5166626,0.0004241933639,583.5166626,0.01318995934,583.5166626,0.04608634859,
583.2565918,-0.0001388818928,583.2565918,0.01335198991,583.2565918,0.04607737064,
582.99646,2.052805758E-005,582.99646,0.01266814303,582.99646,0.04684763402,
582.7363281,-0.0006402056315,582.7363281,0.01250141207,582.7363281,0.04691479355,
582.5133057,0.000504940399,582.5133057,0.01328264363,582.5133057,0.04755884036,
582.2531128,0.0002961328719,582.2531128,0.01390985493,582.2531128,0.04820968583,
581.9929199,-9.090200911E-005,581.9929199,0.01415336691,581.9929199,0.04924997687,
581.7327271,0.0008124139276,581.7327271,0.01471534278,581.7327271,0.04958217591,
581.5095825,0.0007453526487,581.5095825,0.01414202712,581.5095825,0.04986152425,
581.2493286,0.0001565606653,581.2493286,0.01432581618,581.2493286,0.05022743344,
580.9890747,4.538047506E-005,580.9890747,0.01464939304,580.9890747,0.05051330104,
580.7659302,0.0002757213078,580.7659302,0.01563807763,580.7659302,0.05110447109,
580.5056763,0.0003344719298,580.5056763,0.01461748034,580.5056763,0.05165737495,
580.2453613,-0.0001480942592,580.2453613,0.01580139995,580.2453613,0.05222531781,
579.9850464,0.0003418551642,579.9850464,0.01541328523,579.9850464,0.05320324004,
579.7618408,2.026918628E-005,579.7618408,0.01493050437,579.7618408,0.05322466046,
579.5014648,0.0001213444848,579.5014648,0.01528182812,579.5014648,0.05356164277,
579.2410889,0.001020873082,579.2410889,0.01540671475,579.2410889,0.05463645235,
579.0178833,0.0004264994932,579.0178833,0.01635266654,579.0178833,0.05484654754,
578.7574463,-0.0001865977392,578.7574463,0.01647839881,578.7574463,0.05512022227,
578.4970093,-0.0001555985655,578.4970093,0.01482246816,578.4970093,0.05533093214,
578.2365723,6.562588533E-005,578.2365723,0.01708377898,578.2365723,0.05620859563,
578.0133667,3.370483682E-005,578.0133667,0.01679395139,578.0133667,0.05635428056,
577.7528076,0.0001102882306,577.7528076,0.01782594062,577.7528076,0.05664321035,
577.4923096,5.783310553E-005,577.4923096,0.01662138104,577.4923096,0.05755792931,
577.2318115,-0.0001811122347,577.2318115,0.01630796865,577.2318115,0.05767631158,
577.0084229,2.956278149E-005,577.0084229,0.01823190227,577.0084229,0.05884542316,
576.7479248,-0.0001703480375,576.7479248,0.0176310949,576.7479248,0.05890622362,
576.4873047,4.478503251E-005,576.4873047,0.01816096343,576.4873047,0.05960744992,
576.2640381,-0.0001066370969,576.2640381,0.01882821694,576.2640381,0.05998776481,
576.0033569,0.0003156128223,576.0033569,0.0187892653,576.0033569,0.06003213674,
575.7427979,0.0001870146079,575.7427979,0.01820812002,575.7427979,0.06027644128,
575.4821167,0.0001247882901,575.4821167,0.01824548282,575.4821167,0.06093353778,
575.258728,0.000157208051,575.258728,0.01912789978,575.258728,0.0610865131,
574.9981079,-4.612634439E-005,574.9981079,0.0191860646,574.9981079,0.06172678247,
574.7373657,-0.0002041405387,574.7373657,0.01879826561,574.7373657,0.06230333447,
574.513855,0.0002748147235,574.513855,0.01948645338,574.513855,0.06280780584,
574.2531738,-0.0004542164388,574.2531738,0.02046741918,574.2531738,0.06267378479,
573.9923706,-0.0004089092836,573.9923706,0.0202645231,573.9923706,0.06334222108,
573.7317505,-9.126433724E-005,573.7317505,0.02003751323,573.7317505,0.06352657825,
573.5082397,-0.0004132022732,573.5082397,0.0197867807,573.5082397,0.06381689757,
573.2474365,-6.238070637E-005,573.2474365,0.02012505569,573.2474365,0.06396180391,
572.9866333,-0.0002514870139,572.9866333,0.01948745549,572.9866333,0.06445745379,
572.7630005,0.0003241614904,572.7630005,0.02046489529,572.7630005,0.06562385708,
572.5022583,6.77747521E-005,572.5022583,0.02101540565,572.5022583,0.0653507933,
572.241394,0.0004479805648,572.241394,0.02026335709,572.241394,0.06558444351,
572.0177612,-0.0001138315711,572.0177612,0.0193859674,572.0177612,0.06600245088,
571.756897,-0.0001483012747,571.756897,0.02083688602,571.756897,0.06619713455,
