,SrcWell,Destination Well,Volume,Plate
635,C6,N6,952.5,A
637,C6,N7,555.0,A
641,C6,N9,1500.0,A
643,C6,N10,1495.0,A
645,C6,N11,1465.0,A
647,C6,N12,1382.5,A
649,C6,N13,1220.0,A
651,C6,N14,952.5,A
653,C6,N15,555.0,A
657,C6,N17,1500.0,A
659,C6,N18,1495.0,A
661,C6,N19,1465.0,A
663,C6,N20,1382.5,A
665,C6,N21,1220.0,A
667,C6,N22,952.5,A
669,C6,N23,555.0,A
673,C6,O1,1500.0,A
675,C6,O2,1495.0,A
677,C6,O3,1465.0,A
679,C6,O4,1382.5,A
681,C6,O5,1220.0,A
683,C6,O6,952.5,A
685,C6,O7,555.0,A
689,C6,O9,1500.0,A
691,C6,O10,1495.0,A
693,C6,O11,1465.0,A
695,C6,O12,230.0,A
697,C7,O13,1220.0,A
699,C7,O14,952.5,A
701,C7,O15,555.0,A
705,C7,O17,1500.0,A
707,C7,O18,1495.0,A
709,C7,O19,1465.0,A
711,C7,O20,1382.5,A
713,C7,O21,1220.0,A
715,C7,O22,952.5,A
717,C7,O23,555.0,A
721,C7,P1,1500.0,A
723,C7,P2,1495.0,A
725,C7,P3,1465.0,A
727,C7,P4,1382.5,A
729,C7,P5,1220.0,A
731,C7,P6,952.5,A
733,C7,P7,555.0,A
737,C7,P9,1500.0,A
739,C7,P10,1495.0,A
741,C7,P11,1465.0,A
743,C7,P12,1382.5,A
745,C7,P13,1220.0,A
747,C7,P14,952.5,A
749,C7,P15,555.0,A
753,C7,P17,1500.0,A
755,C7,P18,1495.0,A
757,C7,P19,1465.0,A
759,C7,P20,1382.5,A
761,C7,P21,1220.0,A
763,C7,P22,952.5,A
765,C7,P23,555.0,A
