,SrcWell,Destination Well,Volume,Plate
408,E7,I13,280.0,B
410,E7,I14,547.5,B
412,E7,I15,945.0,B
414,E7,I16,1500.0,B
418,E11,I18,5.0,B
420,E11,I19,35.0,B
422,E11,I20,117.5,B
424,E11,I21,280.0,B
426,E11,I22,547.5,B
428,E11,I23,945.0,B
430,E11,I24,1500.0,B
434,E15,J2,5.0,B
436,E15,J3,35.0,B
438,E15,J4,117.5,B
440,E15,J5,280.0,B
442,E15,J6,547.5,B
444,E15,J7,945.0,B
446,E15,J8,1500.0,B
450,E19,J10,5.0,B
452,E19,J11,35.0,B
454,E19,J12,117.5,B
456,E19,J13,280.0,B
458,E19,J14,547.5,B
460,E19,J15,945.0,B
462,E19,J16,1500.0,B
466,E23,J18,5.0,B
468,E23,J19,35.0,B
470,E23,J20,117.5,B
472,E23,J21,280.0,B
474,E23,J22,547.5,B
476,E23,J23,945.0,B
478,E23,J24,1500.0,B
482,F3,K2,5.0,B
484,F3,K3,35.0,B
486,F3,K4,117.5,B
488,F3,K5,280.0,B
490,F3,K6,547.5,B
492,F3,K7,945.0,B
494,F3,K8,1500.0,B
498,F7,K10,5.0,B
500,F7,K11,35.0,B
502,F7,K12,117.5,B
504,F7,K13,280.0,B
506,F7,K14,547.5,B
508,F7,K15,945.0,B
510,F7,K16,1500.0,B
514,F11,K18,5.0,B
516,F11,K19,35.0,B
518,F11,K20,117.5,B
520,F11,K21,280.0,B
522,F11,K22,547.5,B
524,F11,K23,945.0,B
526,F11,K24,1500.0,B
530,F15,L2,5.0,B
532,F15,L3,35.0,B
534,F15,L4,117.5,B
536,F15,L5,280.0,B
538,F15,L6,547.5,B
540,F15,L7,945.0,B
542,F15,L8,1500.0,B
546,F19,L10,5.0,B
548,F19,L11,35.0,B
550,F19,L12,117.5,B
552,F19,L13,280.0,B
554,F19,L14,547.5,B
556,F19,L15,945.0,B
558,F19,L16,1500.0,B
562,F23,L18,5.0,B
564,F23,L19,35.0,B
566,F23,L20,117.5,B
568,F23,L21,280.0,B
570,F23,L22,547.5,B
572,F23,L23,945.0,B
574,F23,L24,1500.0,B
578,G3,M2,5.0,B
580,G3,M3,35.0,B
582,G3,M4,117.5,B
584,G3,M5,280.0,B
586,G3,M6,547.5,B
588,G3,M7,945.0,B
590,G3,M8,1500.0,B
594,G7,M10,5.0,B
596,G7,M11,35.0,B
598,G7,M12,117.5,B
600,G7,M13,280.0,B
602,G7,M14,547.5,B
604,G7,M15,945.0,B
606,G7,M16,1500.0,B
610,G11,M18,5.0,B
612,G11,M19,35.0,B
614,G11,M20,117.5,B
616,G11,M21,280.0,B
618,G11,M22,547.5,B
620,G11,M23,945.0,B
622,G11,M24,1500.0,B
626,G15,N2,5.0,B
628,G15,N3,35.0,B
630,G15,N4,117.5,B
632,G15,N5,280.0,B
634,G15,N6,547.5,B
636,G15,N7,945.0,B
638,G15,N8,1500.0,B
642,G19,N10,5.0,B
644,G19,N11,35.0,B
646,G19,N12,117.5,B
648,G19,N13,280.0,B
650,G19,N14,547.5,B
652,G19,N15,945.0,B
654,G19,N16,1500.0,B
658,G23,N18,5.0,B
660,G23,N19,35.0,B
662,G23,N20,117.5,B
664,G23,N21,280.0,B
666,G23,N22,547.5,B
668,G23,N23,945.0,B
670,G23,N24,1500.0,B
674,H3,O2,5.0,B
676,H3,O3,35.0,B
678,H3,O4,117.5,B
680,H3,O5,280.0,B
682,H3,O6,547.5,B
684,H3,O7,945.0,B
686,H3,O8,1500.0,B
690,H7,O10,5.0,B
692,H7,O11,35.0,B
694,H7,O12,117.5,B
696,H7,O13,280.0,B
698,H7,O14,547.5,B
700,H7,O15,945.0,B
702,H7,O16,1500.0,B
706,H11,O18,5.0,B
708,H11,O19,35.0,B
710,H11,O20,117.5,B
712,H11,O21,280.0,B
714,H11,O22,547.5,B
716,H11,O23,945.0,B
718,H11,O24,1500.0,B
722,H15,P2,5.0,B
724,H15,P3,35.0,B
726,H15,P4,117.5,B
728,H15,P5,280.0,B
730,H15,P6,547.5,B
732,H15,P7,945.0,B
734,H15,P8,1500.0,B
738,H19,P10,5.0,B
740,H19,P11,35.0,B
742,H19,P12,117.5,B
744,H19,P13,280.0,B
746,H19,P14,547.5,B
748,H19,P15,945.0,B
750,H19,P16,1500.0,B
754,H23,P18,5.0,B
756,H23,P19,35.0,B
758,H23,P20,117.5,B
760,H23,P21,280.0,B
762,H23,P22,547.5,B
764,H23,P23,945.0,B
766,H23,P24,1500.0,B
