,SrcWell,Destination Well,Volume,Plate
647,C15,N12,1382.5,A
649,C15,N13,1220.0,A
651,C15,N14,952.5,A
653,C15,N15,555.0,A
657,C15,N17,1500.0,A
659,C15,N18,1495.0,A
661,C15,N19,1465.0,A
663,C15,N20,1382.5,A
665,C15,N21,1220.0,A
667,C15,N22,952.5,A
669,C15,N23,555.0,A
673,C15,O1,1500.0,A
675,C15,O2,1495.0,A
677,C15,O3,1465.0,A
679,C15,O4,1382.5,A
681,C15,O5,1057.5,A
683,C16,O6,952.5,A
685,C16,O7,555.0,A
689,C16,O9,1500.0,A
691,C16,O10,1495.0,A
693,C16,O11,1465.0,A
695,C16,O12,1382.5,A
697,C16,O13,1220.0,A
699,C16,O14,952.5,A
701,C16,O15,555.0,A
705,C16,O17,1500.0,A
707,C16,O18,1495.0,A
709,C16,O19,1465.0,A
711,C16,O20,1382.5,A
713,C16,O21,1220.0,A
715,C16,O22,952.5,A
717,C16,O23,555.0,A
721,C16,P1,1500.0,A
723,C16,P2,1495.0,A
725,C16,P3,1465.0,A
727,C16,P4,1382.5,A
729,C16,P5,1220.0,A
731,C16,P6,952.5,A
733,C16,P7,555.0,A
737,C16,P9,1500.0,A
739,C16,P10,1495.0,A
741,C16,P11,1465.0,A
743,C16,P12,1382.5,A
745,C16,P13,1220.0,A
747,C16,P14,952.5,A
749,C16,P15,555.0,A
753,C16,P17,1500.0,A
755,C16,P18,1495.0,A
757,C16,P19,1465.0,A
759,C16,P20,1382.5,A
761,C16,P21,1220.0,A
763,C16,P22,952.5,A
765,C16,P23,555.0,A
