,SrcWell,Destination Well,Volume,Plate
545,A16,L9,1500.0,A
547,A16,L10,1495.0,A
549,A16,L11,1465.0,A
551,A16,L12,1382.5,A
553,A16,L13,1220.0,A
555,A16,L14,952.5,A
557,A16,L15,555.0,A
561,A16,L17,1500.0,A
563,A16,L18,1495.0,A
565,A16,L19,1465.0,A
567,A16,L20,1382.5,A
569,A16,L21,1220.0,A
571,A16,L22,952.5,A
573,A16,L23,555.0,A
577,A16,M1,120.0,A
579,A17,M2,1495.0,A
581,A17,M3,1465.0,A
583,A17,M4,1382.5,A
585,A17,M5,1220.0,A
587,A17,M6,952.5,A
589,A17,M7,555.0,A
593,A17,M9,1500.0,A
595,A17,M10,1495.0,A
597,A17,M11,1465.0,A
599,A17,M12,1382.5,A
601,A17,M13,1220.0,A
603,A17,M14,952.5,A
605,A17,M15,555.0,A
609,A17,M17,1500.0,A
611,A17,M18,1495.0,A
613,A17,M19,1465.0,A
615,A17,M20,1382.5,A
617,A17,M21,1220.0,A
619,A17,M22,952.5,A
621,A17,M23,555.0,A
625,A17,N1,1500.0,A
627,A17,N2,1495.0,A
629,A17,N3,1465.0,A
631,A17,N4,1382.5,A
633,A17,N5,1220.0,A
635,A17,N6,952.5,A
637,A17,N7,555.0,A
641,A17,N9,1500.0,A
643,A17,N10,1495.0,A
645,A17,N11,1465.0,A
647,A17,N12,1382.5,A
649,A17,N13,1220.0,A
651,A17,N14,952.5,A
653,A17,N15,555.0,A
657,A17,N17,1500.0,A
659,A17,N18,770.0,A
661,A18,N19,1465.0,A
663,A18,N20,1382.5,A
665,A18,N21,1220.0,A
667,A18,N22,952.5,A
669,A18,N23,555.0,A
673,A18,O1,1500.0,A
675,A18,O2,1495.0,A
677,A18,O3,1465.0,A
679,A18,O4,1382.5,A
681,A18,O5,1220.0,A
683,A18,O6,952.5,A
685,A18,O7,555.0,A
689,A18,O9,1500.0,A
691,A18,O10,1495.0,A
693,A18,O11,1465.0,A
695,A18,O12,1382.5,A
697,A18,O13,1220.0,A
699,A18,O14,952.5,A
701,A18,O15,555.0,A
705,A18,O17,1500.0,A
707,A18,O18,1495.0,A
709,A18,O19,1465.0,A
711,A18,O20,1382.5,A
713,A18,O21,1220.0,A
715,A18,O22,952.5,A
717,A18,O23,555.0,A
721,A18,P1,1500.0,A
723,A18,P2,1495.0,A
725,A18,P3,1465.0,A
727,A18,P4,1382.5,A
729,A18,P5,1220.0,A
731,A18,P6,952.5,A
733,A18,P7,555.0,A
737,A18,P9,1500.0,A
739,A18,P10,1495.0,A
741,A18,P11,1425.0,A
743,A19,P12,1382.5,A
745,A19,P13,1220.0,A
747,A19,P14,952.5,A
749,A19,P15,555.0,A
753,A19,P17,1500.0,A
755,A19,P18,1495.0,A
757,A19,P19,1465.0,A
759,A19,P20,1382.5,A
761,A19,P21,1220.0,A
763,A19,P22,952.5,A
765,A19,P23,555.0,A
