cpd,protein,km,vmax,rsq
S1068,BM3 Heme 1YQO,510.8584120509596,0.9241357686542953,0.7457009148744442
S1137,BM3 Heme 1YQO,188.69020070009552,0.4798615769994921,-1.6153187043700168
S1156,BM3 Heme 1YQO,163.84861946250774,0.5998056279324177,-2.8310854265180865
S1185,BM3 Heme 1YQO,572.269397648284,1.4904208417436642,-0.1032985045740169
S1191,BM3 Heme 1YQO,458.51107785107376,0.9306865227904026,-1.0662165492264406
S1198,BM3 Heme 1YQO,522.5490280448304,0.9225156127718,-0.27150762810182894
S1204,BM3 Heme 1YQO,79.10450380098055,0.24596294277445668,-1.676933436043067
S1210,BM3 Heme 1YQO,149.70047017374688,0.44964439174444426,-2.160988238974819
S1218,BM3 Heme 1YQO,219.19573687803134,0.5719692121677291,-0.48049618261763416
S1224,BM3 Heme 1YQO,125.46389256110119,0.45123259599592486,-2.777921145994868
S1229,BM3 Heme 1YQO,109.39700422189306,0.3454045728338212,-2.316260850723057
S1237,BM3 Heme 1YQO,87.04203765403668,0.5358823744003982,-8.61288436167374
S2574,BM3 Heme 1YQO,486.6705134888342,1.2882776038206305,-0.3710182202298593
S2581,BM3 Heme 1YQO,243.18470028190782,0.6308947244065999,-0.5202708049020737
S2586,BM3 Heme 1YQO,440.8068047010925,1.2235142261752263,-0.6012853804698126
S2594,BM3 Heme 1YQO,119.09147592492914,0.55938383143877,-5.64154375357466
S2602,BM3 Heme 1YQO,342.20418879099515,1.019514788112022,-0.7017468577952568
S2576,BM3 Heme 1YQO,108.9375606674221,0.3223413043393422,-1.9441606125544628
S2583,BM3 Heme 1YQO,184.02827016941097,0.7819202757727336,-4.0680309204341425
S2589,BM3 Heme 1YQO,141.1471797979214,0.3941239916482056,-1.7758468636586962
S2596,BM3 Heme 1YQO,948.0467139538945,1.4946996407449369,-0.37776882337892026
S2603,BM3 Heme 1YQO,262.07306708470236,0.6428722091002106,-1.3672726693029813
S2577,BM3 Heme 1YQO,64.97100277332319,0.2855553497949054,-5.80325060900988
S2584,BM3 Heme 1YQO,1709.9638041986748,1.89888920533655,-0.848916170236167
S2590,BM3 Heme 1YQO,265.5449839018452,0.5763475389259337,-0.07042736004838002
S2599,BM3 Heme 1YQO,195.13177488037115,0.49418648759990413,-0.3667182838345828
S2579,BM3 Heme 1YQO,2000.0,33.69315771611709,-0.09305602826394499
S2585,BM3 Heme 1YQO,114.93294632949701,0.4938082285196904,-5.374169263472476
S2593,BM3 Heme 1YQO,626.1535815870424,1.0319053215109146,0.2067780435771719
S2601,BM3 Heme 1YQO,169.38399207724146,0.7203799970538188,-9.483692342722222
S3149,BM3 Heme 1YQO,266.84724994964876,0.6411482234569804,-0.3045954930129027
S3155,BM3 Heme 1YQO,466.28235543221,0.9550449427660631,-0.39110696570855064
S3163,BM3 Heme 1YQO,146.3660544626821,0.5148468818536034,-2.7831082812475145
S3173,BM3 Heme 1YQO,42.780882241393215,0.2832274286289113,-10.201478272289634
S3179,BM3 Heme 1YQO,446.51928950811026,1.0899131837773177,-0.1044766952575169
S3186,BM3 Heme 1YQO,225.1641581029596,0.8298609924947964,-3.1570498669264975
S3196,BM3 Heme 1YQO,435.7555485707519,1.6484011626560158,-5.718389459511954
S3202,BM3 Heme 1YQO,134.26303607749028,0.4394271552189577,-1.6483184441586918
S3212,BM3 Heme 1YQO,207.3534939670027,1.0004260701152539,-16.570001494777333
S4007,BM3 Heme 1YQO,472.85472433735487,1.6741987695160165,-4.425201046455706
S4012,BM3 Heme 1YQO,175.24174087652534,0.5752562744713169,-1.7641823588729686
S4017,BM3 Heme 1YQO,108.5443271550231,0.4780059638601536,-4.922033467244767
S4022,BM3 Heme 1YQO,177.32688328681968,0.548755951300199,-0.8493137130529274
S4026,BM3 Heme 1YQO,205.8435316775261,0.6260106720872266,-1.0993937466809758
S4035,BM3 Heme 1YQO,148.42331176883272,0.4887895986714852,-1.9878763390883112
S4040,BM3 Heme 1YQO,227.35912635280914,0.6476516749897715,-0.9012216446953245
S3150,BM3 Heme 1YQO,721.3114385416646,1.1526922087225902,-1.7113306144527103
S3160,BM3 Heme 1YQO,804.6615434180575,2.264521803836844,-0.13399237610103887
S3167,BM3 Heme 1YQO,2000.0,8.253575881832159,0.3582246545354453
S3175,BM3 Heme 1YQO,721.0606030435363,2.160177168038296,-1.1580227329342563
S3181,BM3 Heme 1YQO,224.91754630045116,0.5622495197421723,-0.6519430316233965
S3188,BM3 Heme 1YQO,329.80143212480385,0.790060143631803,0.2421858520556981
S3199,BM3 Heme 1YQO,242.56191245806156,0.5909465299335545,-0.5696224588937013
S3204,BM3 Heme 1YQO,519.2942219764487,1.2535414717934192,-0.6124511488597759
S4000,BM3 Heme 1YQO,514.8550227784253,1.8295603521434112,-3.36200603082161
S4009,BM3 Heme 1YQO,177.0649496646646,0.6063419433446445,-2.5233836575357045
S4014,BM3 Heme 1YQO,49.167405650953846,0.18145845038990416,-3.3363797336350176
S4019,BM3 Heme 1YQO,2000.0,3.4839914661536273,0.7904093143379021
S4023,BM3 Heme 1YQO,189.89949299252442,0.5615460046335521,-0.9790322678300736
S4027,BM3 Heme 1YQO,246.04090780531797,0.6900722240926194,-0.6918281657429921
S4037,BM3 Heme 1YQO,87.89572979577953,0.35353592279743634,-4.015194673031541
S4041,BM3 Heme 1YQO,2000.0,23.929191328310694,0.38732688696718665
S3151,BM3 Heme 1YQO,185.24188568933135,0.6703704938507582,-2.8156840895990944
S3161,BM3 Heme 1YQO,2000.0,3.392085988849417,0.8115926881701978
S3170,BM3 Heme 1YQO,126.20522851942889,0.5733057576798691,-4.693701865377481
S3176,BM3 Heme 1YQO,89.36976112067478,0.2920591190580038,-2.5025012822130765
S3183,BM3 Heme 1YQO,113.89304203359563,0.33049730996131677,-0.6406691288390454
S3189,BM3 Heme 1YQO,82.13233195697694,0.3717863372208627,-5.5108601573541645
S3200,BM3 Heme 1YQO,164.65561401718318,0.48881517884082626,-1.1505905092667277
S3208,BM3 Heme 1YQO,217.1125508490958,0.5614887686203912,-1.271591441660866
S4003,BM3 Heme 1YQO,526.273599702355,1.6118209686257823,-1.2599475965469953
S4010,BM3 Heme 1YQO,94.14716248433852,0.3242493033112859,-1.8953736061491866
S4015,BM3 Heme 1YQO,157.54873483531176,0.7957014537803092,-11.116993706783042
S4020,BM3 Heme 1YQO,107.98356338211352,0.4197127251740873,-2.9865440318971745
S4024,BM3 Heme 1YQO,234.03066347078223,0.5849752899747318,-0.7818022564934983
S4031,BM3 Heme 1YQO,101.30125006432513,0.3330878303845347,-2.73572423838595
S4038,BM3 Heme 1YQO,321.0586452898071,0.7198452990005877,0.3805488791653955
S4042,BM3 Heme 1YQO,238.92681549457856,0.7435606332799355,-1.7145955543289753
S3154,BM3 Heme 1YQO,2000.0,3.26133947000688,0.755657541908047
S3162,BM3 Heme 1YQO,40.183984819702104,0.1960480579788218,-5.66055464696022
S3172,BM3 Heme 1YQO,88.67622353935246,0.5643330075033481,-33.288335772493944
S3178,BM3 Heme 1YQO,134.03288047173092,0.4757809335491983,-1.9498033313167058
S3185,BM3 Heme 1YQO,731.4220181250248,2.2254139231394854,-1.095957226852566
S3195,BM3 Heme 1YQO,467.95010856867293,1.0064134543603414,-0.48489379341774574
S3201,BM3 Heme 1YQO,751.6372050547004,1.3087176545096224,0.8578566209618663
S3209,BM3 Heme 1YQO,134.5983057470237,0.4252232163126951,-1.328951303752258
S4004,BM3 Heme 1YQO,202.11097950238118,0.6405590839032401,-0.6782712152283672
S4011,BM3 Heme 1YQO,83.10780866787431,0.5676108219239279,-32.65059457182491
S4016,BM3 Heme 1YQO,81.47408898708827,0.6444305121919222,-9.408501534260859
S4021,BM3 Heme 1YQO,2000.0,3.330876296184508,0.17006861815827956
S4025,BM3 Heme 1YQO,100.0525742743992,0.3803646743775341,-2.469540450739154
S4034,BM3 Heme 1YQO,146.2981066674595,0.5184404808600163,-2.3569377883431635
S4039,BM3 Heme 1YQO,110.46452582170357,0.46322565647867187,-4.059505597726267
S4043,BM3 Heme 1YQO,333.45397574643437,1.4967264539961334,-7.810923386614682
S4044,BM3 Heme 1YQO,516.6882715452332,1.7527549081838205,-3.0028010474586653
S4048,BM3 Heme 1YQO,415.70753592069565,1.061187510816737,-0.4692395785533885
S4053,BM3 Heme 1YQO,1007.8731313511939,1.4640119105484808,0.018004922316551153
S4058,BM3 Heme 1YQO,657.527672190182,1.4454900580075007,-0.6873524713679704
S4063,BM3 Heme 1YQO,84.79018916320835,0.5108598292892105,-8.049942008053684
S4070,BM3 Heme 1YQO,590.3575333113986,1.8816856894188827,-2.1894449046743
S4075,BM3 Heme 1YQO,323.2856335599989,0.7968353930719929,-0.43436178156907435
S4079,BM3 Heme 1YQO,1055.340809509837,2.808255554328784,-0.35868970594910143
S4084,BM3 Heme 1YQO,2000.0,3.343910102171296,0.7169871829407903
S4089,BM3 Heme 1YQO,414.09877191659444,0.810509393243336,0.6871490810551382
S4096,BM3 Heme 1YQO,439.4881992661612,1.4890905727692472,-2.7694642650644212
S4101,BM3 Heme 1YQO,2000.0,3.0698358009596483,0.5466413924288487
S4106,BM3 Heme 1YQO,2000.0,3.1576197800157386,-0.3693079895406872
S4116,BM3 Heme 1YQO,847.9858107812311,2.428088036633888,-0.6920430209975201
S4132,BM3 Heme 1YQO,831.1636342450503,2.272839717523617,-0.12172698230309087
S4144,BM3 Heme 1YQO,681.1088477702314,1.2146581935745846,0.705531981780458
S4045,BM3 Heme 1YQO,199.14425724565808,0.7161145878478797,-2.404785437922087
S4049,BM3 Heme 1YQO,266.0355160462581,0.625043793216938,0.556953418089714
S4054,BM3 Heme 1YQO,698.6920167691459,1.277573016477218,0.6509832994478454
S4059,BM3 Heme 1YQO,76.51772083756202,0.24322411424185092,-1.9675090081136597
S4064,BM3 Heme 1YQO,129.16601853942566,0.4142476530572703,-2.3871015292322055
S4072,BM3 Heme 1YQO,55.02122431021421,0.18738181299891715,-2.5807753887299323
S4076,BM3 Heme 1YQO,2000.0,2.269139160084138,-0.589968993671464
S4080,BM3 Heme 1YQO,425.93105298071424,0.9544302907573923,-0.42897070685044203
S4085,BM3 Heme 1YQO,223.66718293266126,0.6986095102859247,-1.457336528935552
S4090,BM3 Heme 1YQO,813.2210916091708,1.4729324622342692,0.2353834586199388
S4097,BM3 Heme 1YQO,2000.0,4.631962620310806,0.36136060299029826
S4102,BM3 Heme 1YQO,160.36996085299725,0.4168913990934234,0.2570797696909465
S4107,BM3 Heme 1YQO,366.5241357714642,0.7997993751902244,0.053227804913143606
S4120,BM3 Heme 1YQO,186.03801235305002,0.5542254276241928,-0.9468923925986537
S4135,BM3 Heme 1YQO,209.61796351216526,0.837124678571861,-5.652878538557818
S4146,BM3 Heme 1YQO,157.00341295291253,0.5801402597306271,-2.519011601642464
S4046,BM3 Heme 1YQO,350.9416338408178,0.7921442441690337,0.3211509266905831
S4050,BM3 Heme 1YQO,497.99258783806073,1.7083929388849728,-3.059752603148697
S4056,BM3 Heme 1YQO,104.8949275398125,0.7057993115541367,-25.650924938658083
S4060,BM3 Heme 1YQO,929.9511513020783,2.6373631772726585,-0.25070046895593623
S4065,BM3 Heme 1YQO,425.60628183242085,1.485810479985175,-5.005070445047547
S4073,BM3 Heme 1YQO,572.935669458036,2.0132867541987842,-3.046555245663585
S4077,BM3 Heme 1YQO,63.0864693064862,0.3584565660053468,-7.260371046819317
S4081,BM3 Heme 1YQO,804.4111331706196,2.3567839370829122,-0.8117314544835892
S4086,BM3 Heme 1YQO,287.6698756288292,0.6743552076712511,0.5845628612152085
S4092,BM3 Heme 1YQO,452.9894919690289,1.0068495018819594,0.6486360282057662
S4099,BM3 Heme 1YQO,50.45388222468482,0.20763267971962707,-3.775979041979225
S4104,BM3 Heme 1YQO,828.1148093915907,1.4302273336141895,0.7762702935853831
S4111,BM3 Heme 1YQO,83.93202344640713,0.2985088975855074,-3.3844864265906534
S4122,BM3 Heme 1YQO,2000.0,3.5632889929180855,0.8241372221944615
S4136,BM3 Heme 1YQO,2000.0,24.95521045971677,0.4518323183759535
S4147,BM3 Heme 1YQO,2000.0,4.797543316221947,0.23797762360331876
S4047,BM3 Heme 1YQO,239.15579420772542,1.1612855442350578,-13.544318649055574
S4051,BM3 Heme 1YQO,69.88796388266496,0.2859639310994727,-2.6402662903269833
S4057,BM3 Heme 1YQO,118.81247401894007,0.6873879968006091,-23.140362787414258
S4062,BM3 Heme 1YQO,155.4916678631753,0.7033584061978931,-4.675675056831999
S4068,BM3 Heme 1YQO,88.4979231352838,0.3979318690633643,-3.991285379690833
S4074,BM3 Heme 1YQO,169.86460867583025,0.9670964177402153,-17.65813980580628
S4078,BM3 Heme 1YQO,166.6204719493778,0.5672813788445419,-2.4562508778070833
S4082,BM3 Heme 1YQO,175.32615049916515,0.5857055202782485,-1.5502473977566709
S4088,BM3 Heme 1YQO,140.07683845839586,0.6631490474917595,-4.435946042256339
S4095,BM3 Heme 1YQO,77.74258834490917,0.6870664517395,-7.968628242637585
S4100,BM3 Heme 1YQO,2000.0,19.903315547750406,0.43475468138011375
S4105,BM3 Heme 1YQO,131.45598700934465,0.7018302566196566,-18.63980361578791
S4114,BM3 Heme 1YQO,70.4414816921858,0.2458103408965781,-2.8058962077142477
S4128,BM3 Heme 1YQO,2000.0,2.829192829194713,0.26901302959788487
S4138,BM3 Heme 1YQO,117.12543004052128,0.7154511707600453,-6.416220401307428
S4148,BM3 Heme 1YQO,223.63460979315477,0.9470392091679769,-7.583625158701755
S4149,BM3 Heme 1YQO,99.19918778960582,0.38067452758938913,-3.80615217642777
S4159,BM3 Heme 1YQO,131.68401121026807,0.5407015732459094,-3.418436891278845
S4164,BM3 Heme 1YQO,189.75231528803337,0.5578339582970104,-1.3811882684084238
S4169,BM3 Heme 1YQO,179.78163424481897,0.5288867704832264,-2.110347614687714
S4173,BM3 Heme 1YQO,291.5000869984578,1.3600496756971836,-10.629784752319873
S4178,BM3 Heme 1YQO,1757.3812617319322,2.07001889090192,-0.5838224196389099
S4184,BM3 Heme 1YQO,346.01545561995624,0.824485640747763,-0.23506709766245204
S4188,BM3 Heme 1YQO,224.14006091825894,0.6752888999999263,-1.1603237568954081
S4192,BM3 Heme 1YQO,1163.6813883961534,1.7383723098991248,0.5672528481542307
S4197,BM3 Heme 1YQO,221.2076367143081,0.5715444873992892,0.0035097668511222535
S4201,BM3 Heme 1YQO,296.15413464771643,0.7409906541780892,-0.11780030368698502
S4206,BM3 Heme 1YQO,221.86270042051464,1.0737362461194777,-3.960382579028832
S4210,BM3 Heme 1YQO,617.5254304602137,1.1218586921567575,0.5590016029911712
S4216,BM3 Heme 1YQO,2000.0,3.1533001478706084,0.552237409854232
S4221,BM3 Heme 1YQO,2000.0,3.1884733699086545,0.7268888180399272
S4227,BM3 Heme 1YQO,315.9035191468396,0.6779603920122348,0.5980426358990155
S4151,BM3 Heme 1YQO,226.02312820338227,1.0573161652277978,-13.545131485488115
S4160,BM3 Heme 1YQO,178.94099248624454,0.6054369153325564,-3.2511953071405877
S4165,BM3 Heme 1YQO,448.91603152947624,1.8331923837962227,-5.599652088323024
S4170,BM3 Heme 1YQO,402.7125519626092,0.815897464342187,0.032836615377579204
S4175,BM3 Heme 1YQO,349.0435288193931,1.4186418160229697,-7.880349210149314
S4179,BM3 Heme 1YQO,92.37492813358365,0.5797753552386666,-7.059746289196836
S4185,BM3 Heme 1YQO,386.82164804112483,1.343326501263148,-3.5412846054218017
S4189,BM3 Heme 1YQO,91.40013031388095,0.4544721116443079,-6.820276774207123
S4194,BM3 Heme 1YQO,244.60255915291816,0.695161752113091,-0.7044563980383214
S4198,BM3 Heme 1YQO,226.14331709458156,0.8647995203726094,-5.588451768857604
S4203,BM3 Heme 1YQO,147.72020162542776,0.8060291331038749,-20.871724049914988
S4207,BM3 Heme 1YQO,268.0308444699794,0.6703553934452072,-0.985505506481237
S4211,BM3 Heme 1YQO,254.45063457448512,1.152287687004369,-10.915228708734332
S4217,BM3 Heme 1YQO,2000.0,7.169559208419216,0.3711796939086639
S4222,BM3 Heme 1YQO,254.75692463559662,0.6516769583064824,-0.45576874830924097
S4228,BM3 Heme 1YQO,93.99541721594453,0.44141325810668486,-5.751868443336228
S4152,BM3 Heme 1YQO,95.34303165038312,0.4589691224256301,-4.847206769206306
S4161,BM3 Heme 1YQO,208.8679253384923,0.7543351384234953,-2.623905289941731
S4166,BM3 Heme 1YQO,81.5394038965691,0.3011680351265422,-3.289248984488774
S4171,BM3 Heme 1YQO,184.95095964860923,1.0038424378434663,-14.228200418922926
S4176,BM3 Heme 1YQO,61.417791888174634,0.22795026217905384,-3.0869997045634223
S4181,BM3 Heme 1YQO,109.21717416639868,0.39390782930713575,-2.39157744850931
S4186,BM3 Heme 1YQO,103.19706521924957,0.3409977054840002,-2.6571862885491497
S4190,BM3 Heme 1YQO,668.4836936820827,1.25423539883045,0.48103009819312603
S4195,BM3 Heme 1YQO,135.38906154943635,0.4802082729841589,-1.9475061160284408
S4199,BM3 Heme 1YQO,95.75527495049646,0.5939087671674309,-31.98900094422369
S4204,BM3 Heme 1YQO,291.55196899168146,0.6857325713886281,-0.8725277256728738
S4208,BM3 Heme 1YQO,269.2048518679656,0.7553515129470639,-1.1233486840104985
S4213,BM3 Heme 1YQO,30.73652002652539,0.13612255677222934,-4.980232927974876
S4219,BM3 Heme 1YQO,281.84242692082626,0.7699759250011137,-1.334497808184472
S4223,BM3 Heme 1YQO,236.4715234588987,0.6834171677920011,-0.8632593264805346
S4229,BM3 Heme 1YQO,172.31569441202345,0.4659402488583528,-0.762355532125367
S4155,BM3 Heme 1YQO,146.0360815024817,0.5652604136303321,-3.092562150813542
S4162,BM3 Heme 1YQO,55.57373537328091,0.2757189147208544,-6.295711123485982
S4167,BM3 Heme 1YQO,133.9164127607835,0.4477458818949273,-1.8150484726509082
S4172,BM3 Heme 1YQO,28.10006597032518,0.13441431903332968,-6.755957762799659
S4177,BM3 Heme 1YQO,76.55969995211329,0.41479370247939906,-6.543783012106592
S4182,BM3 Heme 1YQO,1011.1921499824339,2.4471014355710916,0.6420780894301731
S4187,BM3 Heme 1YQO,231.92599305335392,0.5941793924158056,0.04555687494421956
S4191,BM3 Heme 1YQO,194.02729147363695,0.4694130418440412,0.3538388634518471
S4196,BM3 Heme 1YQO,84.35900865414608,0.3262878029012012,-2.665920665197963
S4200,BM3 Heme 1YQO,51.88083885948629,0.22305472185138175,-6.804884351364153
S4205,BM3 Heme 1YQO,119.63275324855478,0.4011961807590725,-2.0846169625938025
S4209,BM3 Heme 1YQO,86.81327081109694,0.32263699264763746,-3.460351724932785
S4214,BM3 Heme 1YQO,192.83341183356842,0.5422369380044006,-0.9067720272944242
S4220,BM3 Heme 1YQO,121.22601179969905,0.3517184800836515,-0.7212213184501035
S4225,BM3 Heme 1YQO,54.930181691124965,0.36762080354381943,-34.5095694128745
S4230,BM3 Heme 1YQO,276.1439639048627,0.6623886468148293,0.1284740709219182
S4231,BM3 Heme 1YQO,376.7445614886687,0.7645404081906393,-0.3143558666217323
S4237,BM3 Heme 1YQO,115.96216076969765,0.4428092576845344,-3.6737276877787535
S4242,BM3 Heme 1YQO,2000.0,2.6944676006823043,0.021527828672957217
S4269,BM3 Heme 1YQO,160.40622606101095,0.48314985066094107,-2.008875376780486
S4295,BM3 Heme 1YQO,108.59163025442193,0.3918309451200891,-3.2019527054672894
S4308,BM3 Heme 1YQO,134.00829432504003,0.43465604507731403,-2.7715305457166433
S4321,BM3 Heme 1YQO,2000.0,8.170241575234959,0.36678801622594337
S4330,BM3 Heme 1YQO,156.5259640239053,0.5976370656983337,-3.5248351024817755
S4336,BM3 Heme 1YQO,83.33349706142658,0.6886907633355573,-6.896619956912612
S4342,BM3 Heme 1YQO,93.22969042852684,0.5710510366796747,-7.477972399958116
S4349,BM3 Heme 1YQO,275.019637648945,1.209459224844131,-10.077185731172497
S4358,BM3 Heme 1YQO,1382.9846799079003,1.9949931358942241,-0.39440326974660955
S4363,BM3 Heme 1YQO,104.57332566419493,0.3305262736891246,-1.6530529412218122
S4370,BM3 Heme 1YQO,144.74223356936056,0.4274563557950445,-0.7117536454773508
S4374,BM3 Heme 1YQO,143.93943122418412,0.3940642756330284,-0.36264508847350263
S4381,BM3 Heme 1YQO,164.901865586995,0.9208206809313169,-20.165783440040123
S4232,BM3 Heme 1YQO,375.07436306247337,0.9237548223572478,0.20835652275805205
S4238,BM3 Heme 1YQO,139.6756903365238,0.6626695880162153,-5.469540283816026
S4243,BM3 Heme 1YQO,2000.0,3.4497334116793796,0.8409334196116769
S4274,BM3 Heme 1YQO,2000.0,2.773398701842909,0.3319328898065589
S4297,BM3 Heme 1YQO,380.12941856543466,0.8550693191244282,0.2305120595196808
S4311,BM3 Heme 1YQO,1303.6337068739563,3.0077820455122803,0.5121003163504929
S4322,BM3 Heme 1YQO,1880.2184351204137,2.2571177178035304,-0.25571963938640496
S4333,BM3 Heme 1YQO,165.308042126856,0.5893365475816897,-2.214937937374463
S4339,BM3 Heme 1YQO,219.93593925581317,1.075449136271911,-15.07512999918017
S4343,BM3 Heme 1YQO,306.5267118966135,1.425920792785193,-9.782689701956581
S4351,BM3 Heme 1YQO,72.4626411607493,0.25497687686269616,-3.3520444171949872
S4359,BM3 Heme 1YQO,111.68872258422292,0.550584606070241,-5.443393634977893
S4364,BM3 Heme 1YQO,1499.5676238512142,1.7383911777942143,-0.7197986047047729
S4371,BM3 Heme 1YQO,360.35909478864653,1.0035959183460563,-1.235869002506167
S4375,BM3 Heme 1YQO,109.7861918146015,0.3139975834979575,-1.582210746806016
S4382,BM3 Heme 1YQO,87.76135241656492,0.5273838642329054,-7.478950415924816
S4233,BM3 Heme 1YQO,148.0581181655213,0.447694539312829,-1.6326656739824674
S4239,BM3 Heme 1YQO,2000.0,26.04096477106092,0.40607678365613187
S4244,BM3 Heme 1YQO,293.8187171233212,1.2524629042340862,-10.308380100114206
S4282,BM3 Heme 1YQO,83.86993033631235,0.4206599249507781,-6.257392981354509
S4303,BM3 Heme 1YQO,132.04426912617348,0.5119074169028583,-2.941824475399248
S4312,BM3 Heme 1YQO,210.90160158856835,0.6061679285391891,-0.5208592620398584
S4326,BM3 Heme 1YQO,104.81104447276019,0.4338552910104654,-4.297936704178117
S4334,BM3 Heme 1YQO,206.11960736108938,0.6816383970727091,-1.446418709809031
S4340,BM3 Heme 1YQO,99.53574436395502,0.318941782673296,-3.041759487440686
S4345,BM3 Heme 1YQO,120.98007076937536,0.4062556788154481,-1.2649071590995566
S4353,BM3 Heme 1YQO,99.62941975649315,0.34094923108845404,-2.7370298055133713
S4360,BM3 Heme 1YQO,2000.0,5.581656261729992,0.39913610819301015
S4365,BM3 Heme 1YQO,2000.0,3.445817937102211,0.18473738659379524
S4372,BM3 Heme 1YQO,117.95259570014632,0.4585422966824487,-2.9813316634996814
S4376,BM3 Heme 1YQO,525.0662687723337,1.10648100355952,-0.4436248024900733
S4384,BM3 Heme 1YQO,96.76511609267254,0.5003064175184535,-6.387518420753696
S4235,BM3 Heme 1YQO,103.81998327158531,0.6114876244614265,-6.718204905334157
S4240,BM3 Heme 1YQO,2000.0,4.61891765889885,0.3978125261697354
