,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq,name,smiles,km,vmax,c,rsq
0,,"Cl.CCN(CC)CCOC(=O)C1=CC=C(N)C=C1 |c:15,t:10,12|",5319.956917371869,1.467681469774218e-13,0.03363534071637714,-1.6120438317557273e-13,,[K+].[I-],5319.956875847589,6.109518350021203e-15,0.03478559098365627,-3.774758283725532e-15,,Cl.NCCS,5319.955875794079,1.2975561632690088e-12,0.026104473597433914,-1.4792611580105586e-12,,C1N2CN3CN1CN(C2)C3,5319.956551650696,3.1368202751835005e-13,0.031102353603048114,-1.1746159600534156e-13,,CS(=O)(=O)OCCCCOS(C)(=O)=O,8867.195567698895,2.161692365866628e-13,0.021483811094889692,-1.787459069646502e-13,,"NC1=NC=CS1 |c:3,t:1|",5319.956384494177,1.6924703629695234e-11,0.028596944858678107,-9.555245483738872e-12,,FC1=CNC(=O)NC1=O |t:1|,10640.815293420108,1.7770297883097703e-11,0.019008470196747066,-1.5088374993865727e-11,,Cl.CC12CC3CC(C)(C1)CC(N)(C3)C2,5319.955987525505,1.6731585520812075e-13,0.027720055061755133,-4.973799150320701e-14,,COC(=O)\C=C\C(=O)OC,5319.956949059414,2.6557871487859056e-12,0.03326947546124708,-2.291278278221398e-12,,"CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C |c:5,7,t:3|",8867.195868761804,3.8969018501083485e-14,0.02332703351494253,-3.952393967665557e-14,,"COC1=CC=C(O)C=C1 |c:7,t:2,4|",5319.956850619461,1.201959455376344e-11,0.032678880406534015,-1.372035818292261e-11,,[H][C@]12OC[C@@H](O)[C@@]1([H])OC[C@@H]2O |r|,5319.9574655038095,4.951561563679885e-12,0.03618153928266048,-3.0753177782116836e-12,,"O=C1OC2=C(C=CC=C2)C=C1 |c:5,7,10,t:3|",5319.956897595388,2.4909893875632126e-11,0.033233036571992905,-2.0893065055815896e-11,,CCN(CC)C(=S)SSC(=S)N(CC)CC,2.2009969154668233e-17,0.18432270710106688,0.3009921349494615,-2.220446049250313e-16,,ClCCNP1(=O)OCCCN1CCCl,5319.956415410117,3.641035048877977e-11,0.028530630954752164,-3.1796787425264483e-11,,"NC(=O)C1=NC=CN=C1 |c:5,7,t:3|",5319.955438813007,1.3712612532726318e-11,0.02213586909616151,-1.9319656985317124e-11,,[H][C@@](CS)(NC(C)=O)C(O)=O |r|,3546.3382464807646,4.441994416931202e-10,0.04597131916127493,-2.880280458583684e-10,,"[Br-].CN(C)C(=O)OC1=C[N+](C)=CC=C1 |c:9,11,t:6|",3546.343964188302,1.0714155856769544e-11,0.08739183432491258,-1.0780931702925045e-11,,"CCCC1=NC=CC(=C1)C(N)=S |c:5,7,t:3|",1794.0862489703527,2.0305516218377364e-14,0.11868407724499529,-2.398081733190338e-14,,"CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1 |c:15,t:10,12|",3546.337597673577,2.41324317060095e-10,0.04186188519422508,-1.7625922943409478e-10,,CN1C=CNC1=S |c:2|,5319.956717278253,9.27603913677244e-14,0.03259405856482953,-3.419486915845482e-14,,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1 |c:15|,7.946353664784482e-10,3.032077564690816e-06,0.6814024322823874,-1.5553558441183668e-11,,"S=C1N=CNC2=C1NC=N2 |c:2,5,9|",5319.956483771926,8.970288454695167e-12,0.029978830281742704,-1.2151835093732188e-11,,"FS(=O)(=O)CC1=CC=CC=C1 |c:7,9,t:5|",5319.956563948279,1.9701213990046365e-12,0.0304380486046927,-1.1610712391529887e-12,,"[H][C@@]12CC[C@@](O)(CC#N)[C@@]1(C)CCC1=C3CCC(=O)C=C3CC[C@@]21[H] |r,c:14,20|",5319.9581901445235,1.1216435574518945e-12,0.04217841355374059,-8.684164498617974e-13,,"S1C2=CC=CC=C2C2=C1C=CC=C2 |c:3,5,8,11,13,t:1|",5319.9574925913275,6.135674471626812e-14,0.038332009074254374,-4.4853010194856324e-14,,"N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N |c:4,6,11,13,18,20,t:2,16|",3546.339139180983,4.0921274618085223e-11,0.051734804233863715,-5.2767346048199215e-11,,ClCCN(N=O)C(=O)NC1CCCCC1,3546.338902770764,2.0229180698519067e-10,0.04969686572927493,-2.2078117112300788e-10,,"NC1=C2C=CC=CC2=NC2=CC=CC=C12 |c:1,3,5,8,12,t:10,14|",5.743226113090439e-14,0.09006067657672245,0.20769138834506076,-8.659739592076221e-15,,"CC(C)CC1=CC=C(C=C1)C(C)C(O)=O |c:6,8,t:4|",5319.956056552527,3.496578702064184e-13,0.027617477264297672,-2.453592884421596e-13,,[Na+].CCCC(CCC)C([O-])=O,3546.338947209235,2.5519566180252893e-10,0.049944709325255306,-2.881734850745943e-10,,"Cl.ClC1=CC=CC(Cl)=C1NC1=NCCN1 |c:3,6,t:1,10|",3546.3399861842536,1.9154607305468608e-12,0.06057276236350521,-1.2640999358382032e-12,,"CC1=NC=C(N1CCO)[N+]([O-])=O |c:3,t:1|",1.4243556608319798,0.11592685920275739,2.7042721235378332e-12,0.09001723295581965,,"CN1N(C(=O)C=C1C)C1=CC=CC=C1 |c:5,11,13,t:9|",5319.955234246976,1.6055503837141077e-09,0.019844731791413904,-1.6472052610794208e-09,,[H][C@]12O[C@@]1([H])[C@]1([H])C[C@H](O)C[C@@]2([H])N1C |r|,3546.344973707828,7.383714957026452e-12,0.09598257111163931,-7.382094935337591e-12,,"NC1=NC2=C(O1)C=CC(Cl)=C2 |c:3,7,10,t:1|",10640.815662750525,1.3581920541091658e-11,0.021433731423070482,-7.934541912391069e-12,,"CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=CC=CC=C12 |c:14,18,t:12,16,20|",1.048865016717239e-21,0.1285170638981505,0.21728747343734636,0.0,,[Cl-].C[N+](C)(C)CCO,5319.9560795292555,3.800460969362526e-14,0.028269972555712085,-1.7319479184152442e-14,,"OCC1=C[N+]([O-])=CC=C1 |c:5,7,t:2|",5319.956398241304,1.0455190600602711e-10,0.02959879291908588,-7.597744655640781e-11,,CCC1=CN=C(C(=C1)C(=O)O)C2=NC(C(=O)N2)(C)C(C)C ,3546.338569849631,3.5420999228781647e-11,0.04775022310242922,-3.710765028586138e-11,,CCNC1=NC(=NC(=N1)Cl)NC(C)C ,3546.337354934175,1.4664936631656092e-09,0.03801876655926334,-2.2789492515329357e-09,,CS(=O)(=O)NC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-] ,3546.3425939881467,5.4144359337476684e-11,0.07734055446904778,-6.802292062957349e-11,,CC(C)(C(=O)OCC=C)OC(=O)C1=C(C=CC(=C1)N2C(=O)C=C(N(C2=O)C)C(F)(F)F)Cl ,3.7774445885920585e-17,0.294686567785228,0.22128816169227927,0.0,,CN(C)C(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC ,7093.578524714645,5.906509943077398e-11,0.0434078604774069,-3.111866320182344e-11,,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)[N+](=O)[O-] ,1795.3733367092148,5.8026457164974526e-15,0.14940426190580622,-7.327471962526033e-15,,CS(=O)(=O)C1=C(C(=C(C=C1)C(=O)C2C(=O)CCCC2=O)Cl)COCC(F)(F)F ,3546.338942464825,1.5179830262889566e-09,0.04782492824911967,-1.1675320710224923e-09
