Run ID,1615481578
Run Date/Time,2021-03-11 16:49:27
Application Name,Labcyte Echo Plate Reformat
Application Version,1.6.4
Protocol Name,b4dmso.epr
User Name,Lab

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Well X Offset,Destination Well Y Offset,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Source[1],,384PP_DMSO2,C16,Destination[1],,384PP_Dest,A1,0,0,,,480,480,17.072,94.574,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A2,0,0,,,1495,1495,62.814,96.545,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A3,0,0,,,1465,1465,61.349,96.545,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A4,0,0,,,1382.5,1382.5,59.967,96.545,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A5,0,0,,,1220,1220,58.747,96.545,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A6,0,0,,,952.5,952.5,57.794,96.545,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A7,0,0,,,555,555,57.239,96.545,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A9,0,0,,,1500,1500,55.739,96.545,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A10,0,0,,,1495,1495,54.72,99.532,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A11,0,0,,,1465,1465,53.255,99.532,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A12,0,0,,,1382.5,1382.5,51.873,99.532,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A13,0,0,,,1220,1220,50.653,99.532,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A14,0,0,,,952.5,952.5,49.7,99.532,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A15,0,0,,,555,555,49.145,99.532,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A17,0,0,,,1500,1500,47.645,99.532,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A18,0,0,,,1495,1495,45.745,99.174,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A19,0,0,,,1465,1465,44.28,99.174,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A20,0,0,,,1382.5,1382.5,42.897,99.174,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A21,0,0,,,1220,1220,41.677,99.174,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A22,0,0,,,952.5,952.5,40.725,99.174,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,A23,0,0,,,555,555,40.17,99.174,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,B1,0,0,,,1500,1500,38.67,99.174,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,B2,0,0,,,1495,1495,36.376,98.814,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,B3,0,0,,,1465,1465,34.911,98.814,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,B4,0,0,,,1382.5,1382.5,33.529,98.814,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,B5,0,0,,,1220,1220,32.309,98.814,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,B6,0,0,,,952.5,952.5,31.356,98.814,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,B7,0,0,,,555,555,30.801,98.814,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,B9,0,0,,,1500,1500,29.301,98.814,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,B10,0,0,,,1495,1495,26.929,99.198,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,B11,0,0,,,1465,1465,25.464,99.198,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,B12,0,0,,,1382.5,1382.5,24.081,99.198,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,B13,0,0,,,1220,1220,22.861,99.198,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,B14,0,0,,,952.5,952.5,21.909,99.198,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,B15,0,0,,,555,555,21.354,99.198,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,B17,0,0,,,1500,1500,19.854,99.198,Percent,DMSO,
Source[1],,384PP_DMSO2,C17,Destination[1],,384PP_Dest,B18,0,0,,,1130,1130,18.724,99.198,Percent,DMSO,
Source[1],,384PP_DMSO2,C18,Destination[1],,384PP_Dest,B19,0,0,,,1465,1465,61.781,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,C18,Destination[1],,384PP_Dest,B20,0,0,,,1382.5,1382.5,60.398,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,C18,Destination[1],,384PP_Dest,B21,0,0,,,1220,1220,59.178,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,C18,Destination[1],,384PP_Dest,B22,0,0,,,952.5,952.5,58.226,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,C18,Destination[1],,384PP_Dest,B23,0,0,,,555,555,57.671,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,C18,Destination[1],,384PP_Dest,C2,0,0,,,1495,1495,56.176,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,C18,Destination[1],,384PP_Dest,C1,0,0,,,1500,1500,54.676,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,C18,Destination[1],,384PP_Dest,C3,0,0,,,1465,1465,53.92,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,C18,Destination[1],,384PP_Dest,C4,0,0,,,1382.5,1382.5,52.537,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,C18,Destination[1],,384PP_Dest,C5,0,0,,,1220,1220,51.317,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,C18,Destination[1],,384PP_Dest,C6,0,0,,,952.5,952.5,50.365,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,C18,Destination[1],,384PP_Dest,C7,0,0,,,555,555,49.81,99.701,Percent,DMSO,
