Run ID,1615478076
Run Date/Time,2021-03-11 15:51:04
Application Name,Labcyte Echo Plate Reformat
Application Version,1.6.4
Protocol Name,b1dmso.epr
User Name,Lab

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Well X Offset,Destination Well Y Offset,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A1,0,0,,,1500,1500,57.023,94.812,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A2,0,0,,,1495,1495,55.528,94.812,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A3,0,0,,,1465,1465,54.063,94.812,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A4,0,0,,,1382.5,1382.5,52.681,94.812,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A5,0,0,,,1220,1220,51.461,94.812,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A6,0,0,,,952.5,952.5,50.508,94.812,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A7,0,0,,,555,555,49.953,94.812,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A9,0,0,,,1500,1500,48.142,97.28,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A10,0,0,,,1495,1495,46.647,97.28,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A11,0,0,,,1465,1465,45.182,97.28,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A12,0,0,,,1382.5,1382.5,43.799,97.28,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A13,0,0,,,1220,1220,42.579,97.28,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A14,0,0,,,952.5,952.5,41.627,97.28,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A15,0,0,,,555,555,41.072,97.28,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A17,0,0,,,1500,1500,39.02,97.753,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A18,0,0,,,1495,1495,37.525,97.753,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A19,0,0,,,1465,1465,36.06,97.753,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A20,0,0,,,1382.5,1382.5,34.677,97.753,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A21,0,0,,,1220,1220,33.457,97.753,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A22,0,0,,,952.5,952.5,32.505,97.753,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,A23,0,0,,,555,555,31.95,97.753,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,B1,0,0,,,1500,1500,29.829,98.155,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,B2,0,0,,,1495,1495,28.334,98.155,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,B3,0,0,,,1465,1465,26.869,98.155,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,B4,0,0,,,1382.5,1382.5,25.486,98.155,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,B5,0,0,,,1220,1220,24.266,98.155,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,B6,0,0,,,952.5,952.5,23.314,98.155,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,B7,0,0,,,555,555,22.759,98.155,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,B9,0,0,,,1500,1500,20.438,98.495,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,B10,0,0,,,1495,1495,18.943,98.495,Percent,DMSO,
Source[1],,384PP_DMSO2,A10,Destination[1],,384PP_Dest,B11,0,0,,,1365,1365,17.578,98.495,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,B12,0,0,,,1382.5,1382.5,60.089,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,B13,0,0,,,1220,1220,58.869,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,B14,0,0,,,952.5,952.5,57.917,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,B15,0,0,,,555,555,57.362,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,B17,0,0,,,1500,1500,55.862,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,B18,0,0,,,1495,1495,54.367,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,B19,0,0,,,1465,1465,52.902,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,B20,0,0,,,1382.5,1382.5,51.519,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,B21,0,0,,,1220,1220,50.785,99.45,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,B22,0,0,,,952.5,952.5,49.832,99.45,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,B23,0,0,,,555,555,49.277,99.45,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C5,0,0,,,1220,1220,48.057,99.45,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C4,0,0,,,1382.5,1382.5,46.675,99.45,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C3,0,0,,,1465,1465,45.21,99.45,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C2,0,0,,,1495,1495,43.715,99.45,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C1,0,0,,,1500,1500,42.215,99.45,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C6,0,0,,,952.5,952.5,40.406,99.218,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C7,0,0,,,555,555,39.851,99.218,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C9,0,0,,,1500,1500,38.351,99.218,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C10,0,0,,,1495,1495,36.856,99.218,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C11,0,0,,,1465,1465,35.391,99.218,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C12,0,0,,,1382.5,1382.5,34.009,99.218,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C13,0,0,,,1220,1220,32.789,99.218,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C14,0,0,,,952.5,952.5,31.836,99.218,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C15,0,0,,,555,555,30.726,98.833,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C17,0,0,,,1500,1500,29.226,98.833,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C18,0,0,,,1495,1495,27.731,98.833,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C19,0,0,,,1465,1465,26.266,98.833,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C20,0,0,,,1382.5,1382.5,24.883,98.833,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C21,0,0,,,1220,1220,23.663,98.833,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C22,0,0,,,952.5,952.5,22.711,98.833,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,C23,0,0,,,555,555,22.156,98.833,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,D1,0,0,,,1500,1500,20.173,98.447,Percent,DMSO,
Source[1],,384PP_DMSO2,A11,Destination[1],,384PP_Dest,D2,0,0,,,1495,1495,18.678,98.447,Percent,DMSO,
