Run ID,1615474417
Run Date/Time,2021-03-11 14:50:06
Application Name,Labcyte Echo Plate Reformat
Application Version,1.6.4
Protocol Name,a2dmso.epr
User Name,Lab

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Well X Offset,Destination Well Y Offset,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A1,0,0,,,1500,1500,61.949,99.036,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A2,0,0,,,1495,1495,60.454,99.036,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A3,0,0,,,1465,1465,58.989,99.036,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A4,0,0,,,1382.5,1382.5,57.606,99.036,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A5,0,0,,,1220,1220,56.386,99.036,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A6,0,0,,,952.5,952.5,55.434,99.036,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A7,0,0,,,555,555,54.879,99.036,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A9,0,0,,,1500,1500,53.986,99.64,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A10,0,0,,,1495,1495,52.491,99.64,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A11,0,0,,,1465,1465,51.026,99.64,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A12,0,0,,,1382.5,1382.5,49.644,99.64,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A13,0,0,,,1220,1220,48.424,99.64,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A14,0,0,,,952.5,952.5,47.471,99.64,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A15,0,0,,,555,555,46.916,99.64,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A17,0,0,,,1500,1500,44.905,99.324,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A18,0,0,,,1495,1495,43.41,99.324,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A19,0,0,,,1465,1465,41.945,99.324,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A20,0,0,,,1382.5,1382.5,40.562,99.324,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A21,0,0,,,1220,1220,39.342,99.324,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A22,0,0,,,952.5,952.5,38.39,99.324,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,A23,0,0,,,555,555,37.835,99.324,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,B1,0,0,,,1500,1500,35.515,99.681,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,B2,0,0,,,1495,1495,34.02,99.681,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,B3,0,0,,,1465,1465,32.555,99.681,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,B4,0,0,,,1382.5,1382.5,31.172,99.681,Percent,DMSO,
Source[1],,384PP_DMSO2,A19,Destination[1],,384PP_Dest,B5,0,0,,,727.5,727.5,30.445,99.681,Percent,DMSO,
Source[1],,384PP_DMSO2,A20,Destination[1],,384PP_Dest,B6,0,0,,,952.5,952.5,62.954,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,A20,Destination[1],,384PP_Dest,B7,0,0,,,555,555,62.399,99.701,Percent,DMSO,
Source[1],,384PP_DMSO2,A20,Destination[1],,384PP_Dest,B9,0,0,,,1500,1500,60.899,99.701,Percent,DMSO,
