Run ID,1615481578
Run Date/Time,2021-03-11 16:49:27
Application Name,Labcyte Echo Plate Reformat
Application Version,1.6.4
Protocol Name,b4dmso.epr
User Name,Lab

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Survey Fluid Height,Survey Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Survey Status
Source[1],UnknownBarCode,384PP_DMSO2,C1,1.101,19.873,98.411,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C2,0.844,16.438,99.701,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C3,0.88,16.926,99.621,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C4,0.821,16.065,98.43,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C5,0.834,16.198,97.374,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C6,0.822,16.044,97.731,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C7,0.863,16.607,97.746,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C8,0.889,16.956,97.678,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C9,0.91,17.21,96.796,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C10,0.888,16.885,96.304,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C11,0.842,16.32,97.773,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C12,0.839,16.223,96.55,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C13,0.846,16.307,96.277,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C14,0.871,16.692,97.298,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C15,0.853,16.464,97.604,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C16,0.882,16.803,96.223,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C17,0.933,17.638,99.288,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C18,0.82,16.065,98.743,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C19,0.857,16.524,97.847,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C20,0.827,16.174,98.926,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C21,0.813,15.982,99.225,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C22,0.867,16.743,99.508,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C23,0.817,16.073,99.701,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,C24,1.565,26.246,99.149,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D1,1.773,28.987,96.948,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D2,4.063,59.55,99.701,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D3,4.355,62.762,99.701,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D4,4.499,64.322,97.656,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D5,4.393,63.174,97.303,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D6,4.482,64.132,97.627,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D7,4.446,63.74,96.768,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D8,4.488,64.198,98.396,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D9,4.407,63.325,99.011,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D10,4.547,64.841,98.274,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D11,4.431,63.578,97.788,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D12,4.516,64.504,96.399,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D13,4.392,63.164,97.35,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D14,4.524,64.591,97.074,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D15,4.41,63.359,97.509,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D16,4.534,64.699,97.947,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D17,4.497,64.296,98.627,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D18,4.467,63.968,97.948,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D19,4.504,64.376,98.553,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D20,4.447,63.756,97.87,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D21,4.481,64.125,98.359,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D22,4.456,63.853,99.189,Percent,DMSO,
Source[1],UnknownBarCode,384PP_DMSO2,D23,4.457,63.87,98.881,Percent,DMSO,
