Run ID,1615478845
Run Date/Time,2021-03-11 16:03:54
Application Name,Labcyte Echo Plate Reformat
Application Version,1.6.4
Protocol Name,b2cpd.epr
User Name,Lab

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Well X Offset,Destination Well Y Offset,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Source[1],,384LDV_DMSO,A2,Destination[1],,384PP_Dest,A2,0,0,,,5,5,7.761,95.629,Percent,DMSO,
Source[1],,384LDV_DMSO,A2,Destination[1],,384PP_Dest,A3,0,0,,,35,35,7.726,95.629,Percent,DMSO,
Source[1],,384LDV_DMSO,A2,Destination[1],,384PP_Dest,A4,0,0,,,117.5,117.5,7.609,95.629,Percent,DMSO,
Source[1],,384LDV_DMSO,A2,Destination[1],,384PP_Dest,A5,0,0,,,280,280,7.329,95.629,Percent,DMSO,
Source[1],,384LDV_DMSO,A2,Destination[1],,384PP_Dest,A6,0,0,,,547.5,547.5,6.781,95.629,Percent,DMSO,
Source[1],,384LDV_DMSO,A2,Destination[1],,384PP_Dest,A7,0,0,,,945,945,5.836,95.629,Percent,DMSO,
Source[1],,384LDV_DMSO,A2,Destination[1],,384PP_Dest,A8,0,0,,,1500,1500,4.336,95.629,Percent,DMSO,
Source[1],,384LDV_DMSO,B2,Destination[1],,384PP_Dest,C8,0,0,,,1500,1500,5.834,96.068,Percent,DMSO,
Source[1],,384LDV_DMSO,B2,Destination[1],,384PP_Dest,C7,0,0,,,945,945,4.889,96.068,Percent,DMSO,
Source[1],,384LDV_DMSO,B2,Destination[1],,384PP_Dest,C6,0,0,,,547.5,547.5,4.342,96.068,Percent,DMSO,
Source[1],,384LDV_DMSO,B2,Destination[1],,384PP_Dest,C5,0,0,,,280,280,4.062,96.068,Percent,DMSO,
Source[1],,384LDV_DMSO,B2,Destination[1],,384PP_Dest,C4,0,0,,,117.5,117.5,3.944,96.068,Percent,DMSO,
Source[1],,384LDV_DMSO,B2,Destination[1],,384PP_Dest,C3,0,0,,,35,35,3.909,96.068,Percent,DMSO,
Source[1],,384LDV_DMSO,B2,Destination[1],,384PP_Dest,C2,0,0,,,5,5,3.904,96.068,Percent,DMSO,
Source[1],,384LDV_DMSO,C2,Destination[1],,384PP_Dest,E2,0,0,,,5,5,7.747,97.553,Percent,DMSO,
Source[1],,384LDV_DMSO,C2,Destination[1],,384PP_Dest,E3,0,0,,,35,35,7.712,97.553,Percent,DMSO,
Source[1],,384LDV_DMSO,C2,Destination[1],,384PP_Dest,E4,0,0,,,117.5,117.5,7.594,97.553,Percent,DMSO,
Source[1],,384LDV_DMSO,C2,Destination[1],,384PP_Dest,E5,0,0,,,280,280,7.314,97.553,Percent,DMSO,
Source[1],,384LDV_DMSO,C2,Destination[1],,384PP_Dest,E6,0,0,,,547.5,547.5,6.767,97.553,Percent,DMSO,
Source[1],,384LDV_DMSO,C2,Destination[1],,384PP_Dest,E7,0,0,,,945,945,5.822,97.553,Percent,DMSO,
Source[1],,384LDV_DMSO,C2,Destination[1],,384PP_Dest,E8,0,0,,,1500,1500,4.322,97.553,Percent,DMSO,
Source[1],,384LDV_DMSO,D2,Destination[1],,384PP_Dest,G8,0,0,,,1500,1500,5.936,98.396,Percent,DMSO,
Source[1],,384LDV_DMSO,D2,Destination[1],,384PP_Dest,G7,0,0,,,945,945,4.991,98.396,Percent,DMSO,
Source[1],,384LDV_DMSO,D2,Destination[1],,384PP_Dest,G6,0,0,,,547.5,547.5,4.443,98.396,Percent,DMSO,
Source[1],,384LDV_DMSO,D2,Destination[1],,384PP_Dest,G5,0,0,,,280,280,4.163,98.396,Percent,DMSO,
Source[1],,384LDV_DMSO,D2,Destination[1],,384PP_Dest,G4,0,0,,,117.5,117.5,4.046,98.396,Percent,DMSO,
Source[1],,384LDV_DMSO,D2,Destination[1],,384PP_Dest,G3,0,0,,,35,35,4.011,98.396,Percent,DMSO,
Source[1],,384LDV_DMSO,D2,Destination[1],,384PP_Dest,G2,0,0,,,5,5,4.006,98.396,Percent,DMSO,
Source[1],,384LDV_DMSO,E2,Destination[1],,384PP_Dest,I2,0,0,,,5,5,7.831,96.871,Percent,DMSO,
Source[1],,384LDV_DMSO,E2,Destination[1],,384PP_Dest,I3,0,0,,,35,35,7.796,96.871,Percent,DMSO,
Source[1],,384LDV_DMSO,E2,Destination[1],,384PP_Dest,I4,0,0,,,117.5,117.5,7.679,96.871,Percent,DMSO,
Source[1],,384LDV_DMSO,E2,Destination[1],,384PP_Dest,I5,0,0,,,280,280,7.399,96.871,Percent,DMSO,
Source[1],,384LDV_DMSO,E2,Destination[1],,384PP_Dest,I6,0,0,,,547.5,547.5,6.851,96.871,Percent,DMSO,
Source[1],,384LDV_DMSO,E2,Destination[1],,384PP_Dest,I7,0,0,,,945,945,5.906,96.871,Percent,DMSO,
Source[1],,384LDV_DMSO,E2,Destination[1],,384PP_Dest,I8,0,0,,,1500,1500,4.406,96.871,Percent,DMSO,
Source[1],,384LDV_DMSO,F2,Destination[1],,384PP_Dest,K8,0,0,,,1500,1500,5.886,98.393,Percent,DMSO,
Source[1],,384LDV_DMSO,F2,Destination[1],,384PP_Dest,K7,0,0,,,945,945,4.941,98.393,Percent,DMSO,
Source[1],,384LDV_DMSO,F2,Destination[1],,384PP_Dest,K6,0,0,,,547.5,547.5,4.393,98.393,Percent,DMSO,
Source[1],,384LDV_DMSO,F2,Destination[1],,384PP_Dest,K5,0,0,,,280,280,4.113,98.393,Percent,DMSO,
Source[1],,384LDV_DMSO,F2,Destination[1],,384PP_Dest,K4,0,0,,,117.5,117.5,3.996,98.393,Percent,DMSO,
Source[1],,384LDV_DMSO,F2,Destination[1],,384PP_Dest,K3,0,0,,,35,35,3.961,98.393,Percent,DMSO,
Source[1],,384LDV_DMSO,F2,Destination[1],,384PP_Dest,K2,0,0,,,5,5,3.956,98.393,Percent,DMSO,
Source[1],,384LDV_DMSO,G2,Destination[1],,384PP_Dest,M2,0,0,,,5,5,7.679,97.278,Percent,DMSO,
Source[1],,384LDV_DMSO,G2,Destination[1],,384PP_Dest,M3,0,0,,,35,35,7.644,97.278,Percent,DMSO,
Source[1],,384LDV_DMSO,G2,Destination[1],,384PP_Dest,M4,0,0,,,117.5,117.5,7.527,97.278,Percent,DMSO,
Source[1],,384LDV_DMSO,G2,Destination[1],,384PP_Dest,M5,0,0,,,280,280,7.247,97.278,Percent,DMSO,
Source[1],,384LDV_DMSO,G2,Destination[1],,384PP_Dest,M6,0,0,,,547.5,547.5,6.699,97.278,Percent,DMSO,
Source[1],,384LDV_DMSO,G2,Destination[1],,384PP_Dest,M7,0,0,,,945,945,5.754,97.278,Percent,DMSO,
Source[1],,384LDV_DMSO,G2,Destination[1],,384PP_Dest,M8,0,0,,,1500,1500,4.254,97.278,Percent,DMSO,
Source[1],,384LDV_DMSO,H2,Destination[1],,384PP_Dest,O8,0,0,,,1500,1500,6.308,98.519,Percent,DMSO,
