Run ID,1615479995
Run Date/Time,2021-03-11 16:23:04
Application Name,Labcyte Echo Plate Reformat
Application Version,1.6.4
Protocol Name,b3cpd.epr
User Name,Lab

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Well X Offset,Destination Well Y Offset,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Source[1],,384LDV_DMSO,A3,Destination[1],,384PP_Dest,A2,0,0,,,5,5,9.36,96.86,Percent,DMSO,
Source[1],,384LDV_DMSO,A3,Destination[1],,384PP_Dest,A3,0,0,,,35,35,9.325,96.86,Percent,DMSO,
Source[1],,384LDV_DMSO,A3,Destination[1],,384PP_Dest,A4,0,0,,,117.5,117.5,9.207,96.86,Percent,DMSO,
Source[1],,384LDV_DMSO,A3,Destination[1],,384PP_Dest,A5,0,0,,,280,280,8.927,96.86,Percent,DMSO,
Source[1],,384LDV_DMSO,A3,Destination[1],,384PP_Dest,A6,0,0,,,547.5,547.5,8.38,96.86,Percent,DMSO,
Source[1],,384LDV_DMSO,A3,Destination[1],,384PP_Dest,A7,0,0,,,945,945,7.435,96.86,Percent,DMSO,
Source[1],,384LDV_DMSO,A3,Destination[1],,384PP_Dest,A8,0,0,,,1500,1500,5.935,96.86,Percent,DMSO,
Source[1],,384LDV_DMSO,B3,Destination[1],,384PP_Dest,C8,0,0,,,1500,1500,7.038,96.228,Percent,DMSO,
Source[1],,384LDV_DMSO,B3,Destination[1],,384PP_Dest,C7,0,0,,,945,945,6.093,96.228,Percent,DMSO,
Source[1],,384LDV_DMSO,B3,Destination[1],,384PP_Dest,C6,0,0,,,547.5,547.5,5.545,96.228,Percent,DMSO,
Source[1],,384LDV_DMSO,B3,Destination[1],,384PP_Dest,C5,0,0,,,280,280,5.265,96.228,Percent,DMSO,
Source[1],,384LDV_DMSO,B3,Destination[1],,384PP_Dest,C4,0,0,,,117.5,117.5,5.148,96.228,Percent,DMSO,
Source[1],,384LDV_DMSO,B3,Destination[1],,384PP_Dest,C3,0,0,,,35,35,5.113,96.228,Percent,DMSO,
Source[1],,384LDV_DMSO,B3,Destination[1],,384PP_Dest,C2,0,0,,,5,5,5.108,96.228,Percent,DMSO,
Source[1],,384LDV_DMSO,C3,Destination[1],,384PP_Dest,E2,0,0,,,5,5,9.285,97.307,Percent,DMSO,
Source[1],,384LDV_DMSO,C3,Destination[1],,384PP_Dest,E3,0,0,,,35,35,9.25,97.307,Percent,DMSO,
Source[1],,384LDV_DMSO,C3,Destination[1],,384PP_Dest,E4,0,0,,,117.5,117.5,9.133,97.307,Percent,DMSO,
Source[1],,384LDV_DMSO,C3,Destination[1],,384PP_Dest,E5,0,0,,,280,280,8.853,97.307,Percent,DMSO,
Source[1],,384LDV_DMSO,C3,Destination[1],,384PP_Dest,E6,0,0,,,547.5,547.5,8.305,97.307,Percent,DMSO,
Source[1],,384LDV_DMSO,C3,Destination[1],,384PP_Dest,E7,0,0,,,945,945,7.36,97.307,Percent,DMSO,
Source[1],,384LDV_DMSO,C3,Destination[1],,384PP_Dest,E8,0,0,,,1500,1500,5.86,97.307,Percent,DMSO,
Source[1],,384LDV_DMSO,D3,Destination[1],,384PP_Dest,G8,0,0,,,1500,1500,6.898,98.445,Percent,DMSO,
Source[1],,384LDV_DMSO,D3,Destination[1],,384PP_Dest,G7,0,0,,,945,945,5.953,98.445,Percent,DMSO,
Source[1],,384LDV_DMSO,D3,Destination[1],,384PP_Dest,G6,0,0,,,547.5,547.5,5.405,98.445,Percent,DMSO,
Source[1],,384LDV_DMSO,D3,Destination[1],,384PP_Dest,G5,0,0,,,280,280,5.125,98.445,Percent,DMSO,
Source[1],,384LDV_DMSO,D3,Destination[1],,384PP_Dest,G4,0,0,,,117.5,117.5,5.008,98.445,Percent,DMSO,
Source[1],,384LDV_DMSO,D3,Destination[1],,384PP_Dest,G3,0,0,,,35,35,4.973,98.445,Percent,DMSO,
Source[1],,384LDV_DMSO,D3,Destination[1],,384PP_Dest,G2,0,0,,,5,5,4.968,98.445,Percent,DMSO,
Source[1],,384LDV_DMSO,E3,Destination[1],,384PP_Dest,I2,0,0,,,5,5,9.61,98.425,Percent,DMSO,
Source[1],,384LDV_DMSO,E3,Destination[1],,384PP_Dest,I3,0,0,,,35,35,9.575,98.425,Percent,DMSO,
Source[1],,384LDV_DMSO,E3,Destination[1],,384PP_Dest,I4,0,0,,,117.5,117.5,9.458,98.425,Percent,DMSO,
Source[1],,384LDV_DMSO,E3,Destination[1],,384PP_Dest,I5,0,0,,,280,280,9.178,98.425,Percent,DMSO,
Source[1],,384LDV_DMSO,E3,Destination[1],,384PP_Dest,I6,0,0,,,547.5,547.5,8.63,98.425,Percent,DMSO,
Source[1],,384LDV_DMSO,E3,Destination[1],,384PP_Dest,I7,0,0,,,945,945,7.685,98.425,Percent,DMSO,
Source[1],,384LDV_DMSO,E3,Destination[1],,384PP_Dest,I8,0,0,,,1500,1500,6.185,98.425,Percent,DMSO,
Source[1],,384LDV_DMSO,F3,Destination[1],,384PP_Dest,K8,0,0,,,1500,1500,7.548,98.02,Percent,DMSO,
Source[1],,384LDV_DMSO,F3,Destination[1],,384PP_Dest,K7,0,0,,,945,945,6.603,98.02,Percent,DMSO,
Source[1],,384LDV_DMSO,F3,Destination[1],,384PP_Dest,K6,0,0,,,547.5,547.5,6.055,98.02,Percent,DMSO,
Source[1],,384LDV_DMSO,F3,Destination[1],,384PP_Dest,K5,0,0,,,280,280,5.775,98.02,Percent,DMSO,
Source[1],,384LDV_DMSO,F3,Destination[1],,384PP_Dest,K4,0,0,,,117.5,117.5,5.658,98.02,Percent,DMSO,
Source[1],,384LDV_DMSO,F3,Destination[1],,384PP_Dest,K3,0,0,,,35,35,5.623,98.02,Percent,DMSO,
Source[1],,384LDV_DMSO,F3,Destination[1],,384PP_Dest,K2,0,0,,,5,5,5.618,98.02,Percent,DMSO,
Source[1],,384LDV_DMSO,G3,Destination[1],,384PP_Dest,M2,0,0,,,5,5,8.792,98.479,Percent,DMSO,
Source[1],,384LDV_DMSO,G3,Destination[1],,384PP_Dest,M3,0,0,,,35,35,8.757,98.479,Percent,DMSO,
Source[1],,384LDV_DMSO,G3,Destination[1],,384PP_Dest,M4,0,0,,,117.5,117.5,8.639,98.479,Percent,DMSO,
Source[1],,384LDV_DMSO,G3,Destination[1],,384PP_Dest,M5,0,0,,,280,280,8.359,98.479,Percent,DMSO,
Source[1],,384LDV_DMSO,G3,Destination[1],,384PP_Dest,M6,0,0,,,547.5,547.5,7.812,98.479,Percent,DMSO,
Source[1],,384LDV_DMSO,G3,Destination[1],,384PP_Dest,M7,0,0,,,945,945,6.867,98.479,Percent,DMSO,
Source[1],,384LDV_DMSO,G3,Destination[1],,384PP_Dest,M8,0,0,,,1500,1500,5.367,98.479,Percent,DMSO,
Source[1],,384LDV_DMSO,H3,Destination[1],,384PP_Dest,O8,0,0,,,1500,1500,7.571,99.276,Percent,DMSO,
Source[1],,384LDV_DMSO,H3,Destination[1],,384PP_Dest,O7,0,0,,,945,945,6.626,99.276,Percent,DMSO,
Source[1],,384LDV_DMSO,H3,Destination[1],,384PP_Dest,O6,0,0,,,547.5,547.5,6.078,99.276,Percent,DMSO,
Source[1],,384LDV_DMSO,H3,Destination[1],,384PP_Dest,O5,0,0,,,280,280,5.798,99.276,Percent,DMSO,
Source[1],,384LDV_DMSO,H3,Destination[1],,384PP_Dest,O4,0,0,,,117.5,117.5,5.681,99.276,Percent,DMSO,
Source[1],,384LDV_DMSO,H3,Destination[1],,384PP_Dest,O3,0,0,,,35,35,5.646,99.276,Percent,DMSO,
Source[1],,384LDV_DMSO,H3,Destination[1],,384PP_Dest,O2,0,0,,,5,5,5.641,99.276,Percent,DMSO,
Source[1],,384LDV_DMSO,H7,Destination[1],,384PP_Dest,O10,0,0,,,5,5,8.84,98.34,Percent,DMSO,
Source[1],,384LDV_DMSO,H7,Destination[1],,384PP_Dest,O11,0,0,,,35,35,8.805,98.34,Percent,DMSO,
Source[1],,384LDV_DMSO,H7,Destination[1],,384PP_Dest,O12,0,0,,,117.5,117.5,8.688,98.34,Percent,DMSO,
Source[1],,384LDV_DMSO,H7,Destination[1],,384PP_Dest,O13,0,0,,,280,280,8.408,98.34,Percent,DMSO,
Source[1],,384LDV_DMSO,H7,Destination[1],,384PP_Dest,O14,0,0,,,547.5,547.5,7.86,98.34,Percent,DMSO,
Source[1],,384LDV_DMSO,H7,Destination[1],,384PP_Dest,O15,0,0,,,945,945,6.915,98.34,Percent,DMSO,
Source[1],,384LDV_DMSO,H7,Destination[1],,384PP_Dest,O16,0,0,,,1500,1500,5.415,98.34,Percent,DMSO,
Source[1],,384LDV_DMSO,G7,Destination[1],,384PP_Dest,M16,0,0,,,1500,1500,7.427,99.152,Percent,DMSO,
Source[1],,384LDV_DMSO,G7,Destination[1],,384PP_Dest,M15,0,0,,,945,945,6.482,99.152,Percent,DMSO,
Source[1],,384LDV_DMSO,G7,Destination[1],,384PP_Dest,M14,0,0,,,547.5,547.5,5.934,99.152,Percent,DMSO,
Source[1],,384LDV_DMSO,G7,Destination[1],,384PP_Dest,M13,0,0,,,280,280,5.654,99.152,Percent,DMSO,
Source[1],,384LDV_DMSO,G7,Destination[1],,384PP_Dest,M12,0,0,,,117.5,117.5,5.537,99.152,Percent,DMSO,
Source[1],,384LDV_DMSO,G7,Destination[1],,384PP_Dest,M11,0,0,,,35,35,5.502,99.152,Percent,DMSO,
Source[1],,384LDV_DMSO,G7,Destination[1],,384PP_Dest,M10,0,0,,,5,5,5.497,99.152,Percent,DMSO,
Source[1],,384LDV_DMSO,F7,Destination[1],,384PP_Dest,K10,0,0,,,5,5,8.964,99.129,Percent,DMSO,
Source[1],,384LDV_DMSO,F7,Destination[1],,384PP_Dest,K11,0,0,,,35,35,8.929,99.129,Percent,DMSO,
Source[1],,384LDV_DMSO,F7,Destination[1],,384PP_Dest,K12,0,0,,,117.5,117.5,8.812,99.129,Percent,DMSO,
Source[1],,384LDV_DMSO,F7,Destination[1],,384PP_Dest,K13,0,0,,,280,280,8.532,99.129,Percent,DMSO,
Source[1],,384LDV_DMSO,F7,Destination[1],,384PP_Dest,K14,0,0,,,547.5,547.5,7.984,99.129,Percent,DMSO,
Source[1],,384LDV_DMSO,F7,Destination[1],,384PP_Dest,K15,0,0,,,945,945,7.039,99.129,Percent,DMSO,
Source[1],,384LDV_DMSO,F7,Destination[1],,384PP_Dest,K16,0,0,,,1500,1500,5.539,99.129,Percent,DMSO,
Source[1],,384LDV_DMSO,E7,Destination[1],,384PP_Dest,I16,0,0,,,1500,1500,8.044,99.053,Percent,DMSO,
Source[1],,384LDV_DMSO,E7,Destination[1],,384PP_Dest,I15,0,0,,,945,945,7.099,99.053,Percent,DMSO,
Source[1],,384LDV_DMSO,E7,Destination[1],,384PP_Dest,I14,0,0,,,547.5,547.5,6.552,99.053,Percent,DMSO,
Source[1],,384LDV_DMSO,E7,Destination[1],,384PP_Dest,I13,0,0,,,280,280,6.272,99.053,Percent,DMSO,
Source[1],,384LDV_DMSO,E7,Destination[1],,384PP_Dest,I12,0,0,,,117.5,117.5,6.154,99.053,Percent,DMSO,
Source[1],,384LDV_DMSO,E7,Destination[1],,384PP_Dest,I11,0,0,,,35,35,6.119,99.053,Percent,DMSO,
Source[1],,384LDV_DMSO,E7,Destination[1],,384PP_Dest,I10,0,0,,,5,5,6.114,99.053,Percent,DMSO,
Source[1],,384LDV_DMSO,D7,Destination[1],,384PP_Dest,G10,0,0,,,5,5,9.062,97.803,Percent,DMSO,
Source[1],,384LDV_DMSO,D7,Destination[1],,384PP_Dest,G11,0,0,,,35,35,9.027,97.803,Percent,DMSO,
Source[1],,384LDV_DMSO,D7,Destination[1],,384PP_Dest,G12,0,0,,,117.5,117.5,8.909,97.803,Percent,DMSO,
Source[1],,384LDV_DMSO,D7,Destination[1],,384PP_Dest,G13,0,0,,,280,280,8.629,97.803,Percent,DMSO,
Source[1],,384LDV_DMSO,D7,Destination[1],,384PP_Dest,G14,0,0,,,547.5,547.5,8.082,97.803,Percent,DMSO,
Source[1],,384LDV_DMSO,D7,Destination[1],,384PP_Dest,G15,0,0,,,945,945,7.137,97.803,Percent,DMSO,
Source[1],,384LDV_DMSO,D7,Destination[1],,384PP_Dest,G16,0,0,,,1500,1500,5.637,97.803,Percent,DMSO,
Source[1],,384LDV_DMSO,C7,Destination[1],,384PP_Dest,E16,0,0,,,1500,1500,7.685,99.321,Percent,DMSO,
Source[1],,384LDV_DMSO,C7,Destination[1],,384PP_Dest,E15,0,0,,,945,945,6.74,99.321,Percent,DMSO,
Source[1],,384LDV_DMSO,C7,Destination[1],,384PP_Dest,E14,0,0,,,547.5,547.5,6.193,99.321,Percent,DMSO,
Source[1],,384LDV_DMSO,C7,Destination[1],,384PP_Dest,E13,0,0,,,280,280,5.913,99.321,Percent,DMSO,
Source[1],,384LDV_DMSO,C7,Destination[1],,384PP_Dest,E12,0,0,,,117.5,117.5,5.795,99.321,Percent,DMSO,
Source[1],,384LDV_DMSO,C7,Destination[1],,384PP_Dest,E11,0,0,,,35,35,5.76,99.321,Percent,DMSO,
Source[1],,384LDV_DMSO,C7,Destination[1],,384PP_Dest,E10,0,0,,,5,5,5.755,99.321,Percent,DMSO,
Source[1],,384LDV_DMSO,B7,Destination[1],,384PP_Dest,C10,0,0,,,5,5,8.958,96.598,Percent,DMSO,
Source[1],,384LDV_DMSO,B7,Destination[1],,384PP_Dest,C11,0,0,,,35,35,8.923,96.598,Percent,DMSO,
Source[1],,384LDV_DMSO,B7,Destination[1],,384PP_Dest,C12,0,0,,,117.5,117.5,8.805,96.598,Percent,DMSO,
Source[1],,384LDV_DMSO,B7,Destination[1],,384PP_Dest,C13,0,0,,,280,280,8.525,96.598,Percent,DMSO,
Source[1],,384LDV_DMSO,B7,Destination[1],,384PP_Dest,C14,0,0,,,547.5,547.5,7.978,96.598,Percent,DMSO,
Source[1],,384LDV_DMSO,B7,Destination[1],,384PP_Dest,C15,0,0,,,945,945,7.033,96.598,Percent,DMSO,
Source[1],,384LDV_DMSO,B7,Destination[1],,384PP_Dest,C16,0,0,,,1500,1500,5.533,96.598,Percent,DMSO,
Source[1],,384LDV_DMSO,A7,Destination[1],,384PP_Dest,A16,0,0,,,1500,1500,7.338,97.05,Percent,DMSO,
Source[1],,384LDV_DMSO,A7,Destination[1],,384PP_Dest,A15,0,0,,,945,945,6.393,97.05,Percent,DMSO,
Source[1],,384LDV_DMSO,A7,Destination[1],,384PP_Dest,A14,0,0,,,547.5,547.5,5.846,97.05,Percent,DMSO,
Source[1],,384LDV_DMSO,A7,Destination[1],,384PP_Dest,A13,0,0,,,280,280,5.566,97.05,Percent,DMSO,
Source[1],,384LDV_DMSO,A7,Destination[1],,384PP_Dest,A12,0,0,,,117.5,117.5,5.448,97.05,Percent,DMSO,
