buffer,,bm3-wt-5_1000-sample8,,bm3-wt-5_100-sample49,,bm3-wt-sample50-dil-tgt-10uM,,bm3-wt-sample50-dil-tgt-10uM1,,
595.0177612,-0.001219431055,595.0177612,0.007846972905,595.0177612,0.02089392208,595.0177612,0.05851444602,595.0177612,0.05918208137,
594.0174561,-0.00106509123,594.0174561,0.008491401561,594.0174561,0.02189062536,594.0174561,0.05997020006,594.0174561,0.06029621884,
593.0168457,-0.000106740612,593.0168457,0.00797372032,593.0168457,0.02172116004,593.0168457,0.0608448498,593.0168457,0.06159315258,
592.0160522,0.0001088900317,592.0160522,0.007461553905,592.0160522,0.02231536619,592.0160522,0.06273410469,592.0160522,0.06313534081,
591.0149536,0.0002587814524,591.0149536,0.008522419259,591.0149536,0.02271098457,591.0149536,0.06313674897,591.0149536,0.06435050815,
590.0135498,-0.001129952609,590.0135498,0.008411319926,590.0135498,0.02325031348,590.0135498,0.0645757243,590.0135498,0.06551843137,
589.0119629,-0.001004145714,589.0119629,0.008378806524,589.0119629,0.02350111492,589.0119629,0.06631937623,589.0119629,0.06663366407,
588.0100708,0.001604447258,588.0100708,0.01006264891,588.0100708,0.02590017207,588.0100708,0.06817943603,588.0100708,0.07061769813,
587.0079346,-0.0006820253911,587.0079346,0.007938629016,587.0079346,0.0234504845,587.0079346,0.06867353618,587.0079346,0.06882018596,
586.0055542,-0.0005109988851,586.0055542,0.00993764773,586.0055542,0.02542302571,586.0055542,0.07154096663,586.0055542,0.07186605036,
585.0029297,0.0007004953222,585.0029297,0.009529254399,585.0029297,0.02602202073,585.0029297,0.07367930561,585.0029297,0.07430750132,
584.000061,0.0002019057138,584.000061,0.009344970807,584.000061,0.02608938888,584.000061,0.07482460886,584.000061,0.07512738556,
582.9968262,-0.0007681335555,582.9968262,0.008440960199,582.9968262,0.02522899397,582.9968262,0.07604248077,582.9968262,0.07617767155,
581.9934692,-8.696814621E-005,581.9934692,0.008642735891,581.9934692,0.02684306726,581.9934692,0.07824462652,581.9934692,0.07875788212,
580.9897461,0.0003845768515,580.9897461,0.0091977017,580.9897461,0.02725460194,580.9897461,0.07976212353,580.9897461,0.08150237054,
579.9858398,0.0001073623789,579.9858398,0.009406628087,579.9858398,0.02911848761,579.9858398,0.08239279687,579.9858398,0.08293667436,
578.9816284,0.0007262682775,578.9816284,0.009397158399,578.9816284,0.02932783403,578.9816284,0.08411850035,578.9816284,0.08488442749,
578.0144043,-0.0008119563572,578.0144043,0.008774893358,578.0144043,0.02974444814,578.0144043,0.08617649227,578.0144043,0.08669251949,
577.0097046,-0.0004625429283,577.0097046,0.009406892583,577.0097046,0.0297287032,577.0097046,0.08794759959,577.0097046,0.08875594288,
576.0047607,0.001107751974,576.0047607,0.0101122465,576.0047607,0.03153152391,576.0047607,0.09025277942,576.0047607,0.0909691304,
574.9996338,-0.0006941208267,574.9996338,0.008819483221,574.9996338,0.03076269664,574.9996338,0.08952905983,574.9996338,0.09111817926,
573.9940796,-0.0009551764815,573.9940796,0.008184538223,573.9940796,0.03141969442,573.9940796,0.09114046395,573.9940796,0.09177008271,
572.9884033,-0.0001887712278,572.9884033,0.009366659448,572.9884033,0.03173939139,572.9884033,0.09448863566,572.9884033,0.09382727742,
571.9824829,-0.0005574329407,571.9824829,0.008529520594,571.9824829,0.03131746501,571.9824829,0.09322538227,571.9824829,0.09389812499,
571.0135498,-0.0006303833215,571.0135498,0.009277028963,571.0135498,0.03234590963,571.0135498,0.09491239488,571.0135498,0.09596997499,
570.0070801,5.565518677E-006,570.0070801,0.009692650288,570.0070801,0.03273472562,570.0070801,0.09667654335,570.0070801,0.09731725603,
569.0004272,-0.0001427635289,569.0004272,0.01016277727,569.0004272,0.03281886131,569.0004272,0.0973258689,569.0004272,0.09893931448,
567.9934692,0.001625700854,567.9934692,0.0113609843,567.9934692,0.03447590768,567.9934692,0.09911961108,567.9934692,0.09936369956,
566.9863281,0.0001619987161,566.9863281,0.01084120013,566.9863281,0.03320676088,566.9863281,0.09772855043,566.9863281,0.09886497259,
566.0161133,0.0009677630733,566.0161133,0.01073433552,566.0161133,0.03313375264,566.0161133,0.09698123485,566.0161133,0.09785230458,
565.0084839,0.0006899687578,565.0084839,0.0106935557,565.0084839,0.0331370756,565.0084839,0.09695106745,565.0084839,0.0979026407,
564.0004883,9.278522339E-005,564.0004883,0.01051978394,564.0004883,0.0326828137,564.0004883,0.09843616933,564.0004883,0.09815775603,
562.9923706,0.0002135858667,562.9923706,0.00981771294,562.9923706,0.03268130496,562.9923706,0.09805629402,562.9923706,0.0988330543,
561.9838867,0.001484090346,561.9838867,0.01091148425,561.9838867,0.03331032768,561.9838867,0.09856522828,561.9838867,0.09954427183,
561.0126343,-0.0001399687608,561.0126343,0.01012008917,561.0126343,0.03244386241,561.0126343,0.09695563465,561.0126343,0.09716752172,
560.0036621,-0.0003128486569,560.0036621,0.01017684769,560.0036621,0.03272939473,560.0036621,0.09766232222,560.0036621,0.09961286932,
558.9945679,-0.0008863106486,558.9945679,0.009358989075,558.9945679,0.03247993067,558.9945679,0.09818878025,558.9945679,0.09837373346,
557.9851074,0.0001400138863,557.9851074,0.009536927566,557.9851074,0.03220621869,557.9851074,0.09692181647,557.9851074,0.09846578538,
557.0129395,0.001379918889,557.0129395,0.01171536092,557.0129395,0.03317504749,557.0129395,0.0990909636,557.0129395,0.1003049165,
556.0029907,0.0006349289906,556.0029907,0.01126413979,556.0029907,0.03334314376,556.0029907,0.09854892641,556.0029907,0.09958223253,
554.9928589,0.0009171238635,554.9928589,0.01077652629,554.9928589,0.03291343153,554.9928589,0.09879532456,554.9928589,0.1003308445,
553.9825439,-0.001092927065,553.9825439,0.01095900219,553.9825439,0.03278251365,553.9825439,0.09971274436,553.9825439,0.1010050625,
553.0093384,-0.0006606249372,553.0093384,0.01014526188,553.0093384,0.03225924447,553.0093384,0.0987578854,553.0093384,0.1002199128,
551.9984131,-0.0004540612863,551.9984131,0.009289273061,551.9984131,0.03201409429,551.9984131,0.09942764789,551.9984131,0.09987078607,
550.9873657,0.0006889057695,550.9873657,0.01115977392,550.9873657,0.0333856605,550.9873657,0.1016081646,550.9873657,0.1028933525,
550.0135498,0.0008978503756,550.0135498,0.01009687968,550.0135498,0.03356178105,550.0135498,0.1019130945,550.0135498,0.1033165976,
549.0018921,-0.001116681611,549.0018921,0.009287818335,549.0018921,0.03369318321,549.0018921,0.1027753353,549.0018921,0.1038788557,
547.9900513,-0.001959386514,547.9900513,0.01108525414,547.9900513,0.03483611718,547.9900513,0.1052881479,547.9900513,0.1055236757,
547.0155029,7.546415145E-005,547.0155029,0.01088512689,547.0155029,0.03412268683,547.0155029,0.1040744409,547.0155029,0.1046779081,
546.0032959,-0.0005190140218,546.0032959,0.01070836,546.0032959,0.03402527794,546.0032959,0.1036877632,546.0032959,0.1051626801,
544.9907227,0.0001082945091,544.9907227,0.01034952793,544.9907227,0.03503070027,544.9907227,0.105729714,544.9907227,0.1066638306,
544.0155029,6.798187678E-005,544.0155029,0.01072409377,544.0155029,0.03583481535,544.0155029,0.1083938405,544.0155029,0.1091168076,
543.0025024,-0.0001095873595,543.0025024,0.01113892533,543.0025024,0.03450827673,543.0025024,0.1083837077,543.0025024,0.1087936088,
541.9892578,-0.0001077240377,541.9892578,0.01129062753,541.9892578,0.0352428332,541.9892578,0.1084299535,541.9892578,0.109907724,
541.0133057,0.0001111167876,541.0133057,0.01019219123,541.0133057,0.03366028517,541.0133057,0.1044743732,541.0133057,0.1053702906,
539.9996338,-0.0004035817692,539.9996338,0.009522744454,539.9996338,0.03334188461,539.9996338,0.1057458967,539.9996338,0.1062597334,
538.9857178,0.0002930762421,538.9857178,0.01139465254,538.9857178,0.03525521234,538.9857178,0.1081282198,538.9857178,0.1091487855,
538.0090942,-0.001114771003,538.0090942,0.0108694667,538.0090942,0.03553386405,538.0090942,0.1108577996,538.0090942,0.1104247421,
536.9946289,-0.0002185261255,536.9946289,0.01099436451,536.9946289,0.03530774638,536.9946289,0.1086064577,536.9946289,0.1094509661,
536.0175781,-2.158836105E-005,536.0175781,0.0101137301,536.0175781,0.03403843567,536.0175781,0.1065755859,536.0175781,0.1078999043,
535.0028076,0.0005593416281,535.0028076,0.01274272241,535.0028076,0.03706408665,535.0028076,0.1120914072,535.0028076,0.1126858518,
533.9876709,0.0001794009295,533.9876709,0.01166457031,533.9876709,0.03629354388,533.9876709,0.110879153,533.9876709,0.1117434874,
533.0099487,-0.000255160674,533.0099487,0.009467579424,533.0099487,0.03351586312,533.0099487,0.1064083055,533.0099487,0.1070143208,
531.9943848,0.0002789073042,531.9943848,0.0109172184,531.9943848,0.03438842297,531.9943848,0.106900245,531.9943848,0.1081010327,
531.0162354,-0.0002538671251,531.0162354,0.01049482822,531.0162354,0.03493589535,531.0162354,0.1084162667,531.0162354,0.1096366793,
530.0001831,-0.00117265468,530.0001831,0.01188737713,530.0001831,0.03702549264,530.0001831,0.1120456308,530.0001831,0.1130700186,
528.9839478,-0.0004904691014,528.9839478,0.01061569341,528.9839478,0.03512693197,528.9839478,0.1079234034,528.9839478,0.1092896312,
528.005127,0.0004488874984,528.005127,0.01034213137,528.005127,0.03321254253,528.005127,0.1040109619,528.005127,0.1061021239,
526.9884033,-0.001467117341,526.9884033,0.01018047892,526.9884033,0.03354421631,526.9884033,0.1058058366,526.9884033,0.1059946939,
526.0090942,-0.000717742194,526.0090942,0.0106782997,526.0090942,0.03342974558,526.0090942,0.1055335775,526.0090942,0.107034795,
524.9918823,-0.0003452333331,524.9918823,0.01018246636,524.9918823,0.03282288462,524.9918823,0.1041612625,524.9918823,0.1040652692,
524.0122681,0.0007279277779,524.0122681,0.01222628821,524.0122681,0.03453820944,524.0122681,0.1067852974,524.0122681,0.1071845591,
522.9945679,0.0001192989293,522.9945679,0.01258345041,522.9945679,0.03491331264,522.9945679,0.1061198339,522.9945679,0.1077585816,
522.0144653,0.0005933232023,522.0144653,0.01229645126,522.0144653,0.03460884839,522.0144653,0.1059992835,522.0144653,0.1077156588,
520.9963989,-0.0005419210065,520.9963989,0.0120178638,520.9963989,0.03368546069,520.9963989,0.1048380286,520.9963989,0.1063469574,
520.0158081,0.002568296855,520.0158081,0.01490695588,520.0158081,0.03586855158,520.0158081,0.1081446931,520.0158081,0.1094229892,
518.9973145,0.0008640005835,518.9973145,0.01332687121,518.9973145,0.03399059549,518.9973145,0.1055693924,518.9973145,0.1078886539,
518.0162964,-3.799893966E-005,518.0162964,0.01276857965,518.0162964,0.03352724388,518.0162964,0.1041292548,518.0162964,0.104619965,
516.9973145,0.0006969172973,516.9973145,0.01277753711,516.9973145,0.03298500553,516.9973145,0.1032532901,516.9973145,0.1045156047,
516.0158081,0.000552317535,516.0158081,0.01303900592,516.0158081,0.03343030438,516.0158081,0.1044745743,516.0158081,0.1050047427,
514.99646,-0.001308994251,514.99646,0.0124798594,514.99646,0.03226080537,514.99646,0.1040555611,514.99646,0.1038049459,
514.0145874,-0.0007077149348,514.0145874,0.01353274658,514.0145874,0.03342295066,514.0145874,0.103480652,514.0145874,0.1038623825,
512.994751,-0.0005951246712,512.994751,0.01371683832,512.994751,0.03260509297,512.994751,0.1042652801,512.994751,0.1045644358,
512.0124512,0.001313470886,512.0124512,0.01497535594,512.0124512,0.03403093293,512.0124512,0.1049536467,512.0124512,0.1054273471,
510.9921265,4.584647104E-005,510.9921265,0.0140959518,510.9921265,0.03251058981,510.9921265,0.1032559797,510.9921265,0.1041463614,
510.0094299,0.0004268104094,510.0094299,0.0143386852,510.0094299,0.03253667429,510.0094299,0.1045901924,510.0094299,0.1046439484,
508.988678,0.0009097048896,508.988678,0.01492940634,508.988678,0.03301366046,508.988678,0.1032797545,508.988678,0.1046617329,
508.0055542,0.0007827978116,508.0055542,0.01555041689,508.0055542,0.03336555883,508.0055542,0.1039501503,508.0055542,0.1049026251,
506.9844055,-0.000562034722,506.9844055,0.01470913086,506.9844055,0.03285326064,506.9844055,0.102275297,506.9844055,0.1038669571,
506.0007935,-0.0004540095688,506.0007935,0.014974338,506.0007935,0.0322672464,506.0007935,0.1033778116,506.0007935,0.103915289,
505.0170288,-0.0003101066977,505.0170288,0.01530488767,505.0170288,0.03300262988,505.0170288,0.1037008464,505.0170288,0.1047008634,
503.9952087,-0.0008533462533,503.9952087,0.01461817604,503.9952087,0.03134929389,503.9952087,0.1011067554,503.9952087,0.1031216756,
503.0110168,-0.00225414033,503.0110168,0.01553520467,503.0110168,0.03233060241,503.0110168,0.1028743237,503.0110168,0.1030751392,
501.988739,-0.0009175160667,501.988739,0.01578940079,501.988739,0.03216894343,501.988739,0.1031785682,501.988739,0.1044213325,
501.0041199,0.000517872686,501.0041199,0.0164915733,501.0041199,0.03270530701,501.0041199,0.1041824222,501.0041199,0.1051160842,
499.9814148,-0.0006351910997,499.9814148,0.01697652414,499.9814148,0.03332019597,499.9814148,0.1039607674,499.9814148,0.1058287248,
498.9963989,-0.0009912840324,498.9963989,0.0173007641,498.9963989,0.03280004486,498.9963989,0.1035983413,498.9963989,0.1054890901,
498.0111389,-0.0002536084212,498.0111389,0.01649802737,498.0111389,0.03228863329,498.0111389,0.1041587964,498.0111389,0.1056061685,
496.9878845,-0.001468716888,496.9878845,0.01710195281,496.9878845,0.03305083886,496.9878845,0.1039376557,496.9878845,0.1061662734,
496.0021667,-0.0001775932033,496.0021667,0.0165423397,496.0021667,0.03221374378,496.0021667,0.1028891206,496.0021667,0.1046602204,
495.0163269,-0.002202169737,495.0163269,0.01758963428,495.0163269,0.03270123154,495.0163269,0.1041154042,495.0163269,0.1051039845,
493.9924011,-0.0009198408807,493.9924011,0.01794527471,493.9924011,0.03392089531,493.9924011,0.1055197194,493.9924011,0.1075185537,
493.006073,-0.001676964574,493.006073,0.01750023104,493.006073,0.03347512335,493.006073,0.1073448434,493.006073,0.108524859,
491.98172,8.626061026E-005,491.98172,0.01897224598,491.98172,0.0336763151,491.98172,0.1067466363,491.98172,0.1081601009,
490.9950256,-0.0005623449688,490.9950256,0.01737649366,490.9950256,0.03143099323,490.9950256,0.101487875,490.9950256,0.1042984873,
490.0081787,0.0008568419144,490.0081787,0.01952576637,490.0081787,0.03425434232,490.0081787,0.1066225991,490.0081787,0.1088320538,
488.9831543,-0.0008073055651,488.9831543,0.01936712861,488.9831543,0.03367088735,488.9831543,0.1085625812,488.9831543,0.1110944599,
487.9958496,-0.001223354717,487.9958496,0.01940153167,487.9958496,0.03356505185,487.9958496,0.1076428518,487.9958496,0.1083852649,
487.0084229,-0.00174776779,487.0084229,0.01863670535,487.0084229,0.03209878504,487.0084229,0.1045626625,487.0084229,0.1047083437,
485.9826965,-0.0001108813303,485.9826965,0.01935191639,485.9826965,0.0329478085,485.9826965,0.1073063016,485.9826965,0.1080570742,
484.994812,-0.001882483601,484.994812,0.0229280442,484.994812,0.03637265787,484.994812,0.1140048951,484.994812,0.1152130961,
484.0067444,-0.0006148740067,484.0067444,0.0194325801,484.0067444,0.03283991292,484.0067444,0.1064547077,484.0067444,0.1084549055,
483.0184937,-0.0001069476493,483.0184937,0.01882827096,483.0184937,0.03163338453,483.0184937,0.1041119471,483.0184937,0.1046174988,
481.9919739,-0.001205078559,481.9919739,0.01971114427,481.9919739,0.03265269846,481.9919739,0.1088276654,481.9919739,0.1077064723,
481.0033264,-9.069496446E-005,481.0033264,0.02036518604,481.0033264,0.03318915516,481.0033264,0.1088567376,481.0033264,0.1101029441,
480.0144958,8.335361599E-006,480.0144958,0.02026517503,480.0144958,0.03374040499,480.0144958,0.1103065237,480.0144958,0.11208909,
478.9873657,0.0003520105965,478.9873657,0.02186949924,478.9873657,0.03524895385,478.9873657,0.1130843908,478.9873657,0.1148517802,
477.9981384,-0.0005455405335,477.9981384,0.02082501724,477.9981384,0.03387323394,477.9981384,0.1132711694,477.9981384,0.1143537834,
477.008606,0.001147694071,477.008606,0.0225016661,477.008606,0.03603381291,477.008606,0.1156583577,477.008606,0.1156635955,
476.0189514,0.0003487463109,476.0189514,0.02137870342,476.0189514,0.03478473425,476.0189514,0.1137972176,476.0189514,0.1157740504,
474.9910889,-0.0002832036698,474.9910889,0.02170837112,474.9910889,0.03528831527,474.9910889,0.1150924563,474.9910889,0.1165047139,
474.0009766,0.001088236459,474.0009766,0.02376854792,474.0009766,0.03678315505,474.0009766,0.1185883507,474.0009766,0.1191780716,
473.0107422,1.488468661E-005,473.0107422,0.02260576747,473.0107422,0.03643855825,473.0107422,0.1177315414,473.0107422,0.119488433,
471.9821472,0.0008431992028,471.9821472,0.02335992083,471.9821472,0.03689020127,471.9821472,0.1193293557,471.9821472,0.1208713129,
470.9915161,-8.904681636E-006,470.9915161,0.02352759428,470.9915161,0.03692861646,470.9915161,0.1200300902,470.9915161,0.1224461794,
470.0007019,0.0005847692373,470.0007019,0.02291696332,470.0007019,0.03738048673,470.0007019,0.1222891733,470.0007019,0.1242341027,
469.0096741,-0.0001576686918,469.0096741,0.02216276154,469.0096741,0.03684627265,469.0096741,0.1248588413,469.0096741,0.1243054792,
468.0184326,0.002776845125,468.0184326,0.02570675127,468.0184326,0.04008535296,468.0184326,0.1280004978,468.0184326,0.1282953471,
466.9889832,-0.0002184226323,466.9889832,0.02321825363,466.9889832,0.03880995139,466.9889832,0.1270987391,466.9889832,0.1301951706,
465.9973755,0.001325025223,465.9973755,0.02402161993,465.9973755,0.04039984569,465.9973755,0.1298332661,465.9973755,0.1315168887,
465.0055237,-3.106205259E-005,465.0055237,0.02317658439,465.0055237,0.03973772749,465.0055237,0.1310605407,465.0055237,0.1315674931,
464.0135498,-0.0005332857836,464.0135498,0.02428179048,464.0135498,0.04041862488,464.0135498,0.1334001273,464.0135498,0.1350987256,
462.9832153,-0.0003702703107,462.9832153,0.02387607098,462.9832153,0.04087875411,462.9832153,0.1339767277,462.9832153,0.1355703026,
461.9908447,-0.0003668045392,461.9908447,0.02394961938,461.9908447,0.04114646465,461.9908447,0.1370226145,461.9908447,0.1394518316,
460.9983215,0.0002275972947,460.9983215,0.02435973287,460.9983215,0.04247197509,460.9983215,0.1399389654,460.9983215,0.1413546503,
460.0055847,0.0007385329809,460.0055847,0.02355751768,460.0055847,0.04198919609,460.0055847,0.1410999,460.0055847,0.1415344775,
459.0126343,0.0003006919287,459.0126343,0.02369989827,459.0126343,0.04282008111,459.0126343,0.1389241666,459.0126343,0.1429042965,
457.9812927,0.001290544984,457.9812927,0.02401415072,457.9812927,0.04441035911,457.9812927,0.1443352997,457.9812927,0.1445236206,
456.9879456,-0.0001468521514,456.9879456,0.02378558181,456.9879456,0.04473856091,456.9879456,0.1468557566,456.9879456,0.1512738615,
455.9944763,-0.000337784033,455.9944763,0.02431163006,455.9944763,0.04526028782,455.9944763,0.1523050219,455.9944763,0.1510684043,
455.0007935,0.001146032941,455.0007935,0.02481279708,455.0007935,0.04716847837,455.0007935,0.1551676691,455.0007935,0.1573088467,
454.0069275,-6.72465394E-005,454.0069275,0.02447213978,454.0069275,0.0481158942,454.0069275,0.1596920043,454.0069275,0.159809649,
453.0128174,0.0002593771787,453.0128174,0.02537282929,453.0128174,0.05021005869,453.0128174,0.1645111591,453.0128174,0.1668052673,
452.0186157,0.000178934788,452.0186157,0.024683889,452.0186157,0.05084498599,452.0186157,0.1636645645,452.0186157,0.1656890213,
450.9859009,0.0004333919787,450.9859009,0.0248770453,450.9859009,0.05183053389,450.9859009,0.1717126817,450.9859009,0.1699195355,
449.9913025,-0.001091067912,449.9913025,0.02465048991,449.9913025,0.05336727202,449.9913025,0.1737592369,449.9913025,0.1743015051,
448.996521,-0.0008295772714,448.996521,0.02496293746,448.996521,0.05443279818,448.996521,0.1803979576,448.996521,0.1791353673,
448.0015259,-0.0005603801692,448.0015259,0.02522298694,448.0015259,0.05580684915,448.0015259,0.1859140098,448.0015259,0.1838942617,
447.0063782,0.0001860305201,447.0063782,0.02530573495,447.0063782,0.05730368942,447.0063782,0.1896445453,447.0063782,0.189525187,
446.0109863,4.685613021E-005,446.0109863,0.02564798109,446.0109863,0.05888473243,446.0109863,0.1928015202,446.0109863,0.1948880106,
445.0154724,0.0003122711205,445.0154724,0.02608370036,445.0154724,0.06130800769,445.0154724,0.1979305446,445.0154724,0.1989887953,
443.9814758,0.001132536912,443.9814758,0.02730498835,443.9814758,0.06435378641,443.9814758,0.2084463239,443.9814758,0.2055858225,
442.9855652,0.0003913391265,442.9855652,0.02729109675,442.9855652,0.06522218138,442.9855652,0.2116379738,442.9855652,0.2137410343,
441.9894714,-1.936227272E-005,441.9894714,0.0267910827,441.9894714,0.06803163886,441.9894714,0.2228759378,441.9894714,0.2239136398,
440.9931946,0.0003273219627,440.9931946,0.02677596733,440.9931946,0.06883071363,440.9931946,0.225248456,440.9931946,0.2345412821,
439.9967651,-0.0007629137835,439.9967651,0.02669304796,439.9967651,0.07244516164,439.9967651,0.2353033125,439.9967651,0.2409802526,
439.0001831,-0.0003823227307,439.0001831,0.0270981025,439.0001831,0.07563078403,439.0001831,0.2451807559,439.0001831,0.250379324,
438.0033264,-6.383010623E-005,438.0033264,0.02730537578,438.0033264,0.07996400446,438.0033264,0.2498360127,438.0033264,0.258741945,
437.0063477,-0.0004840565962,437.0063477,0.02787608467,437.0063477,0.08259859681,437.0063477,0.2641994059,437.0063477,0.2701285481,
436.0092468,-0.0005501941196,436.0092468,0.02896521613,436.0092468,0.08785549551,436.0092468,0.2715758979,436.0092468,0.2874381244,
435.0118408,-6.067247159E-005,435.0118408,0.02956953645,435.0118408,0.09119727463,435.0118408,0.2886140943,435.0118408,0.2918988764,
434.0143433,-7.226761227E-005,434.0143433,0.02965361625,434.0143433,0.09732535481,434.0143433,0.2957833111,434.0143433,0.3049927354,
433.0166016,-0.001441111439,433.0166016,0.02975304052,433.0166016,0.09983485192,433.0166016,0.3052704036,433.0166016,0.313459307,
432.0187683,0.0004383670748,432.0187683,0.03204981983,432.0187683,0.1078292578,432.0187683,0.313737601,432.0187683,0.3234898448,
430.9823914,0.0004644872679,430.9823914,0.03252975643,430.9823914,0.1156127825,430.9823914,0.32898435,430.9823914,0.3312391043,
429.9841309,0.00102333806,429.9841309,0.0329955928,429.9841309,0.1201061681,429.9841309,0.3319998384,429.9841309,0.3475970924,
428.9857178,-0.002126804087,428.9857178,0.03324943036,428.9857178,0.1243408397,428.9857178,0.3421929479,428.9857178,0.3558039963,
427.9871521,0.001364312135,427.9871521,0.03385943547,427.9871521,0.1301774681,427.9871521,0.3529951572,427.9871521,0.3612463474,
426.9884033,-0.0008595983381,426.9884033,0.03307659179,426.9884033,0.1351715475,426.9884033,0.3656211793,426.9884033,0.3766202927,
425.9894714,-0.001881968114,425.9894714,0.03431560844,425.9894714,0.1384852827,425.9894714,0.3736963272,425.9894714,0.370282203,
424.9903564,-0.000221889597,424.9903564,0.03433037177,424.9903564,0.146870032,424.9903564,0.3797053695,424.9903564,0.3733261824,
423.9911194,-0.0006585571682,423.9911194,0.03437477723,423.9911194,0.1488082111,423.9911194,0.3745149374,423.9911194,0.3786363602,
422.9916687,0.003364246106,422.9916687,0.03750348464,422.9916687,0.1533595026,422.9916687,0.3806404173,422.9916687,0.395614773,
421.9920349,-0.0004775405687,421.9920349,0.03583003581,421.9920349,0.1601083577,421.9920349,0.3965673149,421.9920349,0.4057785571,
420.9922485,0.001631755033,420.9922485,0.03679679334,420.9922485,0.1583660841,420.9922485,0.3987992704,420.9922485,0.394685328,
419.9923096,0.002660251921,419.9923096,0.03760667145,419.9923096,0.1600721627,419.9923096,0.3912602067,419.9923096,0.3841105402,
418.992157,0.0002171857923,418.992157,0.03533860296,418.992157,0.1598408818,418.992157,0.38735798,418.992157,0.3951507807,
417.9918518,0.0002663706255,417.9918518,0.03655773774,417.9918518,0.1635570824,417.9918518,0.3912219405,417.9918518,0.4031304121,
416.991394,0.0008302831557,416.991394,0.03643709421,416.991394,0.1618302912,416.991394,0.3893473148,416.991394,0.4041791558,
415.9907227,-0.0006842481089,415.9907227,0.03624308854,415.9907227,0.1612837017,415.9907227,0.4000941515,415.9907227,0.4008676708,
414.9899292,0.001171910204,414.9899292,0.03692836314,414.9899292,0.1633447856,414.9899292,0.4154751003,414.9899292,0.4011309147,
413.9888916,0.0007507462287,413.9888916,0.03664920852,413.9888916,0.1598489583,413.9888916,0.4024977684,413.9888916,0.4069891572,
412.9878235,0.0006505094934,412.9878235,0.0365623869,412.9878235,0.1570502669,412.9878235,0.3934030533,412.9878235,0.3979506791,
411.9864502,-2.371089977E-005,411.9864502,0.03721124679,411.9864502,0.1547884941,411.9864502,0.3900788724,411.9864502,0.3941918015,
410.9850159,0.0003513888223,410.9850159,0.0360798575,410.9850159,0.1552232951,410.9850159,0.3920459449,410.9850159,0.4011148512,
409.9833069,0.000876995502,409.9833069,0.03638628125,409.9833069,0.1514429599,409.9833069,0.3898946643,409.9833069,0.3936776221,
408.9815063,-0.001143119996,408.9815063,0.0353805311,408.9815063,0.1479605436,408.9815063,0.3858326674,408.9815063,0.3900438845,
408.0180054,0.0001813949639,408.0180054,0.03579748422,408.0180054,0.1468312293,408.0180054,0.3896630704,408.0180054,0.3814672232,
407.0158691,0.0005164213362,407.0158691,0.03675563261,407.0158691,0.1433644444,407.0158691,0.3870487511,407.0158691,0.386249274,
406.0135803,-0.0007965051918,406.0135803,0.03764760494,406.0135803,0.1399353892,406.0135803,0.3908529282,406.0135803,0.3880473971,
405.0111084,-0.0001127963988,405.0111084,0.03701616079,405.0111084,0.1384353638,405.0111084,0.3910634816,405.0111084,0.3859648705,
404.0084229,0.002218336798,404.0084229,0.03879158199,404.0084229,0.135784477,404.0084229,0.3708992004,404.0084229,0.373936832,
403.0056152,9.294057236E-005,403.0056152,0.03583799303,403.0056152,0.131455034,403.0056152,0.3619808853,403.0056152,0.3704684079,
402.002655,0.0006816980895,402.002655,0.0375819169,402.002655,0.1303962767,402.002655,0.3778274059,402.002655,0.3791995645,
400.9994812,0.0004748787615,400.9994812,0.03790878132,400.9994812,0.1293709725,400.9994812,0.3757518232,400.9994812,0.3766381741,
399.9961853,0.00192029262,399.9961853,0.03925208375,399.9961853,0.128568545,399.9961853,0.3717099428,399.9961853,0.3736740649,
398.9927063,0.001157167484,398.9927063,0.0388892144,398.9927063,0.1275874376,398.9927063,0.3725018203,398.9927063,0.3653384149,
397.9891052,-0.0004465104139,397.9891052,0.03721417859,397.9891052,0.1256445795,397.9891052,0.366546154,397.9891052,0.37231493,
396.9852905,-0.001974074636,396.9852905,0.0379393734,396.9852905,0.1226519272,396.9852905,0.3649230301,396.9852905,0.3691259027,
395.9813538,-0.0002686649968,395.9813538,0.03963346407,395.9813538,0.1223145574,395.9813538,0.3698455989,395.9813538,0.3657841086,
395.0158691,-0.002827001037,395.0158691,0.03936067596,395.0158691,0.1215032488,395.0158691,0.3680253923,395.0158691,0.3761967421,
394.0115967,-0.001852739369,394.0115967,0.03794228658,394.0115967,0.1173519492,394.0115967,0.3585014641,394.0115967,0.3591353893,
393.0071716,0.0008329285774,393.0071716,0.03896393254,393.0071716,0.116225332,393.0071716,0.3492728174,393.0071716,0.3582964242,
392.0025635,0.002637906,392.0025635,0.04331902787,392.0025635,0.1209483519,392.0025635,0.3636213839,392.0025635,0.3712115586,
390.9978027,0.0005222526379,390.9978027,0.03925571218,390.9978027,0.1115153357,390.9978027,0.3457963169,390.9978027,0.3464976251,
389.9928894,-0.0027214929,389.9928894,0.03790222853,389.9928894,0.1103938669,389.9928894,0.3442996442,389.9928894,0.3547923565,
388.987793,-0.0008252883563,388.987793,0.03949441388,388.987793,0.111301586,388.987793,0.3506875038,388.987793,0.354234308,
387.9825745,0.0007768333307,387.9825745,0.04196581617,387.9825745,0.1126265302,387.9825745,0.3497034013,387.9825745,0.3564729989,
